,"SPDR S&P 500 ETF Trust - GJR-GARCH Volatility"
2009-07-13,0.22176232953321898
2009-07-14,0.21049974536801702
2009-07-15,0.20080970096088485
2009-07-16,0.19118839713748323
2009-07-17,0.18202281395473482
2009-07-20,0.17346719113423154
2009-07-21,0.16538129035655758
2009-07-22,0.15782983064047176
2009-07-23,0.1514682370663896
2009-07-24,0.14491227774070767
2009-07-27,0.13881742945322104
2009-07-28,0.13694245214687809
2009-07-29,0.13247653935697445
2009-07-30,0.1274687693515553
2009-07-31,0.12266653480065376
2009-08-03,0.1187127816201777
2009-08-04,0.11460527265357383
2009-08-05,0.11254708134820733
2009-08-06,0.11450862535197949
2009-08-07,0.11105162853375902
2009-08-10,0.10847277852069614
2009-08-11,0.13554663064790654
2009-08-12,0.1303135923839106
2009-08-13,0.12538801378122233
2009-08-14,0.13163703415072825
2009-08-17,0.21161677627258194
2009-08-18,0.20104110027554067
2009-08-19,0.19117271144177456
2009-08-20,0.1819924921528358
2009-08-21,0.17376227899057956
2009-08-24,0.16563016029697006
2009-08-25,0.1580601240034943
2009-08-26,0.1510128508438934
2009-08-27,0.1444722643277941
2009-08-28,0.13840232266837144
2009-08-31,0.14603096027897647
2009-09-01,0.20645809066248771
2009-09-02,0.1978585312792956
2009-09-03,0.18819173839464898
2009-09-04,0.17931547841722978
2009-09-08,0.17089716908129288
2009-09-09,0.16303552373639313
2009-09-10,0.15578112453054124
2009-09-11,0.1489001167225869
2009-09-14,0.14253882292203762
2009-09-15,0.13663058061795683
2009-09-16,0.13149599507209336
2009-09-17,0.12679631366881294
2009-09-18,0.12204315040181486
2009-09-21,0.11892093844231133
2009-09-22,0.1148468038736821
2009-09-23,0.12476194756415114
2009-09-24,0.14190369001544675
2009-09-25,0.14079359573503333
2009-09-28,0.13547998272807685
2009-09-29,0.1316841762703477
2009-09-30,0.12927328262251253
2009-10-01,0.21152553888360617
2009-10-02,0.2033923449886942
2009-10-05,0.1935264633067013
2009-10-06,0.18430043841510524
2009-10-07,0.1754645912997833
2009-10-08,0.16728937204735989
2009-10-09,0.15964870309526477
2009-10-12,0.15251118975340794
2009-10-13,0.14652003931203406
2009-10-14,0.14073423165669396
2009-10-15,0.13495241161239024
2009-10-16,0.1392665517631567
2009-10-19,0.13367939003451504
2009-10-20,0.13338056814993704
2009-10-21,0.1420567569670658
2009-10-22,0.136315980574546
2009-10-23,0.15247957725544756
2009-10-26,0.1635931771193408
2009-10-27,0.15926712655158942
2009-10-28,0.19998868567996542
2009-10-29,0.19060624124094155
2009-10-30,0.2701124365889139
2009-11-02,0.255820095379546
2009-11-03,0.24238127898004005
2009-11-04,0.22978293931447563
2009-11-05,0.21829889967656735
2009-11-06,0.20723353782628912
2009-11-09,0.1974217009348263
2009-11-10,0.18770623857506707
2009-11-11,0.1786645359325683
2009-11-12,0.18387833803904144
2009-11-13,0.17509690117189397
2009-11-16,0.16713610381961164
2009-11-17,0.1594588586438521
2009-11-18,0.15237400880727658
2009-11-19,0.1709273951126618
2009-11-20,0.16477547997199096
2009-11-23,0.1574742618969843
2009-11-24,0.150471478227603
2009-11-25,0.14398049117849265
2009-11-27,0.17738460925345245
2009-11-30,0.16901953141575088
2009-12-01,0.16140932315080192
2009-12-02,0.15415831771266836
2009-12-03,0.15677299410293852
2009-12-04,0.14986206377866282
2009-12-07,0.1437744020331853
2009-12-08,0.15731980892436911
2009-12-09,0.15034421146156576
2009-12-10,0.14389081610721374
2009-12-11,0.13788447120687666
2009-12-14,0.1323667641064025
2009-12-15,0.13109843889230718
2009-12-16,0.12601930852055965
2009-12-17,0.1466176198142638
2009-12-18,0.14043338321068818
2009-12-21,0.13481332693765852
2009-12-22,0.1294710497369972
2009-12-23,0.12451846995526407
2009-12-24,0.11998050291609882
2009-12-28,0.11576808523941302
2009-12-29,0.11229976259992716
2009-12-30,0.10872595182384011
2009-12-31,0.12424240145779541
2010-01-04,0.12018657945045279
2010-01-05,0.11596222057204666
2010-01-06,0.11206425531809865
2010-01-07,0.10851814041901013
2010-01-08,0.10525464322299516
2010-01-11,0.1022497618579134
2010-01-12,0.11821921975719515
2010-01-13,0.11427001811498938
2010-01-14,0.11052244622699953
2010-01-15,0.1317827603292631
2010-01-19,0.12690551619216558
2010-01-20,0.1405641373893071
2010-01-21,0.18879548935289742
2010-01-22,0.2363279204833826
2010-01-25,0.2241305119790699
2010-01-26,0.21459915750067612
2010-01-27,0.20378849624058762
2010-01-28,0.20896756207603134
2010-01-29,0.21198810910048707
2010-02-01,0.2015729356833402
2010-02-02,0.19174506512554634
2010-02-03,0.1855463791077584
2010-02-04,0.2770666042669163
2010-02-05,0.2623033663527787
2010-02-08,0.2533025834846538
2010-02-09,0.2401499831355397
2010-02-10,0.22808082777822428
2010-02-11,0.21648871379358325
2010-02-12,0.20561048416848787
2010-02-16,0.19562308759448616
2010-02-17,0.18605139934974957
2010-02-18,0.1771307008962591
2010-02-19,0.16877401695758742
2010-02-22,0.16098222510575508
2010-02-23,0.1748055079223764
2010-02-24,0.16670780545613337
2010-02-25,0.15932652886446752
2010-02-26,0.15219089473421202
2010-03-01,0.14571457126862775
2010-03-02,0.13955976784159538
2010-03-03,0.13384476246756913
2010-03-04,0.12856926506751137
2010-03-05,0.12402359936721721
2010-03-08,0.11948484874660889
2010-03-09,0.11530856134736917
2010-03-10,0.1115001747083833
2010-03-11,0.10800004166665864
2010-03-12,0.10475794499702637
2010-03-15,0.1017917214708544
2010-03-16,0.09921699491518578
2010-03-17,0.09681109977683344
2010-03-18,0.09460757876618553
2010-03-19,0.0987470313477828
2010-03-22,0.09636911538454632
2010-03-23,0.0942533447682362
2010-03-24,0.09799081814129322
2010-03-25,0.09626075648985935
2010-03-26,0.09413190978621437
2010-03-29,0.09220200605192927
2010-03-30,0.09036069123241589
2010-03-31,0.09167394286273499
2010-04-01,0.08999038548645072
2010-04-05,0.08851468149408888
2010-04-06,0.08703622211470348
2010-04-07,0.09415315013317399
2010-04-08,0.0921570624531837
2010-04-09,0.09041930723025919
2010-04-12,0.08875097903685346
2010-04-13,0.08723766434287429
2010-04-14,0.08618350584653654
2010-04-15,0.0849205755986145
2010-04-16,0.13766284073779678
2010-04-19,0.13210975845863923
2010-04-20,0.12708193482946348
2010-04-21,0.12293679498018485
2010-04-22,0.11849880455093209
2010-04-23,0.11447453131592199
2010-04-26,0.11364928156394126
2010-04-27,0.19660698156474507
2010-04-28,0.1870099227313888
2010-04-29,0.1781644611026565
2010-04-30,0.20585019795958417
2010-05-03,0.19576280647763508
2010-05-04,0.2467817213652583
2010-05-05,0.23741015142575517
2010-05-06,0.3218391554798763
2010-05-07,0.32100197943314934
2010-05-10,0.30484193215501043
2010-05-11,0.2890192526459094
2010-05-12,0.27366592626777636
2010-05-13,0.27275208743472523
2010-05-14,0.2866463186576796
2010-05-17,0.2712897196725302
2010-05-18,0.2732995587263178
2010-05-19,0.26166573027433304
2010-05-20,0.36073504958625796
2010-05-21,0.34101465423057703
2010-05-24,0.33412426430895437
2010-05-25,0.31587634099438344
2010-05-26,0.30155736767653346
2010-05-27,0.28609210544857755
2010-05-28,0.2840822908947335
2010-06-01,0.2926750430084533
2010-06-02,0.27745356584480946
2010-06-03,0.2626725033192473
2010-06-04,0.3481372591378291
2010-06-07,0.33992540769998353
2010-06-08,0.321401278155517
2010-06-09,0.30610595812561375
2010-06-10,0.29016481385584986
2010-06-11,0.27461003696150654
2010-06-14,0.26021136716139054
2010-06-15,0.24692433415927237
2010-06-16,0.234047049116198
2010-06-17,0.22197188740919424
2010-06-18,0.21066500706097346
2010-06-21,0.201037214465382
2010-06-22,0.22219967776754312
2010-06-23,0.2119429913915532
2010-06-24,0.23121246592690456
2010-06-25,0.21933170495849433
2010-06-28,0.20929838795365818
2010-06-29,0.29179945030791266
2010-06-30,0.2836621758359757
2010-07-01,0.2702060413832378
2010-07-02,0.25856113629082006
2010-07-06,0.2449795077144209
2010-07-07,0.23308708072306367
2010-07-08,0.22116334506423077
2010-07-09,0.20996291672578757
2010-07-12,0.19942912425220144
2010-07-13,0.18983249985184308
2010-07-14,0.1806198128666952
2010-07-15,0.1720221764773368
2010-07-16,0.251091161134756
2010-07-19,0.23797030991281243
2010-07-20,0.22575860913816775
2010-07-21,0.23199636031627738
2010-07-22,0.2205172564676062
2010-07-23,0.20937801890360888
2010-07-26,0.19899605825241867
2010-07-27,0.18917791625874306
2010-07-28,0.18533017131595167
2010-07-29,0.17952075200377254
2010-07-30,0.1710019789359176
2010-08-02,0.1637042797241416
2010-08-03,0.1596577000961745
2010-08-04,0.1525599920031461
2010-08-05,0.14607796835936623
2010-08-06,0.14262342023664978
2010-08-09,0.1367259852405533
2010-08-10,0.13630358483913768
2010-08-11,0.23006121967858903
2010-08-12,0.22222156511013957
2010-08-13,0.21185308399926586
2010-08-16,0.20122064307620133
2010-08-17,0.19142109288163622
2010-08-18,0.18210565394847023
2010-08-19,0.2106185889232002
2010-08-20,0.20125451647105963
2010-08-23,0.19305105127918887
2010-08-24,0.20998181921299758
2010-08-25,0.1994623543428684
2010-08-26,0.1950572685136342
2010-08-27,0.1857670831982889
2010-08-30,0.2028895009604982
2010-08-31,0.1928156176247142
2010-09-01,0.18440446306963398
2010-09-02,0.17565628938355723
2010-09-03,0.167604434308881
2010-09-07,0.17756884186140315
2010-09-08,0.16923841053377925
2010-09-09,0.1614425743104959
2010-09-10,0.15419319790444713
2010-09-13,0.14759475966307206
2010-09-14,0.14135672109949352
2010-09-15,0.13553102227903396
2010-09-16,0.13012660511978325
2010-09-17,0.12511765055338914
2010-09-20,0.12089781735002497
2010-09-21,0.1174101503278145
2010-09-22,0.11825436516255965
2010-09-23,0.12693626148583392
2010-09-24,0.12289228503042816
2010-09-27,0.12286949076153933
2010-09-28,0.1184428191153858
2010-09-29,0.11496183349268574
2010-09-30,0.11298066914299985
2010-10-01,0.10935881528253677
2010-10-04,0.11777163546457187
2010-10-05,0.11446512010215164
2010-10-06,0.11068935883814668
2010-10-07,0.10753877179882611
2010-10-08,0.10439908447874435
2010-10-11,0.10146544101318439
2010-10-12,0.09880502072263334
2010-10-13,0.09649129971142476
2010-10-14,0.09794182844934028
2010-10-15,0.0955827570223835
2010-10-18,0.09348260330136299
2010-10-19,0.12821232780041084
2010-10-20,0.1235116490052659
2010-10-21,0.11902145571282516
2010-10-22,0.11488336485322843
2010-10-25,0.11108849715429588
2010-10-26,0.107588439155887
2010-10-27,0.10618449886871435
2010-10-28,0.10309622107526542
2010-10-29,0.10027449266887369
2010-11-01,0.0976987168800082
2010-11-02,0.09549071347518563
2010-11-03,0.09338086656269581
2010-11-04,0.09226787826757478
2010-11-05,0.09045236912320208
2010-11-08,0.08968987367590613
2010-11-09,0.10084401539010632
2010-11-10,0.0982526885128341
2010-11-11,0.09924461234747205
2010-11-12,0.12625615961211556
2010-11-15,0.12192673062130388
2010-11-16,0.15887400668454235
2010-11-17,0.15176991757262046
2010-11-18,0.14547904302682224
2010-11-19,0.1393411999374198
2010-11-22,0.1337612257718955
2010-11-23,0.1623515962348384
2010-11-24,0.1552976825326122
2010-11-26,0.1685223130626921
2010-11-29,0.1607597860162796
2010-11-30,0.15824370812136576
2010-12-01,0.15180254108545088
2010-12-02,0.14543477837161234
2010-12-03,0.13929957085361033
2010-12-06,0.13379673359241623
2010-12-07,0.1285103133604459
2010-12-08,0.12364752921106027
2010-12-09,0.119165046720924
2010-12-10,0.11507114199485464
2010-12-13,0.11124519405349607
2010-12-14,0.10773364321325071
2010-12-15,0.10908289105079678
2010-12-16,0.10581689033419948
2010-12-17,0.1027622506565519
2010-12-20,0.09998059451713617
2010-12-21,0.09751714187772322
2010-12-22,0.09520847756371278
2010-12-23,0.0935956999012241
2010-12-27,0.0916238722167973
2010-12-28,0.08984054274101419
2010-12-29,0.08822256854116185
2010-12-30,0.08742565801868465
2010-12-31,0.0860394665255428
2011-01-03,0.08505279254674712
2011-01-04,0.08398360339971131
2011-01-05,0.08300643396749434
2011-01-06,0.08313457186995071
2011-01-07,0.08325243347794706
2011-01-10,0.0827279838990411
2011-01-11,0.081841717723909
2011-01-12,0.08122428947057647
2011-01-13,0.08122219524243357
2011-01-14,0.08059494053599146
2011-01-18,0.07990330681517506
2011-01-19,0.10385320948338572
2011-01-20,0.10136504131109503
2011-01-21,0.09870400842924262
2011-01-24,0.09633831947880346
2011-01-25,0.09411532372573556
2011-01-26,0.0921293034815742
2011-01-27,0.090308022899408
2011-01-28,0.14918681416264643
2011-01-31,0.14285318715380485
2011-02-01,0.13728485131288157
2011-02-02,0.13237800557494436
2011-02-03,0.1272061866420026
2011-02-04,0.12243450249010693
2011-02-07,0.11808975874308493
2011-02-08,0.11405794685158943
2011-02-09,0.11138709045486377
2011-02-10,0.10786254419398793
2011-02-11,0.10470377013269389
2011-02-14,0.10175401043693562
2011-02-15,0.10135043463152982
2011-02-16,0.09876489356041449
2011-02-17,0.09634243924667883
2011-02-18,0.09412824209555813
2011-02-22,0.16595588932002384
2011-02-23,0.16383507316811013
2011-02-24,0.1564531610418914
2011-02-25,0.14967905865551134
2011-02-28,0.14328337307587366
2011-03-01,0.17877275631370684
2011-03-02,0.17030528353518573
2011-03-03,0.16278841482120282
2011-03-04,0.16362305827724893
2011-03-07,0.16516660679447284
2011-03-08,0.15772575021219584
2011-03-09,0.15101831584281425
2011-03-10,0.19249652360497319
2011-03-11,0.18316114216721843
2011-03-14,0.17920301559962656
2011-03-15,0.18786318106537003
2011-03-16,0.21945460760713137
2011-03-17,0.20848390729262534
2011-03-18,0.19805960012077173
2011-03-21,0.18856817334852669
2011-03-22,0.18099563641148922
2011-03-23,0.17238268358509795
2011-03-24,0.16446028456742984
2011-03-25,0.1569787133340059
2011-03-28,0.1509209758781065
2011-03-29,0.14444543481882702
2011-03-30,0.13844364817498853
2011-03-31,0.13313169059243557
2011-04-01,0.12792423679662895
2011-04-04,0.12308471424185864
2011-04-05,0.11862395289316573
2011-04-06,0.11452950816274379
2011-04-07,0.11209585648006799
2011-04-08,0.11103153281838452
2011-04-11,0.1094826380756328
2011-04-12,0.11777390356101813
2011-04-13,0.11373011949347456
2011-04-14,0.1100137296886166
2011-04-15,0.10662929503658926
2011-04-18,0.12883706966552755
2011-04-19,0.12398234551741631
2011-04-20,0.11977139975803906
2011-04-21,0.11561502272628761
2011-04-25,0.11197251537765864
2011-04-26,0.10854268321724869
2011-04-27,0.10534027264061926
2011-04-28,0.10234560039395929
2011-04-29,0.09959966566208944
2011-05-02,0.09764767093996661
2011-05-03,0.09842070696758888
2011-05-04,0.10615987377535828
2011-05-05,0.12021009208880924
2011-05-06,0.11600657636530784
2011-05-09,0.11213235929026018
2011-05-10,0.10868687906090596
2011-05-11,0.1276720951500366
2011-05-12,0.12288965001170767
2011-05-13,0.12958579644390045
2011-05-16,0.13194950716088333
2011-05-17,0.12680574371849251
2011-05-18,0.12218837735234887
2011-05-19,0.11780349179884271
2011-05-20,0.12605596756996473
2011-05-23,0.1450607629926163
