,"美国iShares安硕MSCI英国指数ETF - 指数GARCH模型波动率预测"
1997-05-23,0.18787538742475027
1997-05-27,0.1809724531524066
1997-05-28,0.17212959536349348
1997-05-29,0.16886596815225974
1997-05-30,0.18223762180186615
1997-06-02,0.1947041879364694
1997-06-04,0.19726667838233602
1997-06-05,0.1893561311391844
1997-06-06,0.18457206397502304
1997-06-09,0.18009193652132235
1997-06-10,0.17803067713177975
1997-06-11,0.16733553597487894
1997-06-12,0.18847433565342525
1997-06-13,0.19260665409066222
1997-06-16,0.20323263911094597
1997-06-17,0.2057312334090281
1997-06-18,0.1997438930230409
1997-06-19,0.18940470004727974
1997-06-20,0.17781751882196534
1997-06-23,0.1889159813250324
1997-06-24,0.1815585029680516
1997-06-25,0.18481643108771473
1997-06-26,0.1845690602457519
1997-06-27,0.18023747335113197
1997-06-30,0.18472375699947205
1997-07-01,0.18440357480265943
1997-07-02,0.17971324158224955
1997-07-03,0.19089298677531347
1997-07-07,0.20066784495778092
1997-07-08,0.19474268869459518
1997-07-09,0.19733571293610289
1997-07-10,0.18942931240966907
1997-07-11,0.19965701189790455
1997-07-14,0.1997364493526407
1997-07-15,0.20762782183512885
1997-07-16,0.2155150222142299
1997-07-17,0.2018361117342484
1997-07-18,0.23238913227601676
1997-07-21,0.23158192157420232
1997-07-22,0.22308993253842724
1997-07-23,0.2190130434471883
1997-07-24,0.24841378222634913
1997-07-25,0.23202145073247
1997-07-28,0.2314551697413562
1997-07-29,0.23814317458201484
1997-07-30,0.22260656594089942
1997-07-31,0.21914055215774192
1997-08-01,0.2267502723261871
1997-08-04,0.2187781341907824
1997-08-05,0.21320581042738962
1997-08-06,0.21424311330822282
1997-08-07,0.20697101536205498
1997-08-08,0.22293636850007226
1997-08-11,0.21528068561763733
1997-08-12,0.20763012787165547
1997-08-13,0.19458896371582846
1997-08-14,0.1960828824757531
1997-08-15,0.19872937477886857
1997-08-18,0.21615478620655154
1997-08-19,0.21095906996382024
1997-08-20,0.21848825140038997
1997-08-21,0.2172213387307978
1997-08-25,0.23843938852463115
1997-08-26,0.2534425212942769
1997-08-27,0.24977871006152627
1997-08-28,0.27137516467060874
1997-08-29,0.25723933447278235
1997-09-02,0.24462668129212722
1997-09-03,0.23934931042307184
1997-09-04,0.2535543066090576
1997-09-05,0.24328225829270825
1997-09-08,0.24235668920003012
1997-09-09,0.2333311286562511
1997-09-10,0.2648174344713731
1997-09-11,0.2558683591224206
1997-09-15,0.24695020388734243
1997-09-16,0.24405882651524816
1997-09-17,0.23451564723915547
1997-09-18,0.22332171681231539
1997-09-19,0.21743556286863475
1997-09-22,0.2170605463920148
1997-09-23,0.20325601098122537
1997-09-24,0.19255961258789447
1997-09-25,0.18707236995344875
1997-09-26,0.1816212289353863
1997-09-29,0.18399191503976473
1997-09-30,0.1831403658399753
1997-10-01,0.17204597990072304
1997-10-02,0.16799039972569862
1997-10-03,0.1619148442855071
1997-10-06,0.1655156306818181
1997-10-07,0.15963173368725905
1997-10-08,0.17040513372548374
1997-10-09,0.1890272647000956
1997-10-10,0.1989657266968359
1997-10-13,0.2075382306949734
1997-10-14,0.22972848234383128
1997-10-15,0.21905791289063264
1997-10-16,0.20699773911808794
1997-10-17,0.22210382437049572
1997-10-20,0.21599080813775387
1997-10-21,0.2231767810503593
1997-10-22,0.20887323715593628
1997-10-23,0.3523322256053227
1997-10-24,0.3394476866911896
1997-10-27,0.37533403203013715
1997-10-28,0.3760043989104383
1997-10-29,0.4319376288308302
1997-10-30,0.4208861052588931
1997-10-31,0.4107314407249584
1997-11-03,0.38195260124785113
1997-11-04,0.35777259928619465
1997-11-06,0.338347623606255
1997-11-07,0.38161362711517527
1997-11-10,0.3599428354614105
1997-11-11,0.33783414392272426
1997-11-12,0.35720179002910946
1997-11-13,0.33923347889027694
1997-11-14,0.330054955424093
1997-11-17,0.3149336330086071
1997-11-18,0.3211879412431295
1997-11-19,0.30284999851411587
1997-11-20,0.28576221863640405
