,"美国iShares安硕MSCI德国指数ETF - 指数GARCH模型波动率预测"
1997-12-09,0.1951128780988072
1997-12-10,0.20469222261727485
1997-12-11,0.23555849464623432
1997-12-12,0.22567833746285884
1997-12-15,0.21688528580795885
1997-12-16,0.21171112866356365
1997-12-17,0.2081241821605553
1997-12-18,0.20248922638007189
1997-12-19,0.21169809446473534
1997-12-22,0.2039713656374345
1997-12-23,0.19240597703813675
1997-12-24,0.18373129619093206
1997-12-26,0.17367480646311367
1997-12-29,0.17746088132318064
1997-12-30,0.1678637447455525
1997-12-31,0.1589616180088766
1998-01-02,0.15907959894342205
1998-01-05,0.1527611241121248
1998-01-06,0.15845980348340713
1998-01-07,0.15636233919969347
1998-01-08,0.17579861774200617
1998-01-09,0.3116941327647988
1998-01-12,0.30698564787299093
1998-01-13,0.28926167392172786
1998-01-14,0.27535938916259967
1998-01-15,0.30082954708605336
1998-01-16,0.28603643124609146
1998-01-20,0.28281526196441376
1998-01-21,0.2673619187543357
1998-01-22,0.2508458570516962
1998-01-23,0.2396389333977265
1998-01-26,0.22730482704949317
1998-01-27,0.22459320826774792
1998-01-28,0.21534224852545772
1998-01-29,0.20291266397147323
1998-01-30,0.1914271485448185
1998-02-02,0.18696396658179887
1998-02-03,0.17858405079961645
1998-02-04,0.17486006405122925
1998-02-05,0.18190371299124158
1998-02-06,0.1777900233421437
1998-02-09,0.16816881518283944
1998-02-10,0.16111937313681432
1998-02-11,0.15853472906590532
1998-02-12,0.16327176363351992
1998-02-13,0.16672979817657071
1998-02-17,0.17430397585826893
1998-02-18,0.16678427623730002
1998-02-19,0.17713148336758205
1998-02-20,0.17335355087219875
1998-02-23,0.17814501171798217
1998-02-24,0.193540851501692
1998-02-25,0.1905103650723498
1998-02-26,0.17995293384660335
1998-02-27,0.171995805762815
1998-03-02,0.17423261347979602
1998-03-03,0.17618300939647955
1998-03-04,0.19781388525581314
1998-03-05,0.21152696849338148
1998-03-06,0.21280249998531503
1998-03-09,0.20811606953813058
1998-03-10,0.200087576825749
1998-03-11,0.18881470917277607
1998-03-12,0.17838299694757903
1998-03-13,0.17048903659766512
1998-03-16,0.17280617697293113
1998-03-17,0.16878603615228366
1998-03-18,0.1764670586823501
1998-03-19,0.17041940382479925
1998-03-20,0.16682650149181935
1998-03-23,0.15799891379373468
1998-03-24,0.15525769430208605
1998-03-25,0.1506585639119131
1998-03-26,0.15370228586458953
1998-03-27,0.15093919172964987
1998-03-30,0.1726299267218752
1998-03-31,0.16338385599562766
1998-04-01,0.16198439924881655
1998-04-02,0.15715940773622178
1998-04-03,0.1523836999157062
1998-04-06,0.1588926430014933
1998-04-07,0.17882504522577367
1998-04-08,0.17242901843947267
1998-04-09,0.17545798471428992
1998-04-13,0.1676096214422072
1998-04-14,0.16743241621621544
1998-04-15,0.16327492765271712
1998-04-16,0.18170154759935314
1998-04-17,0.1817913958359966
1998-04-20,0.18350807502668648
1998-04-21,0.1833173706990148
1998-04-22,0.1748607846259418
1998-04-23,0.1980920422429937
1998-04-24,0.2400646562907585
1998-04-27,0.26473368051685453
1998-04-28,0.2534082650585809
1998-04-29,0.24321870158357478
1998-04-30,0.24407245563561653
1998-05-01,0.2360541454836157
1998-05-04,0.23534186792833953
1998-05-05,0.2648652480035839
1998-05-06,0.24854988231741332
1998-05-07,0.23353521533164973
1998-05-08,0.22310111519219264
1998-05-11,0.21508968176088783
1998-05-12,0.20843410181637745
1998-05-13,0.19838911764509665
1998-05-14,0.19035838515810122
1998-05-15,0.18955824223704965
1998-05-18,0.21815097341061765
1998-05-19,0.22418548570324529
1998-05-20,0.2256254586698939
1998-05-21,0.21539946518039454
1998-05-22,0.20920373036827045
1998-05-26,0.20192380246023497
1998-05-27,0.2505563649161601
1998-05-28,0.23538276827329566
1998-05-29,0.22465536005179132
1998-06-01,0.2482040604019201
1998-06-02,0.24761158938951142
1998-06-03,0.23439397603180848
1998-06-04,0.224952026885734
1998-06-05,0.21645454672979267
1998-06-08,0.21328557757148045
1998-06-09,0.2107859691725234
1998-06-10,0.2181186842065576
1998-06-11,0.24675302551336628
1998-06-12,0.25175027626598545
1998-06-15,0.2785785268106643
1998-06-16,0.2806368756952657
1998-06-17,0.2755240700918887
1998-06-18,0.2825395731574606
1998-06-19,0.2662648576136175
1998-06-22,0.2645415173465216
1998-06-23,0.25444736587357314
1998-06-24,0.2406681674006764
1998-06-25,0.23688558504054227
1998-06-26,0.23180227954012875
1998-06-29,0.22269462139890134
1998-06-30,0.22413911305258616
1998-07-01,0.21709763609952093
1998-07-02,0.2286632353484049
1998-07-06,0.22896610054765748
1998-07-07,0.21690358503261306
1998-07-08,0.20576975287928012
1998-07-09,0.2179105669764548
1998-07-10,0.20671401113615884
1998-07-13,0.2040866022060243
1998-07-14,0.2012868818378386
1998-07-15,0.19573628687599037
1998-07-16,0.18776623977701637
1998-07-17,0.1845491251672573
1998-07-20,0.17740684090530442
1998-07-21,0.18141083098867058
1998-07-22,0.1946353852720517
1998-07-23,0.207667931082293
1998-07-24,0.20326933856339477
1998-07-27,0.24182925381351197
1998-07-28,0.26129218128371157
1998-07-29,0.24976927673354862
1998-07-30,0.24199295774877416
1998-07-31,0.25080129903969794
1998-08-03,0.27491205793853424
1998-08-04,0.2817157184113091
1998-08-05,0.2785812405744508
1998-08-06,0.28066740459127065
1998-08-07,0.2662848737724319
1998-08-10,0.28564402601839933
1998-08-11,0.35890075174064484
1998-08-12,0.34949667809580104
1998-08-13,0.3515556985742089
1998-08-14,0.3329917836824206
1998-08-17,0.3190145777233385
1998-08-18,0.31097605824243124
1998-08-19,0.29547772910999576
1998-08-20,0.3125580950799387
1998-08-21,0.37707553619931383
1998-08-24,0.3562366544868734
1998-08-25,0.3494194104511082
1998-08-26,0.38576321442045247
1998-08-27,0.49732456725965185
1998-08-28,0.469667053986119
1998-08-31,0.5189364238517085
1998-09-01,0.5188329789055434
1998-09-02,0.4888643811938031
1998-09-03,0.5209093433602435
1998-09-04,0.4945701333481431
1998-09-08,0.49443177567789875
1998-09-09,0.5225653145779962
1998-09-10,0.5151403769847593
1998-09-11,0.4821700608706434
1998-09-14,0.4554348998484855
1998-09-15,0.4243609001781385
1998-09-16,0.39611811874742614
1998-09-17,0.4895626934315972
1998-09-18,0.45579413774202937
1998-09-21,0.4452443751469523
1998-09-22,0.4185992742468625
1998-09-23,0.41244479630612385
1998-09-24,0.4463011664784219
1998-09-25,0.43103469233925945
1998-09-28,0.40423423605627473
1998-09-29,0.38228059589783003
1998-09-30,0.4208755074841015
1998-10-01,0.5578885695190394
1998-10-02,0.5236318974241352
1998-10-05,0.5092108129252559
1998-10-06,0.4873067986392146
1998-10-07,0.4641328495161703
1998-10-08,0.4811204560190722
1998-10-09,0.45405779676160174
1998-10-12,0.4431041516393183
1998-10-13,0.4248246391159533
1998-10-14,0.4011843680902834
1998-10-15,0.4242941182717479
1998-10-16,0.4212649351655084
1998-10-19,0.42548182569881876
1998-10-20,0.41157737692929625
1998-10-21,0.42754947924187675
1998-10-22,0.4561082042673646
1998-10-23,0.4305671069647564
1998-10-26,0.4216340413201951
1998-10-27,0.397267544105984
1998-10-28,0.41466454056260943
1998-10-29,0.3856615879239207
1998-10-30,0.3678823610884327
1998-11-02,0.3638239458859188
1998-11-03,0.38300601822947905
1998-11-04,0.3619340448203236
1998-11-05,0.3443068044636934
1998-11-06,0.32463030912100616
1998-11-09,0.35916732702182136
1998-11-10,0.3567694549705734
1998-11-11,0.3344488696348068
1998-11-12,0.33427424309988346
1998-11-13,0.31752186507388747
1998-11-16,0.3165145589068534
1998-11-17,0.3019161963194423
1998-11-18,0.3042505046832297
1998-11-19,0.2899458328722798
1998-11-20,0.28221477565853986
1998-11-23,0.2869421697833903
1998-11-24,0.3312370414069055
1998-11-25,0.31295846433672314
1998-11-27,0.3131070321790937
1998-11-30,0.34245934941245215
1998-12-01,0.34614119604577553
1998-12-02,0.3445691657708217
1998-12-03,0.32519912546007873
1998-12-04,0.3107372369060393
1998-12-07,0.3354732746434505
1998-12-08,0.3191782097825602
1998-12-09,0.29840604149380084
1998-12-10,0.29504142692171215
1998-12-11,0.28238250866510833
1998-12-14,0.28057154167876686
1998-12-15,0.2734846006633646
1998-12-16,0.2617934491159013
1998-12-17,0.2509483054336092
1998-12-18,0.24173784809168794
1998-12-21,0.24489612083493686
1998-12-22,0.23440155545558994
1998-12-23,0.2290629878439553
1998-12-24,0.2366321043307522
1998-12-28,0.23242632381036363
1998-12-29,0.22864334234785844
1998-12-30,0.2654382911337398
1998-12-31,0.25407342009741984
1999-01-04,0.27917270783513204
1999-01-05,0.28102080421207254
1999-01-06,0.31145768251882955
1999-01-07,0.4483025665775292
1999-01-08,0.4177688537935781
1999-01-11,0.4542171912202355
1999-01-12,0.46811921173991566
1999-01-13,0.438980605038537
1999-01-14,0.4331449577220079
1999-01-15,0.41712047899857424
1999-01-19,0.38790008816704336
1999-01-20,0.37091612259377454
1999-01-21,0.3607253392818419
1999-01-22,0.3831241354965777
1999-01-25,0.3625270505769191
1999-01-26,0.3399036857699546
1999-01-27,0.3204960923318723
1999-01-28,0.30607492024012684
1999-01-29,0.28970707205727647
1999-02-01,0.28168932887136494
1999-02-02,0.27944797583807973
1999-02-03,0.28257466765440953
1999-02-04,0.2695980808537034
1999-02-05,0.2792896238674112
1999-02-08,0.2666644228238931
1999-02-09,0.35756693806894396
1999-02-10,0.3424389656566554
1999-02-11,0.3299071069255708
1999-02-12,0.34068665192519654
1999-02-16,0.32922948592129475
1999-02-17,0.35951372658078024
1999-02-18,0.35128327543451315
1999-02-19,0.34975266060460497
1999-02-22,0.33339259559864254
1999-02-23,0.32004929120371445
1999-02-24,0.3147830052591785
1999-02-25,0.32846704492231793
1999-02-26,0.3086207245147351
1999-03-01,0.3354183215031642
1999-03-02,0.31698713223094716
1999-03-03,0.33764428915650274
1999-03-04,0.31703089313188393
1999-03-05,0.3075071238199206
1999-03-08,0.3048979744111135
1999-03-09,0.29594195782281363
1999-03-10,0.2805205211744766
1999-03-11,0.29643240915932256
1999-03-12,0.3113637319920225
1999-03-15,0.29653266261914557
1999-03-16,0.2931600429799396
1999-03-17,0.30687776459039845
1999-03-18,0.3151330918834136
1999-03-19,0.2982785811954992
1999-03-22,0.27924315210941164
1999-03-23,0.3638397377967393
1999-03-24,0.3806045270356095
1999-03-25,0.3731834128146641
1999-03-26,0.40817397614252676
1999-03-29,0.39828067791445776
1999-03-30,0.39323450255540904
1999-03-31,0.36611733037374783
1999-04-01,0.35199350675829233
1999-04-05,0.33016885134730684
1999-04-06,0.31381352552112857
1999-04-07,0.3022380816508734
1999-04-08,0.2950880153445748
1999-04-09,0.2979422266144898
1999-04-12,0.28416663843597123
1999-04-13,0.2695015064892959
1999-04-14,0.25776129189620384
1999-04-15,0.24201461691393764
1999-04-16,0.2549337725763301
1999-04-19,0.2506369637543513
1999-04-20,0.24590980785645783
1999-04-21,0.23639178412119147
1999-04-22,0.22736645926785243
1999-04-23,0.23620792958747175
1999-04-26,0.22914570299265927
1999-04-27,0.2315585791975758
1999-04-28,0.24594577451137475
1999-04-29,0.23304756166928672
1999-04-30,0.23028161020802335
1999-05-03,0.22714584741966998
1999-05-04,0.21966957914103627
1999-05-05,0.2088017413720489
1999-05-06,0.21304317027306932
1999-05-07,0.20078918197950807
1999-05-10,0.21723056138582345
1999-05-11,0.21325911000470765
1999-05-12,0.24136102087951153
1999-05-13,0.23746401411582344
1999-05-14,0.2962428591544444
1999-05-17,0.3120691654104904
1999-05-18,0.30619362109619463
1999-05-19,0.2900963267606124
1999-05-20,0.2856447759018183
1999-05-21,0.28917693891456836
1999-05-24,0.2926708670161757
1999-05-25,0.30837958881871547
1999-05-26,0.2885079894907592
1999-05-27,0.31119117275398417
1999-05-28,0.29310433568952887
1999-06-01,0.2917785070905669
1999-06-02,0.27327784322919413
1999-06-03,0.265269438873007
1999-06-04,0.2489215972952126
1999-06-07,0.23933435942212725
1999-06-08,0.23385294610074936
1999-06-09,0.23413876654667845
1999-06-10,0.22524002397442602
1999-06-11,0.2120491424175066
1999-06-14,0.19987096037193597
1999-06-15,0.19551149838308743
1999-06-16,0.1861805704148529
1999-06-17,0.18090497505596687
1999-06-18,0.17265809798558537
1999-06-21,0.1738737680042622
1999-06-22,0.1703864994651865
1999-06-23,0.20085154816430964
1999-06-24,0.21811117440424735
1999-06-25,0.21603607198799002
1999-06-28,0.22001363503201343
1999-06-29,0.21572165398957982
1999-06-30,0.2100217188768819
1999-07-01,0.19799788180685166
1999-07-02,0.1917617553111152
1999-07-06,0.1947371890523225
1999-07-07,0.2106181103324213
1999-07-08,0.20172727232578147
1999-07-09,0.19218548852605913
1999-07-12,0.18305324471311618
1999-07-13,0.22487398871367936
1999-07-14,0.2200489100177504
1999-07-15,0.21389401674661215
1999-07-16,0.21729992176712812
1999-07-19,0.21643376446386547
1999-07-20,0.2739255694527256
1999-07-21,0.2635426014897781
1999-07-22,0.2913340268489076
1999-07-23,0.27793602285418134
1999-07-26,0.26056528625279307
1999-07-27,0.24459453877795395
1999-07-28,0.22989230783129738
1999-07-29,0.28966544702466673
1999-07-30,0.2764011671465951
1999-08-02,0.2660989447555176
1999-08-03,0.25485700461239047
1999-08-04,0.2478911018975873
1999-08-05,0.26583957267494995
1999-08-06,0.2715464380175148
1999-08-09,0.2580409432628861
1999-08-10,0.25821056988434843
1999-08-11,0.24579034236519548
1999-08-12,0.2451037894443903
1999-08-13,0.23196610700703668
1999-08-16,0.2182533546133942
1999-08-17,0.20918343242235987
1999-08-18,0.21913485984662504
1999-08-19,0.21159569749879134
1999-08-20,0.2112601789263656
1999-08-23,0.19914207892858804
1999-08-24,0.1898166357303806
1999-08-25,0.18512317196936745
1999-08-26,0.19673120748879677
1999-08-27,0.18571003203919817
1999-08-30,0.20456316090635673
1999-08-31,0.1980571190338787
1999-09-01,0.1993314867250029
1999-09-02,0.21013495663501588
1999-09-03,0.21029343499025355
1999-09-07,0.20827699152810905
1999-09-08,0.25398145995328086
1999-09-09,0.252165395722728
1999-09-10,0.2642959205133518
1999-09-13,0.2580271729876526
1999-09-14,0.26937187603757
1999-09-15,0.25869520985128425
1999-09-16,0.24794029926577082
1999-09-17,0.2329738036775809
1999-09-20,0.22082535995668615
1999-09-21,0.22367243549440777
1999-09-22,0.21655098060272088
1999-09-23,0.2040288685456056
1999-09-24,0.22099418906387558
1999-09-27,0.21524498042927737
1999-09-28,0.2313107001416061
1999-09-29,0.22649440522891506
1999-09-30,0.21848513725194216
1999-10-01,0.22247441740568735
1999-10-04,0.23273501154746787
1999-10-05,0.22901567719263238
1999-10-06,0.2266257108096961
1999-10-07,0.21851794891953383
1999-10-08,0.20745188068561826
1999-10-11,0.19909348055624523
1999-10-12,0.2040442452018679
1999-10-13,0.19747160403460545
1999-10-14,0.19494910412720548
1999-10-15,0.22085987775057742
1999-10-18,0.21131444626432902
1999-10-19,0.21151016996825472
1999-10-20,0.20436546968605043
1999-10-21,0.21474841559368954
1999-10-22,0.2125939199506891
1999-10-25,0.22774420124341255
1999-10-26,0.2212125629343867
1999-10-27,0.2301200330262448
1999-10-28,0.2320733065218833
1999-10-29,0.22336859761389918
1999-11-01,0.22018714948879287
1999-11-02,0.21565868032611163
1999-11-03,0.2243153342952728
1999-11-04,0.2194398514399789
1999-11-05,0.2101017353569456
1999-11-08,0.21903093480145677
1999-11-09,0.20944799449982804
1999-11-10,0.2024497715484016
1999-11-11,0.19589496471323606
1999-11-12,0.18493631336219504
1999-11-15,0.1778657673640434
1999-11-16,0.17813595818924377
1999-11-17,0.17478892871117438
1999-11-18,0.1669182422624921
1999-11-19,0.15808403714480473
1999-11-22,0.18211596305650968
1999-11-23,0.20904979024146378
1999-11-24,0.2074830364150284
1999-11-26,0.20553883428685688
1999-11-29,0.21436305558561156
1999-11-30,0.22881548898621354
1999-12-01,0.230373350021221
1999-12-02,0.2271588272552929
1999-12-03,0.22673421268083915
1999-12-06,0.22295445364468502
1999-12-07,0.21518719571573028
1999-12-08,0.2027694207714763
1999-12-09,0.19595580215956862
1999-12-10,0.20461932753286038
1999-12-13,0.19447704029010726
1999-12-14,0.1881868507627459
1999-12-15,0.18099271256047852
1999-12-16,0.1918155614125194
1999-12-17,0.185698361866765
1999-12-20,0.18061144149804023
1999-12-21,0.1753624486599112
1999-12-22,0.17505429557711516
1999-12-23,0.19316947584957617
1999-12-27,0.19235194306270992
1999-12-28,0.21879921206439482
1999-12-29,0.20610461130212493
1999-12-30,0.20272392951992618
1999-12-31,0.19969607206953272
2000-01-03,0.22027754492911894
2000-01-04,0.31452095574063105
2000-01-05,0.3057079488662341
2000-01-06,0.2889600436046479
2000-01-07,0.30223574705848416
2000-01-10,0.2867980606628992
2000-01-11,0.27264433755352413
2000-01-12,0.2604045483473743
2000-01-13,0.2513877061433196
2000-01-14,0.24815902804451828
2000-01-18,0.26316654574622517
2000-01-19,0.26801623234423694
2000-01-20,0.260901581444038
2000-01-21,0.3047092660225481
2000-01-24,0.3206410890700067
2000-01-25,0.3079328426783996
2000-01-26,0.2923194827581631
2000-01-27,0.2805789963628782
2000-01-28,0.3458209345889864
2000-01-31,0.33615431456401096
2000-02-01,0.32102470559132984
2000-02-02,0.31850513842008893
2000-02-03,0.322811776736847
2000-02-04,0.3069749351331473
2000-02-07,0.33513905949620376
2000-02-08,0.3332017604995508
2000-02-09,0.325499380644572
2000-02-10,0.32001436905239117
2000-02-11,0.33199642287229547
2000-02-14,0.3204515857348813
2000-02-15,0.35044359489081833
2000-02-16,0.3374451422083299
2000-02-17,0.3214246816907501
2000-02-18,0.3468032127878864
2000-02-22,0.35113787035863847
2000-02-23,0.3314157395176035
2000-02-24,0.35443659686888995
2000-02-25,0.35037969804199554
2000-02-28,0.36830052239984673
2000-02-29,0.34853511444329394
2000-03-01,0.3304271090573532
2000-03-02,0.3201584820053968
2000-03-03,0.3067236326075968
2000-03-06,0.3190973914026876
2000-03-07,0.30972421926610777
2000-03-08,0.29992743322343823
2000-03-09,0.2851176956977592
2000-03-10,0.3039530121581295
2000-03-13,0.33585300534608886
2000-03-14,0.3301405337125389
2000-03-15,0.3250798449612033
2000-03-16,0.3198752331769373
2000-03-17,0.3042271053012864
2000-03-20,0.29250967983983023
2000-03-21,0.27957451171378267
2000-03-22,0.2683186784403948
2000-03-23,0.25808581363569755
2000-03-24,0.24616315321347343
2000-03-27,0.26050280228819034
2000-03-28,0.2457653246493492
2000-03-29,0.25145105209563157
2000-03-30,0.2795237149152107
2000-03-31,0.27067297463913903
2000-04-03,0.27940193628534504
2000-04-04,0.27908581260967025
2000-04-05,0.26162171469509177
2000-04-06,0.2510521172983809
2000-04-07,0.24047118247307722
2000-04-10,0.23020318937842718
2000-04-11,0.2382569025233057
2000-04-12,0.24137135704138551
2000-04-13,0.23593866152031973
2000-04-14,0.30299462371467917
2000-04-17,0.29954544363084545
2000-04-18,0.3070436379409285
2000-04-19,0.3243830901881292
2000-04-20,0.3031744250427466
2000-04-24,0.31206896353210134
2000-04-25,0.3050830555766741
2000-04-26,0.28985612499997304
2000-04-27,0.3300432353495523
2000-04-28,0.3113731202271641
2000-05-01,0.2985037326399789
2000-05-02,0.28370277192865073
2000-05-03,0.304174543313539
2000-05-04,0.298645357573159
2000-05-05,0.2900758252595345
2000-05-08,0.2956892896267973
2000-05-09,0.2902046305626428
2000-05-10,0.29632786976590647
2000-05-11,0.2837382998468836
2000-05-12,0.27623819504188774
2000-05-15,0.27313090707570975
2000-05-16,0.26663016408501117
2000-05-17,0.3344934349131534
2000-05-18,0.3469531219055393
2000-05-19,0.3640767765183602
2000-05-22,0.3427219485238726
2000-05-23,0.3245732484355419
2000-05-24,0.3096367013130065
2000-05-25,0.2951137617936514
2000-05-26,0.2986529095789961
2000-05-30,0.2963323769013437
2000-05-31,0.2868432645191447
2000-06-01,0.28055434126029843
2000-06-02,0.28380361519896113
2000-06-05,0.27568325955705036
2000-06-06,0.25982932628939326
2000-06-07,0.26242083606299255
2000-06-08,0.2539109048465623
2000-06-09,0.25211287472082816
2000-06-12,0.24554200048056954
2000-06-13,0.23481053468701102
2000-06-14,0.22246280677902092
2000-06-15,0.22740801832829027
2000-06-16,0.21539554591495155
2000-06-19,0.21206542292415329
2000-06-20,0.21289088190901928
2000-06-21,0.2504438452028718
2000-06-22,0.2634169743961084
2000-06-23,0.2764666663451491
2000-06-26,0.2938647974834686
2000-06-27,0.2937282887295672
2000-06-28,0.27506747899379164
2000-06-29,0.29716506322244546
2000-06-30,0.2888884795210775
2000-07-03,0.28951777562008174
2000-07-05,0.27721663586444445
2000-07-06,0.26132077529350783
2000-07-07,0.249815885003336
2000-07-10,0.24057438267612785
2000-07-11,0.2447327113403519
2000-07-12,0.23437403183800037
2000-07-13,0.2233007836976843
2000-07-14,0.22072063247462845
2000-07-17,0.21510678650382
2000-07-18,0.21568350980081902
2000-07-19,0.22733459217637778
2000-07-20,0.22580543040414242
2000-07-21,0.22552731807920745
2000-07-24,0.25701176315491864
2000-07-25,0.2471785257662971
2000-07-26,0.23657086211112308
2000-07-27,0.25076376771774667
2000-07-28,0.27503669500632094
2000-07-31,0.2654124194531974
2000-08-01,0.2887932076763579
2000-08-02,0.2849841595597903
2000-08-03,0.29148004322766247
2000-08-04,0.27596735024274155
2000-08-07,0.2649588518996865
2000-08-08,0.2486359965893917
2000-08-09,0.23530503012048
2000-08-10,0.23045581355218617
2000-08-11,0.22587232499799526
2000-08-14,0.22019716346946885
2000-08-15,0.2118201321876653
2000-08-16,0.19965940999612314
2000-08-17,0.1884187729500434
2000-08-18,0.20864043903328042
2000-08-21,0.23271313843442532
2000-08-22,0.22822320127454176
2000-08-23,0.21480133239810223
2000-08-24,0.20469770101298157
2000-08-25,0.20182094143076432
2000-08-28,0.19041768300239345
2000-08-29,0.1957474873401955
2000-08-30,0.22038585617049022
2000-08-31,0.20925901270913042
2000-09-01,0.2116405320348633
2000-09-05,0.2098635756866827
2000-09-06,0.22608409231964996
2000-09-07,0.21987431227862886
2000-09-08,0.24838765911373295
2000-09-11,0.27509775571603634
2000-09-12,0.28107231667312954
2000-09-13,0.2928007254089375
2000-09-14,0.28163050260935873
2000-09-15,0.29340415334483594
2000-09-18,0.31205107658843284
2000-09-19,0.2918740995703456
2000-09-20,0.3245068202673096
2000-09-21,0.3149211901412796
2000-09-22,0.312174407022741
2000-09-25,0.29775126800737556
2000-09-26,0.28055752992924643
2000-09-27,0.2666206653656089
2000-09-28,0.25584412989161975
2000-09-29,0.2581418052156605
2000-10-02,0.24624667388616645
2000-10-03,0.23693095196702352
2000-10-04,0.24108365850882554
2000-10-05,0.2322516996708528
2000-10-06,0.25698367029832847
2000-10-09,0.24701443277671042
2000-10-10,0.23786237785744932
2000-10-11,0.2564603758868024
2000-10-12,0.2796239925328297
2000-10-13,0.27212069160576524
2000-10-16,0.26108435878083547
2000-10-17,0.2509628155723473
2000-10-18,0.30714186363958923
2000-10-19,0.3059677453588858
2000-10-20,0.29042905639759947
2000-10-23,0.2974907763276032
2000-10-24,0.292740516498827
2000-10-25,0.3134572219617854
2000-10-26,0.30115694512994384
2000-10-27,0.2997210082726935
2000-10-30,0.28453615095449647
2000-10-31,0.28390757369256636
2000-11-01,0.2698848887952047
2000-11-02,0.25668480360161566
2000-11-03,0.2465831819082559
2000-11-06,0.2435524608785549
2000-11-07,0.23434677382033658
2000-11-08,0.264041076349874
2000-11-09,0.2534734921051903
2000-11-10,0.27452624136865317
2000-11-13,0.29528346990646126
2000-11-14,0.29203136612357244
2000-11-15,0.28488519371845217
2000-11-16,0.2911173536565624
2000-11-17,0.3044421876153172
2000-11-20,0.31607309217964125
2000-11-21,0.301397295940093
2000-11-22,0.32857508730882196
2000-11-24,0.3193560408071217
2000-11-27,0.30841864729617113
2000-11-28,0.29432395009580853
2000-11-29,0.27748639750445425
2000-11-30,0.28531631499092375
2000-12-01,0.28139359694207683
2000-12-04,0.2637417987350507
2000-12-05,0.25309556851118514
2000-12-06,0.24356239364893753
2000-12-07,0.2403971339263428
2000-12-08,0.2296966138191854
2000-12-11,0.22011944303036932
2000-12-12,0.21973553194692932
2000-12-13,0.23819443822222217
2000-12-14,0.24277645272966653
2000-12-15,0.22821740424428633
2000-12-18,0.23382950712003822
2000-12-19,0.22217705102012678
2000-12-20,0.2160769529588938
2000-12-21,0.20359110491374618
2000-12-22,0.2023113699227011
2000-12-26,0.19649883663777756
2000-12-27,0.19549100337355682
2000-12-28,0.18637902671706386
2000-12-29,0.1856858088277077
2001-01-02,0.17726935775818675
2001-01-03,0.17919057006438702
2001-01-04,0.18148423071991684
2001-01-05,0.18857973273923154
2001-01-08,0.17816538047555702
2001-01-09,0.18669825066132784
2001-01-10,0.18873347874714758
2001-01-11,0.19592692923638652
2001-01-12,0.184965948217503
2001-01-16,0.18118892350251437
2001-01-17,0.17692664242561099
2001-01-18,0.1747090381176658
2001-01-19,0.18293075083211133
2001-01-22,0.17495810698564385
2001-01-23,0.1672737050465494
2001-01-24,0.18844866250520326
2001-01-25,0.17979315114875763
2001-01-26,0.17545934913819783
2001-01-29,0.16834726609006753
2001-01-30,0.16174277356345787
2001-01-31,0.16700736750215542
2001-02-01,0.1805478064114876
2001-02-02,0.19729963405946804
2001-02-05,0.18913928201196067
2001-02-06,0.18135428530917047
2001-02-07,0.18824636410831422
2001-02-08,0.2069870865537268
2001-02-09,0.19637433539034577
2001-02-12,0.18628577723487105
2001-02-13,0.18156363843016585
2001-02-14,0.20252506511540738
2001-02-15,0.1997195423587787
2001-02-16,0.20193721796637687
2001-02-20,0.20610552831013537
2001-02-21,0.2351689265187899
2001-02-22,0.2402582510549846
2001-02-23,0.24407395272744695
2001-02-26,0.23453203363293465
2001-02-27,0.221589593618473
2001-02-28,0.2222157249161274
2001-03-01,0.2108054553373797
2001-03-02,0.19995737045680512
2001-03-05,0.18869428608201147
2001-03-06,0.1880046456872808
2001-03-07,0.17856648173719503
2001-03-08,0.18558487869435916
2001-03-09,0.20291365749993273
2001-03-12,0.2340669673405455
2001-03-13,0.25728973162565194
2001-03-14,0.37594994081659333
2001-03-15,0.3588556010430936
2001-03-16,0.3874129657097191
2001-03-19,0.36398404965053066
2001-03-20,0.3445890578645816
2001-03-21,0.373274023205473
2001-03-22,0.4203403620876777
2001-03-23,0.4017782119528136
2001-03-26,0.3973424835076159
2001-03-27,0.38366685548793505
2001-03-28,0.418520855394328
2001-03-29,0.39125036178897016
2001-03-30,0.37052825479307244
2001-04-02,0.3917307825535287
2001-04-03,0.42998817379086135
2001-04-04,0.4145051961073588
2001-04-05,0.4114913121804639
2001-04-06,0.4142517234725765
2001-04-09,0.3890613889863655
2001-04-10,0.36777846592752
2001-04-11,0.34287367877980957
2001-04-12,0.33514947351890617
2001-04-16,0.33409609336237384
2001-04-17,0.3389872086082305
2001-04-18,0.34240941809477143
2001-04-19,0.32130086274393976
2001-04-20,0.30359717192358693
2001-04-23,0.32134858456199866
2001-04-24,0.30865905850954706
2001-04-25,0.29378885274972566
2001-04-26,0.2783860535299856
2001-04-27,0.26297572891808857
2001-04-30,0.24881385813495197
2001-05-01,0.23835841835353752
2001-05-02,0.2364092663158532
2001-05-03,0.26421223968620383
2001-05-04,0.2597112666019709
2001-05-07,0.25932076353427624
2001-05-08,0.2623661898949634
2001-05-09,0.26097183986016576
2001-05-10,0.25034657577047065
2001-05-11,0.26109512059783885
2001-05-14,0.26000190537763374
2001-05-15,0.24849811830273486
2001-05-16,0.23958429748211796
2001-05-17,0.22627600579822862
2001-05-18,0.21367099381993804
2001-05-21,0.20911517591987439
2001-05-22,0.20968344140632567
2001-05-23,0.23457431061392892
2001-05-24,0.2264212392864238
2001-05-25,0.22582138871240698
2001-05-29,0.24136582359563669
