,"美国SPDR S＆P 500 ETF信托 - 指数GARCH模型波动率预测"
2017-09-11,0.09316261653689209
2017-09-12,0.08958086201862539
2017-09-13,0.08601562206948224
2017-09-14,0.0834142023878428
2017-09-15,0.08035565493479598
2017-09-18,0.07757360530489736
2017-09-19,0.07488552383471722
2017-09-20,0.07232259232079559
2017-09-21,0.07646989525296867
2017-09-22,0.07378813807110192
2017-09-25,0.07621018750797036
2017-09-26,0.0735796882298369
2017-09-27,0.07140068823197715
2017-09-28,0.06913626110804662
2017-09-29,0.06721329243535092
2017-10-02,0.06548133474510122
2017-10-03,0.06367199604221624
2017-10-04,0.06189303482622257
2017-10-05,0.060624701896174304
2017-10-06,0.06167954182709207
2017-10-09,0.06393935689385685
2017-10-10,0.06226725881231645
2017-10-11,0.06060645114177203
2017-10-12,0.06252537213004014
2017-10-13,0.06081890462676882
2017-10-16,0.05922516998709248
2017-10-17,0.057672700994491316
2017-10-18,0.056234309811715476
2017-10-19,0.05481897627646836
2017-10-20,0.05390090908324274
2017-10-23,0.06266169164649164
2017-10-24,0.060992619225607954
2017-10-25,0.07217898004266894
2017-10-26,0.06987207510872995
2017-10-27,0.06829576004409059
2017-10-30,0.07548272570595209
2017-10-31,0.07298110549998542
2017-11-01,0.07062445270584404
2017-11-02,0.06834181209186657
2017-11-03,0.06645397775904766
2017-11-06,0.06453363309159031
2017-11-07,0.06424878333478386
2017-11-08,0.06247793690575898
2017-11-09,0.06984384783214626
2017-11-10,0.0683082858809969
2017-11-13,0.06621907821768588
2017-11-14,0.06988327267665705
2017-11-15,0.08045441143902553
2017-11-16,0.0782017153264556
2017-11-17,0.0825840357454151
2017-11-20,0.07961389351112028
2017-11-21,0.07725394125868272
2017-11-22,0.07659707487887511
2017-11-24,0.0740847142128523
2017-11-27,0.07272791046084028
2017-11-28,0.07113272917581612
2017-11-29,0.07022473923055891
2017-11-30,0.06867488973416702
2017-12-01,0.07153466124893582
2017-12-04,0.0720532877806419
2017-12-05,0.07861866648576532
2017-12-06,0.07579212254581606
2017-12-07,0.07340441785069887
2017-12-08,0.07136836946435024
2017-12-11,0.06925916978999966
2017-12-12,0.0671800282822209
2017-12-13,0.06534142973642373
2017-12-14,0.07374659775203193
2017-12-15,0.07192720069625956
2017-12-18,0.07006290973118373
2017-12-19,0.07742541210739534
2017-12-20,0.07589799602097543
2017-12-21,0.07341116345624826
2017-12-22,0.07152504344633424
2017-12-26,0.07201636314060854
2017-12-27,0.06965199695629695
2017-12-28,0.06757267287890867
2017-12-29,0.07493835466568505
2018-01-02,0.07294484053036239
2018-01-03,0.07101272618341026
2018-01-04,0.0690280482123028
2018-01-05,0.06737805785268673
2018-01-08,0.06542352512666984
2018-01-09,0.06362791085679302
2018-01-10,0.06544890373413446
2018-01-11,0.06407815446780595
2018-01-12,0.06272658670771111
2018-01-16,0.06950573098673231
2018-01-17,0.06806766104399357
2018-01-18,0.06997727231037232
2018-01-19,0.06808759446477751
2018-01-22,0.06662158569112567
2018-01-23,0.06473966079614567
2018-01-24,0.06371231309566464
2018-01-25,0.06186636048774811
2018-01-26,0.061080250490645506
2018-01-29,0.07726790122683545
2018-01-30,0.10293594474234936
2018-01-31,0.09838799195023752
2018-02-01,0.09680417552977763
2018-02-02,0.1607365061210427
2018-02-05,0.2881077985754638
2018-02-06,0.26776681123694174
2018-02-07,0.26049448285904253
2018-02-08,0.3445166509764079
2018-02-09,0.31765532830412274
2018-02-12,0.2937306480434073
2018-02-13,0.27141342044932115
2018-02-14,0.25233827295913713
2018-02-15,0.23517840972334175
2018-02-16,0.2187512943961704
2018-02-20,0.21860719018367167
2018-02-21,0.2153795756333455
2018-02-22,0.20099371333452198
2018-02-23,0.18918764018825332
2018-02-26,0.17815166011014325
2018-02-27,0.19833607841237558
2018-02-28,0.2100390563680955
2018-03-01,0.2321472963443684
2018-03-02,0.21641763791336416
2018-03-05,0.20276239888105488
2018-03-06,0.18969897416696804
2018-03-07,0.17849992941175075
2018-03-08,0.16790749953471404
2018-03-09,0.15930770602830235
2018-03-12,0.15294528551086498
2018-03-13,0.15986031402446324
2018-03-14,0.1627630252852287
2018-03-15,0.15570253523947516
2018-03-16,0.14685816014100136
2018-03-19,0.17363613333635372
2018-03-20,0.1632331730990977
2018-03-21,0.15807460782807592
2018-03-22,0.21949640179283122
2018-03-23,0.2594983907464553
2018-03-26,0.24276773344083435
2018-03-27,0.2676576664323292
2018-03-28,0.2546169122426867
2018-03-29,0.2372251209294665
2018-04-02,0.27561469409303996
2018-04-03,0.256044542999846
2018-04-04,0.23833896450223996
2018-04-05,0.22220937423970213
2018-04-06,0.26469169839645523
2018-04-09,0.24562798944745692
2018-04-10,0.22940536872531994
2018-04-11,0.22571222474646782
2018-04-12,0.21087173068005108
2018-04-13,0.20357470373305225
2018-04-16,0.19089562697977133
2018-04-17,0.17962466868445437
2018-04-18,0.1685931030617801
2018-04-19,0.17168777475405755
2018-04-20,0.18191777373307974
2018-04-23,0.17095628915018016
2018-04-24,0.19467894801441682
2018-04-25,0.18238103190847454
2018-04-26,0.1718634516120283
2018-04-27,0.1615597573655024
2018-04-30,0.17076440612727234
2018-05-01,0.16062939083492783
2018-05-02,0.16744347822474304
2018-05-03,0.1625627115915578
2018-05-04,0.15408134578851523
2018-05-07,0.14556881300608315
2018-05-08,0.137518113861411
2018-05-09,0.13095053676865934
2018-05-10,0.12490802824478497
2018-05-11,0.11884227429664916
2018-05-14,0.11305363771237086
2018-05-15,0.12487511873868228
2018-05-16,0.11890799031183734
2018-05-17,0.11503728039205377
2018-05-18,0.1154452015460149
2018-05-21,0.11051136448347744
2018-05-22,0.11196911699214208
2018-05-23,0.10691339036809189
2018-05-24,0.10687503431578398
2018-05-25,0.10764726062469031
2018-05-29,0.13322510844431693
2018-05-30,0.12732171770754586
2018-05-31,0.13578358457486678
2018-06-01,0.12937501860869433
2018-06-04,0.12308338344390767
2018-06-05,0.1169736678060494
2018-06-06,0.11198775058014158
2018-06-07,0.10695282829359867
2018-06-08,0.10230362280975194
2018-06-11,0.09787311929227555
2018-06-12,0.09377157927645241
2018-06-13,0.09759268640630814
2018-06-14,0.09361408740141626
2018-06-15,0.09271498131370141
2018-06-18,0.093795614822869
2018-06-19,0.09925650769596925
2018-06-20,0.09508638072826203
2018-06-21,0.10690611862751355
2018-06-22,0.10216605600687541
2018-06-25,0.1351232011166106
2018-06-26,0.12814310422336428
2018-06-27,0.14224758444346253
2018-06-28,0.1349525796715276
2018-06-29,0.12792282829893967
2018-07-02,0.12153473873753134
2018-07-03,0.1239260311637551
2018-07-05,0.11836311334195294
2018-07-06,0.11327445272434558
2018-07-09,0.10863512746805244
2018-07-10,0.1039094284461232
2018-07-11,0.11775907455478749
2018-07-12,0.11276878770298102
2018-07-13,0.1074871473246918
2018-07-16,0.10463879070402143
2018-07-17,0.10025745239133099
2018-07-18,0.0960456397760981
2018-07-19,0.10116614750004076
2018-07-20,0.0993949322651814
2018-07-23,0.09522726815361239
2018-07-24,0.09163345677207643
2018-07-25,0.08859384922216666
2018-07-26,0.09073252691289932
2018-07-27,0.10436889536638778
2018-07-30,0.1125522422699788
2018-07-31,0.10763178563974492
2018-08-01,0.10662138941131839
2018-08-02,0.10220493412746764
2018-08-03,0.09802842159292376
2018-08-06,0.09411351635126593
2018-08-07,0.09045642265754268
2018-08-08,0.0877704970932716
2018-08-09,0.0875255786613262
2018-08-10,0.10125542118820108
2018-08-13,0.10587846919936084
2018-08-14,0.10159673872718554
2018-08-15,0.11610886787838386
2018-08-16,0.11116975775812414
2018-08-17,0.10624046856071372
2018-08-20,0.10157757587184289
2018-08-21,0.09728671132277007
2018-08-22,0.09450759969441612
2018-08-23,0.09368251747257862
2018-08-24,0.09028434282864332
2018-08-27,0.08728971692015046
2018-08-28,0.0838877399862459
2018-08-29,0.08113561757945767
2018-08-30,0.08817876887323842
2018-08-31,0.08467616358810785
2018-09-04,0.08553249066875114
2018-09-05,0.08873388417059179
2018-09-06,0.0924955006473288
2018-09-07,0.09331461879041247
2018-09-10,0.08958532067252983
2018-09-11,0.08625581510831604
2018-09-12,0.08290658357452682
2018-09-13,0.08026751472420209
2018-09-14,0.07732733333045955
2018-09-17,0.08806124800387512
2018-09-18,0.08501890542696959
2018-09-19,0.08182555077724805
2018-09-20,0.07944498926930509
2018-09-21,0.07869674199101256
2018-09-24,0.08402901998714493
2018-09-25,0.08300579642410522
2018-09-26,0.0871559202808392
2018-09-27,0.08395710404724546
2018-09-28,0.0807569776551847
2018-10-01,0.0780609454208697
2018-10-02,0.0766321047603418
2018-10-03,0.07396910868734327
2018-10-04,0.09236062342795225
2018-10-05,0.10259173826385826
2018-10-08,0.09802870436764938
2018-10-09,0.0972567500999288
2018-10-10,0.20743159354351015
2018-10-11,0.2512383489835897
2018-10-12,0.23428181491528535
2018-10-15,0.23098521770883954
2018-10-16,0.21671744184536693
2018-10-17,0.20211016698820472
2018-10-18,0.22487253189307047
2018-10-19,0.21067989937343334
2018-10-22,0.20708403511618176
2018-10-23,0.20528777070249463
2018-10-24,0.2756955081244524
2018-10-25,0.25652649687702833
2018-10-26,0.2812964585628479
2018-10-29,0.2728433550592721
2018-10-30,0.2537243007675851
2018-10-31,0.23625523994188996
2018-11-01,0.2205571354547388
2018-11-02,0.21941010642174166
2018-11-05,0.20497223324148078
2018-11-06,0.19200491243715614
2018-11-07,0.18149679666594667
2018-11-08,0.1744081110499165
2018-11-09,0.18771684420957005
2018-11-12,0.224320895148
2018-11-13,0.21321875245859592
2018-11-14,0.21506589687814293
2018-11-15,0.20145219581826354
2018-11-16,0.18851965626957842
2018-11-19,0.21986669051950547
2018-11-20,0.25175688272617297
2018-11-21,0.23390331848864393
2018-11-23,0.23321267547026683
2018-11-26,0.2182629954893866
2018-11-27,0.20376289750590024
2018-11-28,0.19226211483285002
2018-11-29,0.18501580581128738
2018-11-30,0.17392166167559464
2018-12-03,0.16443507654998676
2018-12-04,0.25133687751700906
2018-12-06,0.23668204494637948
2018-12-07,0.2799373479905816
2018-12-10,0.2590354894604212
2018-12-11,0.24017721207475118
2018-12-12,0.2236315344489681
2018-12-13,0.20909288079702762
2018-12-14,0.24224238935413434
2018-12-17,0.27438493325982755
2018-12-18,0.2563829346894992
2018-12-19,0.27421469763672407
2018-12-20,0.2933400306811193
2018-12-21,0.3210247448406431
2018-12-24,0.3617184534966388
2018-12-26,0.33570027882025955
2018-12-27,0.3092343131025404
2018-12-28,0.2879466388065678
2018-12-31,0.26674884592065246
2019-01-02,0.24715823676341436
2019-01-03,0.2907780019189897
2019-01-04,0.2712441534853793
2019-01-07,0.25173646219806933
2019-01-08,0.23436768804594205
2019-01-09,0.21837726804775265
2019-01-10,0.2038791789271283
2019-01-11,0.19053337975273518
2019-01-14,0.1928597220779912
2019-01-15,0.18146541488669404
2019-01-16,0.17040121478440232
2019-01-17,0.16077444199872068
2019-01-18,0.15248273384222885
2019-01-22,0.17852223390939295
2019-01-23,0.16770311267236515
2019-01-24,0.15774341190680516
2019-01-25,0.1493242735793481
2019-01-28,0.15950476105746814
2019-01-29,0.15330203834261305
2019-01-30,0.14587834931887597
2019-01-31,0.13852379723354397
2019-02-01,0.13111403677715058
2019-02-04,0.12486684459855626
2019-02-05,0.11889915256216084
2019-02-06,0.11615130184375895
2019-02-07,0.13496927250304047
2019-02-08,0.1279200605065523
2019-02-11,0.12140131992692667
2019-02-12,0.11643180493318825
2019-02-13,0.11106503878358842
2019-02-14,0.11109622099783593
2019-02-15,0.10678530235945395
2019-02-19,0.10204664110101812
2019-02-20,0.09769277127812478
2019-02-21,0.10212604036189792
2019-02-22,0.09811504104876072
2019-02-25,0.09400128403378329
2019-02-26,0.091754229766262
2019-02-27,0.08899517267807282
2019-02-28,0.08987869625222653
2019-03-01,0.08677477052692216
2019-03-04,0.09228815503627753
2019-03-05,0.09170960255065987
2019-03-06,0.10325867692353996
2019-03-07,0.12012024125849897
2019-03-08,0.11889125737412318
2019-03-11,0.11426012690348282
2019-03-12,0.1091086925959614
2019-03-13,0.10459764911316125
2019-03-14,0.10137640198783937
2019-03-15,0.09731538151803136
2019-03-18,0.09344972359509685
2019-03-19,0.08958591139236126
2019-03-20,0.09327688459634573
2019-03-21,0.09034925633340875
2019-03-22,0.14594724170055423
2019-03-25,0.13958850224857347
2019-03-26,0.13266317770956643
2019-03-27,0.13832561021011258
2019-03-28,0.13120568371835117
2019-03-29,0.12489033365316948
2019-04-01,0.11955454320100094
2019-04-02,0.11370981013087658
2019-04-03,0.10841951853794593
2019-04-04,0.10363179782286902
2019-04-05,0.0993931701878957
2019-04-08,0.0951340860049646
2019-04-09,0.10385284550747756
2019-04-10,0.09947847465658086
2019-04-11,0.09579383612738347
2019-04-12,0.09230310373979847
2019-04-15,0.09004011905811764
2019-04-16,0.08645684588278711
2019-04-17,0.08897938502821875
2019-04-18,0.08558203222639668
2019-04-22,0.0823320144293822
2019-04-23,0.07999132853003506
2019-04-24,0.08242023998994423
2019-04-25,0.08076348358014283
2019-04-26,0.07816638945224476
2019-04-29,0.07548604745249284
2019-04-30,0.07289599248244036
2019-05-01,0.09049289629578666
2019-05-02,0.09199762844769424
2019-05-03,0.08903735373426144
2019-05-06,0.09561462649615905
2019-05-07,0.1402827484760689
2019-05-08,0.13590411781840903
2019-05-09,0.13581886982301097
2019-05-10,0.1290121166402598
2019-05-13,0.1972908847362189
2019-05-14,0.18527965025873727
2019-05-15,0.17414139772035825
2019-05-16,0.16431028208849255
2019-05-17,0.17012444268828628
2019-05-20,0.17573689652432126
2019-05-21,0.16573959333846575
2019-05-22,0.1630835098960039
2019-05-23,0.18423349532590433
2019-05-24,0.1728995546552969
2019-05-28,0.18513630762224895
2019-05-29,0.18951057701352714
2019-05-30,0.1777210533392147
2019-05-31,0.20067600753453313
2019-06-03,0.19345678587219423
2019-06-04,0.1828351224464271
2019-06-05,0.17215338393421142
2019-06-06,0.162278549414271
2019-06-07,0.15358234820447303
2019-06-10,0.1452128969478951
2019-06-11,0.13774885015854035
2019-06-12,0.13447990749550656
2019-06-13,0.12771165397096698
2019-06-14,0.12372880036596169
2019-06-17,0.1175378407152352
2019-06-18,0.1126820271383152
2019-06-19,0.10752906992994964
2019-06-20,0.10338430925435446
2019-06-21,0.10217762357776776
2019-06-24,0.10051961002709868
2019-06-25,0.12187182365091614
2019-06-26,0.11811773177639333
2019-06-27,0.11264139594305463
2019-06-28,0.10773194735082069
2019-07-01,0.10353164907408749
2019-07-02,0.09911461002294264
2019-07-03,0.09547977419328138
2019-07-05,0.09412575226791019
2019-07-08,0.10393745984966152
2019-07-09,0.0993764479139801
2019-07-10,0.09545364152299271
2019-07-11,0.0916186738607365
2019-07-12,0.08824159019419359
2019-07-15,0.08475927347494197
2019-07-16,0.08996879258943069
2019-07-17,0.10310608342867068
2019-07-18,0.09880916516194235
2019-07-19,0.10835396494821958
2019-07-22,0.10355497670319858
2019-07-23,0.09951447774067852
2019-07-24,0.09557513735276554
2019-07-25,0.10334753291685292
2019-07-26,0.09928567509968395
2019-07-29,0.09929077661092192
2019-07-30,0.10084189129523503
2019-07-31,0.12556872190159457
2019-08-01,0.14109784647541576
2019-08-02,0.15190758598569065
2019-08-05,0.2331837146972318
2019-08-06,0.21806634128173014
2019-08-07,0.20336025275358016
2019-08-08,0.1916241821900357
2019-08-09,0.1956038281833973
2019-08-12,0.21252545447545806
2019-08-13,0.19955898075506398
2019-08-14,0.26859099687070676
2019-08-15,0.2489376934094152
2019-08-16,0.23228598407996984
2019-08-19,0.21709931920667092
2019-08-20,0.22057941427068847
2019-08-21,0.20623863459594569
2019-08-22,0.19333521355407557
2019-08-23,0.2506967299347959
2019-08-26,0.23356823242898422
2019-08-27,0.22631782077423776
2019-08-28,0.21132136285761552
2019-08-29,0.19826167254414054
2019-08-30,0.18641133871092713
2019-09-03,0.18845026717943383
2019-09-04,0.17743993462577695
2019-09-05,0.16759902147685707
2019-09-06,0.15768745644470267
2019-09-09,0.14862053895744018
2019-09-10,0.14084196718308076
2019-09-11,0.1337817498764312
2019-09-12,0.12701735283023338
2019-09-13,0.12206604736780823
2019-09-16,0.12331505309571901
2019-09-17,0.11733597146655411
2019-09-18,0.11167775517084859
2019-09-19,0.10657484187180387
2019-09-20,0.11321285669039538
2019-09-23,0.10836905776096792
2019-09-24,0.12326634577207195
2019-09-25,0.11757157156387765
2019-09-26,0.11675668700335753
2019-09-27,0.12426401104100897
2019-09-30,0.1183822093052837
2019-10-01,0.14382114017069952
2019-10-02,0.18349303747009038
2019-10-03,0.17271165449963127
2019-10-04,0.1633597159644935
2019-10-07,0.16392495234100266
2019-10-08,0.19438650879111957
2019-10-09,0.18268813754592825
2019-10-10,0.17186491788611197
2019-10-11,0.16233211512205464
2019-10-14,0.15537047557370737
2019-10-15,0.14727912071980875
2019-10-16,0.14280087352674004
2019-10-17,0.1352306829088724
2019-10-18,0.13852607119239324
2019-10-21,0.131635713239227
2019-10-22,0.13250878763312265
2019-10-23,0.12580467860934266
2019-10-24,0.11954860952767288
2019-10-25,0.11400325100627613
2019-10-28,0.1090273982079734
2019-10-29,0.10465969252773487
2019-10-30,0.10019511006032181
2019-10-31,0.10219311072670212
2019-11-01,0.09843234346494044
2019-11-04,0.0945165852112739
2019-11-05,0.09315481243607332
2019-11-06,0.08931091803357527
2019-11-07,0.0860191376380861
2019-11-08,0.08287315681208242
2019-11-11,0.0843207775106468
2019-11-12,0.08126355788420785
2019-11-13,0.07826824643493682
2019-11-14,0.07557137791518692
2019-11-15,0.07354269045935156
2019-11-18,0.07109993417718473
2019-11-19,0.06943285447106434
2019-11-20,0.07652247199352619
2019-11-21,0.07767972708499947
2019-11-22,0.07508764718647136
2019-11-25,0.07313429017909451
2019-11-26,0.07084697001283824
2019-11-27,0.06889360841181132
2019-11-29,0.0759954656542086
2019-12-02,0.09622844631396685
2019-12-03,0.10915276286013104
2019-12-04,0.10460100993776303
2019-12-05,0.10003521120085668
2019-12-06,0.09642644409081981
2019-12-09,0.09992398090548635
2019-12-10,0.09818323441402814
2019-12-11,0.09418772404087487
2019-12-12,0.09096969803181716
2019-12-13,0.08731503169557919
2019-12-16,0.08444668235046301
2019-12-17,0.08122208665135365
2019-12-18,0.07820761216147697
2019-12-19,0.07573730863979787
2019-12-20,0.07345517490279362
2019-12-23,0.07108478064958772
2019-12-24,0.06874246635086641
2019-12-26,0.06699713755079391
2019-12-27,0.06549487979987444
2019-12-30,0.07790475184480085
2019-12-31,0.07531437711353657
2020-01-02,0.07348110614300794
2020-01-03,0.09118449144454335
2020-01-06,0.08778341620146712
2020-01-07,0.09112313207962071
2020-01-08,0.08785324695194822
2020-01-09,0.08493906097903367
2020-01-10,0.08865562317191167
2020-01-13,0.08569258731068866
2020-01-14,0.08598967565934877
2020-01-15,0.08282821693118837
2020-01-16,0.08039660142070684
2020-01-17,0.07769472955098049
2020-01-21,0.07963185443024669
2020-01-22,0.07673059598361008
2020-01-23,0.07411124125259272
2020-01-24,0.09582602986662861
2020-01-27,0.13805605991770153
2020-01-28,0.1315099745266495
2020-01-29,0.12655842255654107
2020-01-30,0.12037392392042391
2020-01-31,0.1654352223681523
2020-02-03,0.1562447257349828
2020-02-04,0.14851324546989067
2020-02-05,0.14115751287126024
2020-02-06,0.13376210180764955
2020-02-07,0.1395834834068845
2020-02-10,0.1326597964720284
2020-02-11,0.12584582567570526
2020-02-12,0.11998411544867096
2020-02-13,0.11654439445979373
2020-02-14,0.11103216831171046
2020-02-18,0.11194668731141624
2020-02-19,0.10706141657945686
2020-02-20,0.11212872977074163
2020-02-21,0.13359680624925133
2020-02-24,0.23326145759640618
2020-02-25,0.2986788127738558
2020-02-26,0.2839957443343122
2020-02-27,0.3884418118586103
2020-02-28,0.3648654365653179
2020-03-02,0.3379328903791402
2020-03-03,0.38248492676182677
2020-03-04,0.35344426887417485
2020-03-05,0.4089457479910997
2020-03-06,0.41229825466523623
2020-03-09,0.6070277720170635
2020-03-10,0.5513813272137532
2020-03-11,0.6212056181329979
2020-03-12,0.8284727563414502
2020-03-13,0.7459763830041807
2020-03-16,0.9734030244456814
2020-03-17,0.8684679061427659
2020-03-18,0.8947539304188611
2020-03-19,0.796890649963971
2020-03-20,0.8136435607807636
2020-03-23,0.7849957783325973
2020-03-24,0.7087801549140608
2020-03-25,0.6370999921519384
2020-03-26,0.5780867201380776
2020-03-27,0.5926447266280195
2020-03-30,0.5373672152262361
2020-03-31,0.5205761615748459
2020-04-01,0.5845057604506563
2020-04-02,0.5295370355319824
2020-04-03,0.5126691915845929
2020-04-06,0.47003069431687117
2020-04-07,0.4274839323296257
2020-04-08,0.3925552353491162
2020-04-09,0.36026162993024946
2020-04-13,0.35145554541079593
2020-04-14,0.3249590084918404
2020-04-15,0.3509696807417986
2020-04-16,0.3225762495906976
2020-04-17,0.29908937794579066
2020-04-20,0.3187253708131814
2020-04-21,0.37099196972441334
2020-04-22,0.34171610322020235
2020-04-23,0.3141313623311114
2020-04-24,0.29053164165026846
2020-04-27,0.26951141793994554
2020-04-28,0.26009672662300076
2020-04-29,0.2432105162200023
2020-04-30,0.24800853936911124
2020-05-01,0.2992308099110117
2020-05-04,0.27634664101450557
2020-05-05,0.25641315722871943
2020-05-06,0.25358928841731465
2020-05-07,0.2362457466283785
2020-05-08,0.2210236638914485
2020-05-11,0.20599576403411796
2020-05-12,0.24380045200942513
2020-05-13,0.27039893195055337
2020-05-14,0.25130684670338765
2020-05-15,0.2335952037178846
2020-05-18,0.2197530204570577
2020-05-19,0.22951969327271243
2020-05-20,0.21500700918807275
2020-05-21,0.216828228789519
2020-05-22,0.20234979318002777
2020-05-26,0.19012061119194837
2020-05-27,0.17926192679986458
2020-05-28,0.1724520350706248
2020-05-29,0.1623828697861939
2020-06-01,0.15318897623523697
2020-06-02,0.14515673776990168
2020-06-03,0.13823589447028584
2020-06-04,0.13697577391641194
2020-06-05,0.1317645163160401
2020-06-08,0.12587982268814968
2020-06-09,0.13799034096631546
2020-06-10,0.1440635859611998
2020-06-11,0.3694001391445325
2020-06-12,0.3394983505114568
2020-06-15,0.3127435984956367
2020-06-16,0.289716422730918
2020-06-17,0.2770954348234557
2020-06-18,0.25637030405255595
2020-06-19,0.25092977742786926
2020-06-22,0.23340347812318482
2020-06-23,0.2175036413488289
2020-06-24,0.270420226314527
2020-06-25,0.25122631231620624
2020-06-26,0.29395602528269427
2020-06-29,0.27259294268194106
2020-06-30,0.25333919159893126
2020-07-01,0.23561368975507344
2020-07-02,0.21956539071538575
2020-07-06,0.20591445796738023
2020-07-07,0.21728455536461858
2020-07-08,0.2032279892140844
2020-07-09,0.20327981404950174
2020-07-10,0.19079018842697337
2020-07-13,0.19950941030437638
2020-07-14,0.1876043133832482
2020-07-15,0.17651974507119594
2020-07-16,0.17338167723263034
2020-07-17,0.16309996566523244
2020-07-20,0.15417280032483033
2020-07-21,0.14554908532862718
2020-07-22,0.13796879908153145
2020-07-23,0.16119122556764684
2020-07-24,0.16723875029430232
2020-07-27,0.15787457059324025
2020-07-28,0.16400394995243253
2020-07-29,0.15534043453009908
2020-07-30,0.15482950416506538
2020-07-31,0.14662220022902397
2020-08-03,0.13905283298084942
2020-08-04,0.13187751590017155
2020-08-05,0.12549853210296924
2020-08-06,0.11968538858189832
2020-08-07,0.11384911066846329
2020-08-10,0.10866532565634725
2020-08-11,0.12466795899508422
2020-08-12,0.11952225750880043
2020-08-13,0.11788159856398284
2020-08-14,0.11213235929026018
2020-08-17,0.1070991882322177
2020-08-18,0.10237243535249124
2020-08-19,0.10798042822660041
2020-08-20,0.10326492434510375
2020-08-21,0.0989467129317594
2020-08-24,0.09550277294403552
2020-08-25,0.09176065627489813
2020-08-26,0.08883735430549472
2020-08-27,0.08546829728033664
2020-08-28,0.08269602384637365
2020-08-31,0.08849635924714644
2020-09-01,0.08575730336245421
2020-09-02,0.08363634783991947
2020-09-03,0.2217892594333639
2020-09-04,0.2260269603388056
2020-09-08,0.28322640131174215
2020-09-09,0.263406929293821
2020-09-10,0.2867242870773245
2020-09-11,0.2649931840632887
2020-09-14,0.2465608509070327
2020-09-15,0.22936988468410582
2020-09-16,0.22265337096033377
2020-09-17,0.22836785850902924
2020-09-18,0.2402561008590625
2020-09-21,0.2499637733752633
2020-09-22,0.23283990895033438
2020-09-23,0.2765045822405119
2020-09-24,0.25602584244564064
2020-09-25,0.23876072541354032
2020-09-28,0.22329045747635523
2020-09-29,0.22071480965263748
2020-09-30,0.20631584330826364
2020-10-01,0.19322660686354767
2020-10-02,0.2038393749990418
2020-10-05,0.19190481077867744
2020-10-06,0.2152491951204464
2020-10-07,0.20218035216113361
2020-10-08,0.18968708443117574
2020-10-09,0.17838610484003511
2020-10-12,0.16872077880332345
2020-10-13,0.1742610317885212
2020-10-14,0.17864239026614037
2020-10-15,0.17047322018428585
2020-10-16,0.1616047511677797
2020-10-19,0.19141483955012475
2020-10-20,0.1795501578946674
2020-10-21,0.17282513358883886
2020-10-22,0.16280613870490268
2020-10-23,0.15352125676921746
2020-10-26,0.19431519446507522
2020-10-27,0.1898474998518548
2020-10-28,0.2770782914629004
2020-10-29,0.25714179356922906
2020-10-30,0.26319541485367864
2020-11-02,0.24479222046462182
2020-11-03,0.22879522372637065
2020-11-04,0.21478520060749065
2020-11-05,0.20193060392124815
2020-11-06,0.1892634164332875
2020-11-09,0.17829793268571567
2020-11-10,0.1706982073719581
2020-11-11,0.16103184032979317
2020-11-12,0.17556839692837659
2020-11-13,0.16597995541630925
2020-11-16,0.15715358704146717
2020-11-17,0.16093055893769834
2020-11-18,0.18181814760908768
2020-11-19,0.17086738015197636
2020-11-20,0.17700019322023353
2020-11-23,0.1666402976473578
2020-11-24,0.15805019898753686
2020-11-25,0.15247578430688594
2020-11-27,0.1440550144909923
2020-11-30,0.14667973111510668
2020-12-01,0.13943285222643909
2020-12-02,0.13208004572985277
2020-12-03,0.12579843878204533
2020-12-04,0.1201204825165134
2020-12-07,0.11902820959755717
2020-12-08,0.1134278632435611
2020-12-09,0.13093979822804067
2020-12-10,0.1248801838563669
2020-12-11,0.1212976848913449
2020-12-14,0.12606997057190106
2020-12-15,0.12077440970669243
2020-12-16,0.11492105446783893
2020-12-17,0.10986877518203249
2020-12-18,0.11435926495041843
2020-12-21,0.11747280621488533
2020-12-22,0.11570578032233307
2020-12-23,0.11020164082263023
2020-12-24,0.10537875687253101
2020-12-28,0.10131915060836227
2020-12-29,0.10137953402930988
2020-12-30,0.0970270906499829
2020-12-31,0.09330435616840191
2021-01-04,0.12764596914904913
2021-01-05,0.12167326164774249
2021-01-06,0.11611298066969085
2021-01-07,0.11173378110491027
2021-01-08,0.10694115278974695
2021-01-11,0.1189335143683226
2021-01-12,0.1131152647523755
2021-01-13,0.10796472090456215
2021-01-14,0.11142493365490509
2021-01-15,0.12448598378934073
2021-01-19,0.118851943189836
2021-01-20,0.11416913610954584
2021-01-21,0.10878778350531829
2021-01-22,0.11227157449684226
2021-01-25,0.10729104137811321
2021-01-26,0.10604022727248373
2021-01-27,0.17809825378144503
2021-01-28,0.1678497828416826
2021-01-29,0.2113082449882162
2021-02-01,0.1985626822945339
2021-02-02,0.18684349707709927
2021-02-03,0.17514510783918574
2021-02-04,0.16539378464742865
2021-02-05,0.15592105348540972
2021-02-08,0.1475618292106736
2021-02-09,0.14087383887720248
2021-02-10,0.1342234465359909
2021-02-11,0.12726928678986144
2021-02-12,0.12116657360840076
2021-02-16,0.11716265463021909
2021-02-17,0.11148738188692027
2021-02-18,0.11655543230583464
2021-02-19,0.11505521995980887
2021-02-22,0.12886121371460071
2021-02-23,0.12231942347803967
2021-02-24,0.1171234379618358
2021-02-25,0.1845186722258753
2021-02-26,0.18510744879663812
2021-03-01,0.1754774447044406
