,"iShares MSCI United Kingdom ETF - GARCH Volatility"
2019-03-22,0.13992489485434675
2019-03-25,0.13469403461178228
2019-03-26,0.1315633778830568
2019-03-27,0.12745544397945502
2019-03-28,0.12689525948592406
2019-03-29,0.12285706133552113
2019-04-01,0.1356793825162836
2019-04-02,0.13351826706484773
2019-04-03,0.1318478463987941
2019-04-04,0.1282237074803252
2019-04-05,0.12420722587675806
2019-04-08,0.12025955529603458
2019-04-09,0.11957729500201952
2019-04-10,0.11677307840422808
2019-04-11,0.11323484640339297
2019-04-12,0.11370037994659474
2019-04-15,0.11029336861298598
2019-04-16,0.10737612639688582
2019-04-17,0.10482018202617281
2019-04-18,0.1036209276159985
2019-04-22,0.10118263625741326
2019-04-23,0.09879402755227666
2019-04-24,0.10443447706576597
2019-04-25,0.10330391338182693
2019-04-26,0.10099521097557052
2019-04-29,0.09915746749488916
2019-04-30,0.10009469496431866
2019-05-01,0.11268469958250764
2019-05-02,0.10948366234283544
2019-05-03,0.1320062357618003
2019-05-06,0.13363698724529824
2019-05-07,0.16187538540494661
2019-05-08,0.15491989891553634
2019-05-09,0.14879122958024105
2019-05-10,0.14383868714640025
2019-05-13,0.16873929832733098
2019-05-14,0.1672434213952824
2019-05-15,0.1602488914158223
2019-05-16,0.15575540979368904
2019-05-17,0.15284442443216567
2019-05-20,0.14826316993778327
2019-05-21,0.14485301847044818
2019-05-22,0.1445686733701323
2019-05-23,0.15246909063807
2019-05-24,0.15629657040383196
2019-05-28,0.15758154688922177
2019-05-29,0.1561864182315479
2019-05-30,0.15057623836449097
2019-05-31,0.14913169522271247
2019-06-03,0.14343717258786162
2019-06-04,0.1492514526562472
2019-06-05,0.14321763341153212
2019-06-06,0.14322821677309258
2019-06-07,0.14977203196858888
2019-06-10,0.14382671198355332
2019-06-11,0.14048073960511456
2019-06-12,0.14016482996814858
2019-06-13,0.13483317692615568
2019-06-14,0.1365002123075272
2019-06-17,0.13203140353718884
2019-06-18,0.14027698200346342
2019-06-19,0.13570163138297195
2019-06-20,0.13529512541108052
2019-06-21,0.13194838991060104
2019-06-24,0.12800433805148947
2019-06-25,0.12505005909634748
2019-06-26,0.12080541163375091
2019-06-27,0.11716245029871986
2019-06-28,0.11878554912109471
2019-07-01,0.11752395755759759
2019-07-02,0.11523080994248025
2019-07-03,0.11494744190281052
2019-07-05,0.12411680691993329
2019-07-08,0.1206513144561633
2019-07-09,0.11950989113876725
2019-07-10,0.11660473849719831
2019-07-11,0.11293879546019606
2019-07-12,0.10956735517479649
2019-07-15,0.10650095999567327
2019-07-16,0.10729652557282553
2019-07-17,0.10478814226810208
2019-07-18,0.10504346700295074
2019-07-19,0.1026051858338554
2019-07-22,0.10009405297019398
2019-07-23,0.09952225158224667
2019-07-24,0.09900972679489627
2019-07-25,0.1061166147217296
2019-07-26,0.10881206863211451
2019-07-29,0.10686888003530308
2019-07-30,0.11793006181631553
2019-07-31,0.12016893408864039
2019-08-01,0.13007858855322807
2019-08-02,0.14544204701529748
2019-08-05,0.19476630304033601
2019-08-06,0.18608430992429212
2019-08-07,0.17823792525722465
2019-08-08,0.17668947676644467
2019-08-09,0.17399525165934843
2019-08-12,0.1694332859859597
2019-08-13,0.16558976055300037
2019-08-14,0.19657243550406553
2019-08-15,0.18818731944528036
2019-08-16,0.18588723355841302
2019-08-19,0.18070204094032807
2019-08-20,0.17563498398667618
2019-08-21,0.17236623683308747
2019-08-22,0.16520924550399713
2019-08-23,0.16773038365185958
2019-08-26,0.16048844818241592
2019-08-27,0.15431232601448272
2019-08-28,0.14799983405396103
2019-08-29,0.14611349260078618
2019-08-30,0.1429706862262331
2019-09-03,0.13734525678013054
2019-09-04,0.15577001084932876
2019-09-05,0.14975117522076412
2019-09-06,0.14404094043014298
2019-09-09,0.13888781933632627
2019-09-10,0.1369248956179993
2019-09-11,0.13668012115885764
2019-09-12,0.13150984997330048
2019-09-13,0.13466821362147788
2019-09-16,0.13335153542423123
2019-09-17,0.13114971368630585
2019-09-18,0.12698747056304413
2019-09-19,0.12537623602581152
2019-09-20,0.12271164003467641
2019-09-23,0.11881672003552363
2019-09-24,0.12104606313300734
2019-09-25,0.11855922722420216
2019-09-26,0.12136193637215913
2019-09-27,0.11731959427137481
2019-09-30,0.11376300787162759
2019-10-01,0.12349854962711102
2019-10-02,0.18684160885627163
2019-10-03,0.1803256055029346
2019-10-04,0.1761272176581462
2019-10-07,0.16825001396730996
2019-10-08,0.17300562765413152
2019-10-09,0.16643549020566498
2019-10-10,0.17442472645814872
2019-10-11,0.22058706852397308
2019-10-14,0.21371887141757043
2019-10-15,0.21520926931709983
2019-10-16,0.20483399815460324
2019-10-17,0.19797471656754556
2019-10-18,0.1886102648320075
2019-10-21,0.181134047600113
2019-10-22,0.17296396387687235
2019-10-23,0.17154005246588913
2019-10-24,0.16492200338341761
2019-10-25,0.15799475890041417
2019-10-28,0.15276339234253736
2019-10-29,0.14736616965911817
2019-10-30,0.14565484255595487
2019-10-31,0.1427417881350798
2019-11-01,0.13896294297401737
2019-11-04,0.13527823993532737
2019-11-05,0.13047595916489751
2019-11-06,0.12580653146796475
2019-11-07,0.12174936188744483
2019-11-08,0.12113226275439587
2019-11-11,0.1170975946806765
2019-11-12,0.11374541836926884
2019-11-13,0.11046620514890515
2019-11-14,0.10767053914604496
2019-11-15,0.10543705439739863
2019-11-18,0.10376802860226265
2019-11-19,0.10125175020709519
2019-11-20,0.11088548850052472
2019-11-21,0.10776183740081643
2019-11-22,0.10872371516831092
2019-11-25,0.12558738439827466
2019-11-26,0.12179691720236602
2019-11-27,0.12225380975658796
2019-11-29,0.12443333010090182
2019-12-02,0.12502096640164
2019-12-03,0.13457920552596528
2019-12-04,0.13900521673663907
2019-12-05,0.1348696076957296
2019-12-06,0.1419653519701198
2019-12-09,0.13640678355565752
2019-12-10,0.13122829740570438
2019-12-11,0.12674600159373867
2019-12-12,0.12628109644756813
2019-12-13,0.17991427958891978
2019-12-16,0.19900796164977924
2019-12-17,0.2089105138570101
2019-12-18,0.1989336170686091
2019-12-19,0.1900735510269643
2019-12-20,0.18123842969966386
2019-12-23,0.173353042084643
2019-12-24,0.16601851463014602
2019-12-26,0.16091756150277692
2019-12-27,0.154998470444066
2019-12-30,0.1505452239029854
2019-12-31,0.15042297843082353
2020-01-02,0.14440902908059455
2020-01-03,0.14578971198270474
2020-01-06,0.14322583272580405
2020-01-07,0.14121352258193973
2020-01-08,0.13574312004665282
2020-01-09,0.13063934904920493
2020-01-10,0.1311340912196367
2020-01-13,0.12703366010628836
2020-01-14,0.12381075090637325
2020-01-15,0.11956888608664044
2020-01-16,0.11698653922567331
2020-01-17,0.11481955930937898
2020-01-21,0.12308230855813519
2020-01-22,0.12067536301996361
2020-01-23,0.1184884475381461
2020-01-24,0.11511937647503134
2020-01-27,0.15352396516505168
2020-01-28,0.15109460493346544
2020-01-29,0.14488788645017914
2020-01-30,0.1391215731653434
2020-01-31,0.15345395830671818
2020-02-03,0.1519182440656816
2020-02-04,0.16494117860619284
2020-02-05,0.16057455091016135
2020-02-06,0.1542730951267913
2020-02-07,0.15850772019053205
2020-02-10,0.1528246465724688
2020-02-11,0.15204220440390886
2020-02-12,0.15042080055630605
2020-02-13,0.14728478414282992
2020-02-14,0.14308064774804455
2020-02-18,0.13951645193309642
2020-02-19,0.1351188463538673
2020-02-20,0.13150062311639438
2020-02-21,0.1268192665173553
2020-02-24,0.2380614156053013
2020-02-25,0.25012447061413245
2020-02-26,0.23785146541486768
2020-02-27,0.29597141889040574
2020-02-28,0.2820318875588362
2020-03-02,0.27025910234439837
2020-03-03,0.26393602406643923
2020-03-04,0.3173666296257374
2020-03-05,0.3342109495513276
2020-03-06,0.32813414147266057
2020-03-09,0.5810332279654926
2020-03-10,0.5796754298743393
2020-03-11,0.6257494610465119
2020-03-12,0.7886616232580359
2020-03-13,0.7731027124515863
2020-03-16,0.9662528799439618
2020-03-17,0.9362396616251633
2020-03-18,0.980913445722914
2020-03-19,0.9308221785067221
2020-03-20,0.8893326621686624
2020-03-23,0.8459931701851973
2020-03-24,0.9652925235388493
2020-03-25,0.9337387686071518
2020-03-26,0.9311649928986807
2020-03-27,0.8997085127973392
2020-03-30,0.8544342338647252
2020-03-31,0.807456027285697
2020-04-01,0.801078692763701
2020-04-02,0.7650295758988668
2020-04-03,0.738429484785108
2020-04-06,0.7306461907106614
2020-04-07,0.6911309340494028
2020-04-08,0.6582578643662375
2020-04-09,0.6463334681106959
2020-04-13,0.6133240970319037
2020-04-14,0.5812962136467087
2020-04-15,0.5893050517346682
2020-04-16,0.5578296191490731
2020-04-17,0.5528583109622212
2020-04-20,0.5325704573105797
2020-04-21,0.5221402914926218
2020-04-22,0.5075420534300582
2020-04-23,0.48014101678569393
2020-04-24,0.45519563794043544
2020-04-27,0.4379299135706535
2020-04-28,0.4174354805236374
2020-04-29,0.42870177606350085
2020-04-30,0.4306904066728211
2020-05-01,0.4280851490065966
2020-05-04,0.4056900299489747
2020-05-05,0.3839133464728727
2020-05-06,0.36513531793021614
2020-05-07,0.35266715355984035
2020-05-08,0.34503804311988556
2020-05-11,0.32959267042821205
2020-05-12,0.3167476718146481
2020-05-13,0.30921361354248295
2020-05-14,0.29891942794003873
2020-05-15,0.2834106081289125
2020-05-18,0.3488628165912785
