,"iShares安硕罗素2000 ETF - 广义自回归条件异方差（GARCH）模型波动率预测"
2003-11-12,0.2100796049120428
2003-11-13,0.2013675534936053
2003-11-14,0.21276170050081852
2003-11-17,0.2114345004960165
2003-11-18,0.20876341920940078
2003-11-19,0.20567892356777834
2003-11-20,0.19942817654484032
2003-11-21,0.1978845754474057
2003-11-24,0.21737807065111237
2003-11-25,0.20970176823288833
2003-11-26,0.20218627253104995
2003-11-28,0.19488239222669657
2003-12-01,0.19625206648593538
2003-12-02,0.18820981483440233
2003-12-03,0.19969468395528212
2003-12-04,0.19158354209065034
2003-12-05,0.19283574357468067
2003-12-08,0.18813528855586875
2003-12-09,0.19746030993594638
2003-12-10,0.19390859186740542
2003-12-11,0.22650564231382844
2003-12-12,0.21888407890936243
2003-12-15,0.23694137502766374
2003-12-16,0.22821955744414194
2003-12-17,0.21791559742248834
2003-12-18,0.22035715373002984
2003-12-19,0.2111069624621604
2003-12-22,0.20855430371967873
2003-12-23,0.20117630476773354
2003-12-24,0.1927405188329636
2003-12-26,0.18555364507333186
2003-12-29,0.19169340833737608
2003-12-30,0.18422932339885528
2003-12-31,0.18990297627999408
2004-01-02,0.18896626365571184
2004-01-05,0.18935273750331683
2004-01-06,0.1817547270361902
2004-01-07,0.1815049883612018
2004-01-08,0.17793560183392193
2004-01-09,0.17511956715341664
2004-01-12,0.18962463447558706
2004-01-13,0.1829753786715579
2004-01-14,0.17738595885807873
2004-01-15,0.1709450859194262
2004-01-16,0.16660210923034557
2004-01-20,0.17000263880304917
2004-01-21,0.16378792263167635
2004-01-22,0.16012972615976087
2004-01-23,0.1566001252873062
2004-01-26,0.15821611599328309
2004-01-27,0.16378761491639104
2004-01-28,0.17440160893753245
2004-01-29,0.17358206358953104
2004-01-30,0.16710104488003658
2004-02-02,0.1614348475391853
2004-02-03,0.15794701364698227
2004-02-04,0.19265996262846102
2004-02-05,0.1898339600809086
2004-02-06,0.21666144557811848
2004-02-09,0.20732034343016126
2004-02-10,0.2061806479764772
2004-02-11,0.1993907069048104
2004-02-12,0.19369059450577358
2004-02-13,0.19191328041592118
2004-02-17,0.20140734544698216
2004-02-18,0.19595766685690053
2004-02-19,0.20562126932785918
2004-02-20,0.19697168425943867
2004-02-23,0.20175412858229197
2004-02-24,0.1932002608693891
2004-02-25,0.19649473275383236
2004-02-26,0.19044011342151632
2004-02-27,0.18424949823540904
2004-03-01,0.1917304764506676
2004-03-02,0.18762701298054077
2004-03-03,0.18010648850055347
2004-03-04,0.18286985208065326
2004-03-05,0.17593767987557413
2004-03-08,0.18196389641904243
2004-03-09,0.1793140730673418
2004-03-10,0.19901802832909382
2004-03-11,0.1964944762582399
2004-03-12,0.22598068678539768
2004-03-15,0.24833915921577895
2004-03-16,0.23675214634718733
2004-03-17,0.24181440403747664
2004-03-18,0.23239379509788982
2004-03-19,0.2256084253745857
2004-03-22,0.23404877184040082
2004-03-23,0.2235060240798892
2004-03-24,0.21359827246492422
2004-03-25,0.2306157349358452
2004-03-26,0.220474227065206
2004-03-29,0.228819123326701
2004-03-30,0.22178051041513996
2004-03-31,0.21215274591670974
2004-04-01,0.20927545006521908
2004-04-02,0.20883456610436885
2004-04-05,0.20026652740785217
2004-04-06,0.20025652348924866
2004-04-07,0.19501908829650497
2004-04-08,0.19159228898888392
2004-04-12,0.18414196479890182
2004-04-13,0.20865203377872932
2004-04-14,0.2001602338128131
2004-04-15,0.1951692465528317
2004-04-16,0.19046055654649338
2004-04-19,0.18592396833114336
2004-04-20,0.20709839400632735
2004-04-21,0.21231221067098333
2004-04-22,0.21293141994548387
2004-04-23,0.2038692904779923
2004-04-26,0.1954232514313484
2004-04-27,0.1876776406501318
2004-04-28,0.20569172662020221
2004-04-29,0.2182780621134428
2004-04-30,0.22247198205616817
2004-05-03,0.22123443402870177
2004-05-04,0.21299969577443062
2004-05-05,0.20475149230225406
2004-05-06,0.20785666214966506
2004-05-07,0.24079504064660465
2004-05-10,0.24461055905254786
2004-05-11,0.2543188313908351
2004-05-12,0.24493969543542754
2004-05-13,0.24240014851480599
2004-05-14,0.23189885122613266
2004-05-17,0.22588253318926632
2004-05-18,0.2220966762470794
2004-05-19,0.21481505813140753
2004-05-20,0.20561036160660778
2004-05-21,0.20161424949640835
2004-05-24,0.202347364697443
2004-05-25,0.21669534743505686
2004-05-26,0.2096198559297282
2004-05-27,0.20054090555295695
2004-05-28,0.19224894173961013
2004-06-01,0.1896478895216079
2004-06-02,0.18259210607252438
2004-06-03,0.19778254422471161
2004-06-04,0.19829446285764007
2004-06-07,0.20780943481949998
2004-06-08,0.19889922171793434
2004-06-09,0.2090287540028883
2004-06-10,0.20085945235412747
2004-06-14,0.2137613744342041
2004-06-15,0.2213372106086096
2004-06-16,0.21167470231466015
2004-06-17,0.2028123546532607
2004-06-18,0.19485911526023103
2004-06-21,0.1876964378990715
2004-06-22,0.18373472507939265
2004-06-23,0.18988837879133097
2004-06-24,0.18294239093222764
2004-06-25,0.18403697019892498
2004-06-28,0.17696616286736852
2004-06-29,0.17454582664733065
2004-06-30,0.16993347404204975
2004-07-01,0.18504311281428446
2004-07-02,0.17823827871700285
2004-07-06,0.19118213619478155
2004-07-07,0.1834434528676344
2004-07-08,0.19606437514245162
2004-07-09,0.19043693759352465
2004-07-12,0.1846757991724958
2004-07-13,0.17740733806694692
2004-07-14,0.17272077350452086
2004-07-15,0.16652305786286775
2004-07-16,0.16891796707277767
2004-07-19,0.16277014714006988
2004-07-20,0.1821218438298932
2004-07-21,0.23032455796115187
2004-07-22,0.22001764383794317
2004-07-23,0.22085925020247626
2004-07-26,0.21994535957823708
2004-07-27,0.22742851800071162
2004-07-28,0.21720886722231206
2004-07-29,0.21484579120848515
2004-07-30,0.20702318131069283
2004-08-02,0.19885493607149912
2004-08-03,0.20221898723908197
2004-08-04,0.19367244409053136
2004-08-05,0.20523326046233345
2004-08-06,0.2202001961851987
2004-08-09,0.21095668086126118
2004-08-10,0.21461947162361575
2004-08-11,0.20530010716022531
2004-08-12,0.2079944028093064
2004-08-13,0.19902271327665091
2004-08-16,0.20670413638822038
2004-08-17,0.19998459040636107
2004-08-18,0.21581251863596795
2004-08-19,0.21019598854402527
2004-08-20,0.21739638635451144
2004-08-23,0.2085173863254573
2004-08-24,0.19993039888921346
2004-08-25,0.19239117651285362
2004-08-26,0.18548199157869746
2004-08-27,0.18183609542662313
2004-08-30,0.18275357835073983
2004-08-31,0.175665040346678
2004-09-01,0.18784741893355897
2004-09-02,0.1980107997054706
2004-09-03,0.19678589583605835
2004-09-07,0.19759069512504884
2004-09-08,0.19098946253654941
2004-09-09,0.18726927564339005
2004-09-10,0.18483299705409745
2004-09-13,0.1792073748482467
2004-09-14,0.17247037310796312
2004-09-15,0.16839104489253579
2004-09-16,0.16979476317012843
2004-09-17,0.1636811876789755
2004-09-20,0.15919195205788514
2004-09-21,0.15765979094239596
2004-09-22,0.17202715715839753
2004-09-23,0.16560961928583737
2004-09-24,0.15982476278724772
2004-09-27,0.16226317511992672
2004-09-28,0.16613482115438655
2004-09-29,0.16591837872881957
2004-09-30,0.15988127845373268
2004-10-01,0.19360958757251667
2004-10-04,0.1874923870454478
2004-10-05,0.17996735704010328
2004-10-06,0.17556265548230923
2004-10-07,0.18647655402221483
2004-10-08,0.1885927612608713
2004-10-11,0.18227861750627802
2004-10-12,0.17540928937772937
2004-10-13,0.1822226176960478
2004-10-14,0.1776999954980303
2004-10-15,0.17748551715562597
2004-10-18,0.17176481595483986
2004-10-19,0.17237851722299968
2004-10-20,0.1676638136271509
2004-10-21,0.17203726456788368
2004-10-22,0.18421283994336551
2004-10-25,0.18380849925941944
2004-10-26,0.18682508610997617
2004-10-27,0.18502874479388332
2004-10-28,0.17846159586869104
2004-10-29,0.17172982152206412
2004-11-01,0.1693779489780178
2004-11-02,0.16413435106643584
2004-11-03,0.17516524997841323
2004-11-04,0.17787185949441245
2004-11-05,0.1722771046889284
2004-11-08,0.16659000810372748
2004-11-09,0.16138520006493778
2004-11-10,0.15931340056630516
2004-11-11,0.16055414787541306
2004-11-12,0.1621025897387207
2004-11-15,0.15857173758271048
2004-11-16,0.15867361141664357
2004-11-17,0.15521077939370062
2004-11-18,0.15014459151098317
2004-11-19,0.1537657309025649
2004-11-22,0.1567057895548215
2004-11-23,0.1541332151095279
2004-11-24,0.15161669248469972
2004-11-26,0.14668347637003973
2004-11-29,0.1430941118285445
2004-11-30,0.14304663407434656
2004-12-01,0.14542173028815192
2004-12-02,0.1410937654186038
2004-12-03,0.1372455822239827
2004-12-06,0.13524208694041956
2004-12-07,0.15569025865480474
2004-12-08,0.15918
2004-12-09,0.15779879657335794
2004-12-10,0.15655529476833416
2004-12-13,0.15959518413786802
2004-12-14,0.15610825090301922
2004-12-15,0.15577621487248944
2004-12-16,0.15493758769259316
2004-12-17,0.150934767366568
2004-12-20,0.14612839313425713
2004-12-21,0.14996212441813433
2004-12-22,0.14541730268437797
2004-12-23,0.14144126823526434
2004-12-27,0.140565885334956
2004-12-28,0.14980619239537463
2004-12-29,0.14498322827141075
2004-12-30,0.14152593401917543
2004-12-31,0.13738394709717727
2005-01-03,0.14701488781752683
2005-01-04,0.17505811035196284
2005-01-05,0.19326716223921747
2005-01-06,0.18695102674229955
2005-01-07,0.1869565532416556
2005-01-10,0.18561726105079776
2005-01-11,0.18724808036399196
2005-01-12,0.18072281870311785
2005-01-13,0.17421221885964255
2005-01-14,0.17341161552791093
2005-01-18,0.175821623243559
2005-01-19,0.18213754802346493
2005-01-20,0.17718169657162672
2005-01-21,0.17066794075045263
2005-01-24,0.16820694753784696
2005-01-25,0.1624488116300024
2005-01-26,0.16853734066965692
2005-01-27,0.1628650238694607
2005-01-28,0.15709937848381195
2005-01-31,0.16129624918143634
2005-02-01,0.15782456957014013
2005-02-02,0.15650495276508025
2005-02-03,0.1533066491708693
2005-02-04,0.15940171893677935
2005-02-07,0.15385227096146487
2005-02-08,0.14915845896227273
2005-02-09,0.17639685711485903
2005-02-10,0.1698051518653071
2005-02-11,0.18029569712003668
2005-02-14,0.1732716168332252
2005-02-15,0.16675027676138954
2005-02-16,0.16126874960760376
2005-02-17,0.1610434202319362
2005-02-18,0.1558039883956762
2005-02-22,0.176749582177724
2005-02-23,0.17219407306873255
2005-02-24,0.1714080814897594
2005-02-25,0.1822739169491894
2005-02-28,0.1774924032177152
2005-03-01,0.1743664933408939
2005-03-02,0.16793293661459027
2005-03-03,0.16179963164358566
2005-03-04,0.16625483571914532
2005-03-07,0.1606192715710042
2005-03-08,0.16132999225190583
2005-03-09,0.1646004289180317
2005-03-10,0.15994486425015342
2005-03-11,0.15438668543627718
2005-03-14,0.1533130679361678
2005-03-15,0.15160911318255246
2005-03-16,0.14899542811777816
2005-03-17,0.14423506563939298
2005-03-18,0.14213669476950702
2005-03-21,0.13803683769197264
2005-03-22,0.13800654767075365
2005-03-23,0.13847269608121304
2005-03-24,0.1356428348273509
2005-03-28,0.13196192041645952
2005-03-29,0.14537939826536636
2005-03-30,0.15673966875044748
2005-03-31,0.1513882494779565
2005-04-01,0.14776457166723017
2005-04-04,0.14415519886566702
2005-04-05,0.14002832213520233
2005-04-06,0.13676027186284764
2005-04-07,0.134235030003349
2005-04-08,0.14915137143184437
2005-04-11,0.14624872307134856
2005-04-12,0.14831495015675258
2005-04-13,0.16678329412743953
2005-04-14,0.18679547639062358
2005-04-15,0.19068125550247458
2005-04-18,0.18531426172855667
2005-04-19,0.1938093434280195
2005-04-20,0.20002037396225414
2005-04-21,0.22041581249992026
2005-04-22,0.22257311158358728
2005-04-25,0.21695127194833405
2005-04-26,0.21785522440373103
2005-04-27,0.20823748365748182
2005-04-28,0.2333904676716682
2005-04-29,0.23099427265627173
2005-05-02,0.22566449078222295
2005-05-03,0.2167834790753207
2005-05-04,0.21362906262959633
2005-05-05,0.20428123261817274
2005-05-06,0.19626503509285603
2005-05-09,0.1933765932061065
2005-05-10,0.19381707974273063
2005-05-11,0.18581855666213748
2005-05-12,0.19337346560477214
2005-05-13,0.1861647335023473
2005-05-16,0.19258912118808788
2005-05-17,0.18673738993570624
2005-05-18,0.20205299106917474
2005-05-19,0.19382800107311637
2005-05-20,0.18590289077903013
2005-05-23,0.18108590447630096
2005-05-24,0.17501844702773475
2005-05-25,0.17199551273216404
2005-05-26,0.17783686232049867
2005-05-27,0.17292083275302603
2005-05-31,0.16667401717124355
2005-06-01,0.16909480772631663
2005-06-02,0.16333032663899252
2005-06-03,0.1612244435561804
2005-06-06,0.15652057871091585
2005-06-07,0.1514748252350865
2005-06-08,0.14954451203571464
2005-06-09,0.1518084922525746
2005-06-10,0.1471593850218191
2005-06-13,0.14408998813241675
2005-06-14,0.14540906230355796
2005-06-15,0.1414897477558003
2005-06-16,0.14472238679623828
2005-06-17,0.14032607925827614
2005-06-20,0.13699837327501374
2005-06-21,0.13385855310737524
2005-06-22,0.13077481821818757
2005-06-23,0.15250617482580828
2005-06-24,0.15584111986250615
2005-06-27,0.15103945643440328
2005-06-28,0.1631244531025315
2005-06-29,0.16157371692202913
2005-06-30,0.15619539685919046
2005-07-01,0.1522832529203392
2005-07-05,0.1646461988628951
2005-07-06,0.16438250271850713
2005-07-07,0.1589983131985997
2005-07-08,0.18323384076092494
2005-07-11,0.18505904571244283
2005-07-12,0.17826499824699185
2005-07-13,0.17166296746823415
2005-07-14,0.16869232347679605
2005-07-15,0.16250836901526028
2005-07-18,0.15905631078331975
2005-07-19,0.1668997471537929
2005-07-20,0.17054253545670064
2005-07-21,0.18002741791182808
2005-07-22,0.18728131887617622
2005-07-25,0.18234220136874513
2005-07-26,0.1756895694115049
2005-07-27,0.16946711893461813
2005-07-28,0.17007170134975425
2005-07-29,0.163803615344717
2005-08-01,0.15793594068482322
2005-08-02,0.15650392225116916
2005-08-03,0.1529705336331151
2005-08-04,0.16788963875117488
2005-08-05,0.17432457658058428
2005-08-08,0.16848178417858709
2005-08-09,0.1624150682664635
2005-08-10,0.15676790653702052
2005-08-11,0.15675553655293967
2005-08-12,0.16180227934117616
2005-08-15,0.16387336818409512
2005-08-16,0.17848369337281206
2005-08-17,0.17163889069788352
2005-08-18,0.16588139136141825
2005-08-19,0.1617271146097648
2005-08-22,0.1582529123902622
2005-08-23,0.15278669955202254
2005-08-24,0.14891598221816219
2005-08-25,0.14647269137965616
2005-08-26,0.16165472093322855
2005-08-29,0.16819001753968635
2005-08-30,0.16333156094276455
2005-08-31,0.18849064698281454
2005-09-01,0.18084443922885768
2005-09-02,0.1755873423684065
2005-09-06,0.18268765475532278
2005-09-07,0.1760049862930025
2005-09-08,0.17131455279689464
2005-09-09,0.1673606082684931
2005-09-12,0.16257007473701915
2005-09-13,0.1609256262998532
2005-09-14,0.1644566836586461
2005-09-15,0.15935721006593961
2005-09-16,0.1631190460982408
2005-09-19,0.15889470475758466
2005-09-20,0.16784685519842188
2005-09-21,0.17887886851162715
2005-09-22,0.17357320760993042
2005-09-23,0.17007555379889258
2005-09-26,0.16675941952405565
2005-09-27,0.16143843780215417
2005-09-28,0.1558656240484091
2005-09-29,0.15915712236654694
2005-09-30,0.15572655958442028
2005-10-03,0.1530887777728988
2005-10-04,0.1644571433535193
2005-10-05,0.1998164858063518
2005-10-06,0.19593876186196543
2005-10-07,0.19241049555572584
2005-10-10,0.19195890497708096
2005-10-11,0.19548036832377821
2005-10-12,0.19885005707819148
2005-10-13,0.19144426133995243
2005-10-14,0.1995967975695001
2005-10-17,0.19136579318154018
2005-10-18,0.1943024848014044
2005-10-19,0.21152941072106263
2005-10-20,0.22071543761141857
2005-10-21,0.21716100478677106
2005-10-24,0.23122630732682647
2005-10-25,0.22437964078766148
2005-10-26,0.21571061448153173
2005-10-27,0.22895894653845697
2005-10-28,0.22816478255857103
2005-10-31,0.22430584120793648
2005-11-01,0.21553589306656096
2005-11-02,0.226379499071802
2005-11-03,0.21682049995330238
2005-11-04,0.2075038043024754
2005-11-07,0.1993063270445773
2005-11-08,0.1916911077749826
2005-11-09,0.18450207803707794
2005-11-10,0.17887633269943792
2005-11-11,0.17400879288127943
2005-11-14,0.16824709328841317
2005-11-15,0.17599746929998739
2005-11-16,0.16923721931064692
2005-11-17,0.1818542493317107
2005-11-18,0.1783376438108343
2005-11-21,0.17787448046305013
2005-11-22,0.17278291582213792
2005-11-23,0.16633969580349725
2005-11-25,0.16030989489111394
2005-11-28,0.16687906040003941
2005-11-29,0.1609237471599515
2005-11-30,0.15656587789170412
2005-12-01,0.16927756732656576
2005-12-02,0.1640382882134534
2005-12-05,0.1616555783138955
2005-12-06,0.156592352686841
2005-12-07,0.15397347135139872
2005-12-08,0.1493406424252956
2005-12-09,0.1464397065006619
2005-12-12,0.14259610148948673
2005-12-13,0.1383408668470745
2005-12-14,0.1345381633589518
2005-12-15,0.13947024069671637
2005-12-16,0.13647760431660574
2005-12-19,0.14504909720504985
2005-12-20,0.14060515011904792
2005-12-21,0.14773113321165585
2005-12-22,0.14628250900227271
2005-12-23,0.14216575030576106
2005-12-27,0.15509561541191294
2005-12-28,0.152440304512947
2005-12-29,0.1495335415216265
2005-12-30,0.14785438566373335
2006-01-03,0.17061854295474452
2006-01-04,0.1662013971060412
2006-01-05,0.16214820998086904
2006-01-06,0.1660018168575272
2006-01-09,0.16292937856629788
2006-01-10,0.16264027914388243
2006-01-11,0.1570445574988194
2006-01-12,0.1525879545704706
2006-01-13,0.14756375042672235
2006-01-17,0.144609360692868
2006-01-18,0.14357683698981533
2006-01-19,0.16895846590212638
2006-01-20,0.17141543221075517
2006-01-23,0.1656307688806642
2006-01-24,0.16800614988743717
2006-01-25,0.16225556508175612
2006-01-26,0.170336132397093
2006-01-27,0.16563130138956225
2006-01-30,0.1601962022021746
2006-01-31,0.15517871000881533
2006-02-01,0.15757926005664577
2006-02-02,0.16802707281863835
2006-02-03,0.1624722339355251
2006-02-06,0.16214719979080738
2006-02-07,0.17411824258244743
2006-02-08,0.1700785171619273
2006-02-09,0.1655309312485132
2006-02-10,0.15982870455584627
2006-02-13,0.157361739314231
2006-02-14,0.16135467021440686
2006-02-15,0.16101173000747493
2006-02-16,0.1607846298624343
2006-02-17,0.15542987550660908
2006-02-21,0.15159586511511453
2006-02-22,0.15002818415217856
2006-02-23,0.14522423723332137
2006-02-24,0.14562768582930927
2006-02-27,0.14170440600066042
2006-02-28,0.15100128608723834
2006-03-01,0.16886656507432132
2006-03-02,0.1638117688079828
2006-03-03,0.15969431423817193
2006-03-06,0.15843692524156106
2006-03-07,0.16755526133189608
2006-03-08,0.16222426698863524
2006-03-09,0.16183560547666884
2006-03-10,0.17192407161302342
2006-03-13,0.16573594420040572
2006-03-14,0.16784505354641824
2006-03-15,0.1672263185028003
2006-03-16,0.1614534223855289
2006-03-17,0.1569095251410825
2006-03-20,0.15156449399513067
2006-03-21,0.1607245905267766
2006-03-22,0.1710509713506474
2006-03-23,0.16491352279300808
2006-03-24,0.16651957722742394
2006-03-27,0.1604396858635668
2006-03-28,0.15673558498311735
