,"iShares MSCI Hong Kong ETF - GJR-GARCH Volatility"
2018-09-07,0.22772428329012256
2018-09-10,0.2226694419986721
2018-09-11,0.21439843749430637
2018-09-12,0.21158825392729153
2018-09-13,0.21042652684488236
2018-09-14,0.20252189214995994
2018-09-17,0.19617571409325876
2018-09-18,0.19335782683925676
2018-09-19,0.18741441566752542
2018-09-20,0.18089452728040173
2018-09-21,0.1767528613629777
2018-09-24,0.18444415740272174
2018-09-25,0.17828676675513525
2018-09-26,0.17250105390982398
2018-09-27,0.16687921140753273
2018-09-28,0.16935384495192307
2018-10-01,0.16466265150300477
2018-10-02,0.20831939516041229
2018-10-03,0.20287987480280048
2018-10-04,0.2324031204609783
2018-10-05,0.22328577384150564
2018-10-08,0.21866695223558588
2018-10-09,0.2102807323555822
2018-10-10,0.23121916875553375
2018-10-11,0.22954549353014972
2018-10-12,0.22354717354509315
2018-10-15,0.21734752172500152
2018-10-16,0.20939348413931125
2018-10-17,0.20305257939755408
2018-10-18,0.2063599932157394
2018-10-19,0.20201376289748182
2018-10-22,0.20272921249785392
2018-10-23,0.22790381392157524
2018-10-24,0.25629091829403555
2018-10-25,0.24667330297379164
2018-10-26,0.2428842761481278
2018-10-29,0.2414813731947042
2018-10-30,0.23190950045222383
2018-10-31,0.2230131072381173
2018-11-01,0.23207824714953362
2018-11-02,0.22891981565605019
2018-11-05,0.22139139820688608
2018-11-06,0.2130659390892876
2018-11-07,0.21426469611207538
2018-11-08,0.24220826575490773
2018-11-09,0.2431129959504428
2018-11-12,0.23408639943405513
2018-11-13,0.23566170753858168
2018-11-14,0.22644872797169782
2018-11-15,0.22868874655303878
2018-11-16,0.220011516062228
2018-11-19,0.2126979689606838
2018-11-20,0.24459592964724494
2018-11-21,0.23974490943500762
2018-11-23,0.23022967923358623
2018-11-26,0.2322266341314019
2018-11-27,0.22440406680806835
2018-11-28,0.22047668448160226
2018-11-29,0.2224748138554115
2018-11-30,0.21391404441971545
2018-12-03,0.22166463858721355
2018-12-04,0.21935209777889064
2018-12-06,0.221285628995649
2018-12-07,0.22336363356643354
2018-12-10,0.21962609681001027
2018-12-11,0.21191421566284788
2018-12-12,0.20870559072530856
2018-12-13,0.20148734352311068
2018-12-14,0.19410330136295983
2018-12-17,0.19379517021845513
2018-12-18,0.18705121972336883
2018-12-19,0.18150970883123582
2018-12-20,0.17608056792275517
2018-12-21,0.17359041102549416
2018-12-24,0.1719151302241894
2018-12-26,0.17514640276066193
2018-12-27,0.177709000334817
2018-12-28,0.17230701552751704
2018-12-31,0.1670236629941997
2019-01-02,0.1722999222286534
2019-01-03,0.18507211783518338
2019-01-04,0.20962514543823219
2019-01-07,0.20195244192631098
2019-01-08,0.19694296027022645
2019-01-09,0.19545638899764828
2019-01-10,0.18969146844283746
2019-01-11,0.18549781885510136
2019-01-14,0.1812526115673923
2019-01-15,0.17661494047786558
2019-01-16,0.17571380822234772
2019-01-17,0.17036631004984526
2019-01-18,0.1669920513078392
2019-01-22,0.17705257863132068
2019-01-23,0.1728088747721019
2019-01-24,0.1679050231529718
2019-01-25,0.16788025732646467
2019-01-28,0.16605531969798498
2019-01-29,0.16069918854804463
2019-01-30,0.15946288847252202
2019-01-31,0.15770969240981988
2019-02-01,0.16931783131141268
2019-02-04,0.16966002357656326
2019-02-05,0.16702894359960493
2019-02-06,0.16894929298461123
2019-02-07,0.17302441677404953
2019-02-08,0.1717558662753619
2019-02-11,0.1662853751837485
2019-02-12,0.16108566416661663
2019-02-13,0.16098660813868962
2019-02-14,0.15594945565791501
2019-02-15,0.15439434873077448
2019-02-19,0.1554981906004054
2019-02-20,0.15220478638991614
2019-02-21,0.14811402445413469
2019-02-22,0.14698504209612623
2019-02-25,0.14297023676276122
2019-02-26,0.141099087736243
2019-02-27,0.13735167840255902
2019-02-28,0.1338610569209731
2019-03-01,0.1307911772253771
2019-03-04,0.1280224388144516
2019-03-05,0.1251571107049056
2019-03-06,0.12371227133958863
2019-03-07,0.1421110291286359
2019-03-08,0.14513553031563292
2019-03-11,0.1514683036149808
2019-03-12,0.14798652681916688
2019-03-13,0.14383095202354743
2019-03-14,0.14273951071795082
2019-03-15,0.13990134524013698
2019-03-18,0.13852091380004683
2019-03-19,0.13495292512576376
2019-03-20,0.13503114307447747
2019-03-21,0.13169446184255434
2019-03-22,0.15285921287249912
2019-03-25,0.14874020814830133
2019-03-26,0.14488304248599973
2019-03-27,0.14086908944122553
2019-03-28,0.13847261418778806
2019-03-29,0.14052079034790546
2019-04-01,0.14627884823172488
2019-04-02,0.14406484539956302
2019-04-03,0.1401813335647796
2019-04-04,0.13679207213870256
2019-04-05,0.13474014457465897
2019-04-08,0.1404717073292697
2019-04-09,0.13939266063893035
2019-04-10,0.1362445856538894
2019-04-11,0.1478255788420935
2019-04-12,0.14568963971401672
2019-04-15,0.15333117217317555
2019-04-16,0.14914191805123067
2019-04-17,0.14740758067345114
2019-04-18,0.14330566353079002
2019-04-22,0.14018475808731848
2019-04-23,0.13870762185258603
2019-04-24,0.14839789338127413
2019-04-25,0.14473989415499794
2019-04-26,0.14169927536864824
2019-04-29,0.13813217409423484
2019-04-30,0.13975882827213457
2019-05-01,0.13773806532690955
2019-05-02,0.1406740991085424
2019-05-03,0.14382961169383723
2019-05-06,0.20689392934544987
2019-05-07,0.211968969427131
2019-05-08,0.20484685401538388
2019-05-09,0.22733852731114454
2019-05-10,0.22008658387098476
2019-05-13,0.26869479191082213
2019-05-14,0.2604448025974026
2019-05-15,0.2509930381504634
2019-05-16,0.24098956491931348
2019-05-17,0.2469189251556065
2019-05-20,0.23734932230785916
2019-05-21,0.2281408144107494
2019-05-22,0.21980169426098606
2019-05-23,0.21745172981606747
2019-05-24,0.2091312630861297
2019-05-28,0.20172314988617446
2019-05-29,0.1948326019946354
2019-05-30,0.20893433609629608
2019-05-31,0.20607893342115297
2019-06-03,0.1988354193799485
2019-06-04,0.19273626954986964
2019-06-05,0.18579590738226717
2019-06-06,0.17999395989865882
2019-06-07,0.1749375088424435
2019-06-10,0.1768016855123276
2019-06-11,0.1715249940970703
2019-06-12,0.20942567464377426
2019-06-13,0.20171927721464797
2019-06-14,0.20036597315911703
2019-06-17,0.1949131006371814
2019-06-18,0.2055630472628775
2019-06-19,0.20220964071972433
2019-06-20,0.1987404699601971
2019-06-21,0.1957653166421468
2019-06-24,0.1886848706176518
2019-06-25,0.19060584461133398
2019-06-26,0.18481997619305118
2019-06-27,0.1812792343320106
2019-06-28,0.17691410797333265
2019-07-01,0.17349994697405527
2019-07-02,0.17007407209801265
2019-07-03,0.16555612462243732
2019-07-05,0.16378938427138678
2019-07-08,0.1617457337922704
2019-07-09,0.1669239791042617
2019-07-10,0.16155406401573438
2019-07-11,0.15647999309815935
2019-07-12,0.15341169903237498
2019-07-15,0.1489085531458821
2019-07-16,0.14467526049743265
2019-07-17,0.14092490085148188
2019-07-18,0.1378994203033501
2019-07-19,0.13568499150606156
2019-07-22,0.14787668578920748
2019-07-23,0.14426876418684675
2019-07-24,0.14031381329006778
2019-07-25,0.15187091150052404
2019-07-26,0.149678040072684
2019-07-29,0.16125499806207558
2019-07-30,0.16228996272105065
2019-07-31,0.18298804879007807
2019-08-01,0.23051064530732632
2019-08-02,0.22316548926749405
2019-08-05,0.3535388335105495
2019-08-06,0.3405221437733529
2019-08-07,0.3264500972583712
2019-08-08,0.31472083629782127
2019-08-09,0.3173850506876466
2019-08-12,0.35242583730481514
2019-08-13,0.33786282364296905
2019-08-14,0.35022057049807914
2019-08-15,0.3438845288756096
2019-08-16,0.33755747777230466
2019-08-19,0.33285477914550066
2019-08-20,0.32040644375542765
2019-08-21,0.30735412735149664
2019-08-22,0.30974415248717774
2019-08-23,0.3117121210347779
2019-08-26,0.29858708679378615
2019-08-27,0.2861087087105179
2019-08-28,0.27412089887493074
2019-08-29,0.26332023849298025
2019-08-30,0.27133903957963734
2019-09-03,0.2627009470862258
2019-09-04,0.286701786530883
2019-09-05,0.2750432002431618
2019-09-06,0.26519110166067034
2019-09-09,0.25481502702941206
2019-09-10,0.2447398161313357
2019-09-11,0.23697583167909758
2019-09-12,0.22800656832644098
2019-09-13,0.22091555128600612
2019-09-16,0.222775968183285
2019-09-17,0.21660235178778645
2019-09-18,0.2146627941679694
2019-09-19,0.21550034709948848
2019-09-20,0.2086519733910993
2019-09-23,0.20839311217024425
2019-09-24,0.2012617161806984
2019-09-25,0.19535960380795206
2019-09-26,0.19098134778035264
2019-09-27,0.1861069918084756
2019-09-30,0.17973735838717558
2019-10-01,0.18881224006933447
2019-10-02,0.18562547454484798
2019-10-03,0.1831232339163985
2019-10-04,0.20340101769656907
2019-10-07,0.19586949226461994
2019-10-08,0.1965776274147188
2019-10-09,0.18941647446829962
2019-10-10,0.18293019980309427
2019-10-11,0.19263641711784407
2019-10-14,0.18570182228508153
2019-10-15,0.1792492041823338
2019-10-16,0.17610546839891142
2019-10-17,0.1705599706848005
2019-10-18,0.1698757039720513
2019-10-21,0.1664566862580173
2019-10-22,0.16127101537474114
2019-10-23,0.15803483590651776
2019-10-24,0.15414914686757109
2019-10-25,0.14982640234618194
2019-10-28,0.15222620089853128
2019-10-29,0.1530727109578974
2019-10-30,0.1489902102824209
2019-10-31,0.144765102424583
2019-11-01,0.15656902452273247
2019-11-04,0.15459954113774077
2019-11-05,0.15014747830050293
2019-11-06,0.14614889612994003
2019-11-07,0.14363135938923643
2019-11-08,0.14608949161387347
2019-11-11,0.17815682305205155
2019-11-12,0.1816006233469478
2019-11-13,0.2000789494174737
2019-11-14,0.1974880016608604
2019-11-15,0.1903911468529984
2019-11-18,0.18452877824339484
2019-11-19,0.18157390891865496
2019-11-20,0.1798131930643578
2019-11-21,0.17494557553707954
2019-11-22,0.16909994914251159
2019-11-25,0.17560047380346103
2019-11-26,0.17093270254693807
2019-11-27,0.16532444465353574
2019-11-29,0.19448073323596865
2019-12-02,0.1899684521177135
2019-12-03,0.18625060214667766
2019-12-04,0.17981088064964257
2019-12-05,0.17388137680614332
2019-12-06,0.17080653266195647
2019-12-09,0.17192348530669102
2019-12-10,0.16628113182198395
2019-12-11,0.1633069502501348
2019-12-12,0.17543435695438905
2019-12-13,0.17060798222826504
2019-12-16,0.16591951783922226
2019-12-17,0.16090307517260197
2019-12-18,0.156963494227161
2019-12-19,0.1566663939713939
2019-12-20,0.15234884377638053
2019-12-23,0.14814413602974638
2019-12-24,0.1439405277189159
2019-12-26,0.14046638815033297
2019-12-27,0.1373519536082396
2019-12-30,0.133893997475615
2019-12-31,0.13071976254568396
2020-01-02,0.14785268127430087
2020-01-03,0.16286564278570237
2020-01-06,0.15795161651594453
2020-01-07,0.15311343442036693
2020-01-08,0.14865286193006846
2020-01-09,0.14920100240950127
2020-01-10,0.14503677892176178
2020-01-13,0.1506299085839197
2020-01-14,0.14664727396034336
2020-01-15,0.14334059145964204
2020-01-16,0.14154713038419395
2020-01-17,0.13809946893453284
2020-01-21,0.2698927787103612
2020-01-22,0.25874581040086425
2020-01-23,0.2523759695375136
2020-01-24,0.2464668034441961
2020-01-27,0.31464704225528645
2020-01-28,0.30147600501532457
2020-01-29,0.29002091579746453
2020-01-30,0.28227955080026607
2020-01-31,0.29329883531988327
2020-02-03,0.2822178116278276
2020-02-04,0.2751412640808354
2020-02-05,0.2637641560182126
2020-02-06,0.2561975901526008
2020-02-07,0.2512008829602317
2020-02-10,0.24116308672763334
2020-02-11,0.23348109388128196
2020-02-12,0.22903669313016203
2020-02-13,0.2275574019890366
2020-02-14,0.21930763324608657
2020-02-18,0.2137204632224065
2020-02-19,0.20585387050041107
2020-02-20,0.21719656903367512
2020-02-21,0.20888638730180578
2020-02-24,0.2571960800634411
2020-02-25,0.2541579107562856
2020-02-26,0.24601999674823183
2020-02-27,0.23859512065421626
2020-02-28,0.22950783516037096
2020-03-02,0.22640882933313353
2020-03-03,0.22157497963443437
2020-03-04,0.214600038210621
2020-03-05,0.20644033036206857
2020-03-06,0.20886412808330682
2020-03-09,0.31948818569706144
2020-03-10,0.32199125640302717
2020-03-11,0.3439652744100776
2020-03-12,0.5718408904581763
2020-03-13,0.5711735287983855
2020-03-16,0.773921089000681
2020-03-17,0.7641246756910812
2020-03-18,0.7733921101226726
2020-03-19,0.7724834677842627
2020-03-20,0.7371971730819376
2020-03-23,0.7233018788859877
2020-03-24,0.7097442581662778
2020-03-25,0.68171668895517
2020-03-26,0.659369043859355
2020-03-27,0.6900780216758102
2020-03-30,0.6611975499047165
2020-03-31,0.6312345903069635
2020-04-01,0.6309442923111358
2020-04-02,0.6130187403334421
2020-04-03,0.5853581365283992
2020-04-06,0.5766935824161736
2020-04-07,0.551404863961137
2020-04-08,0.5264847006324115
2020-04-09,0.5025890249498093
2020-04-13,0.4798230648895486
2020-04-14,0.46302287675664583
2020-04-15,0.45094769009276453
2020-04-16,0.43185991061917295
2020-04-17,0.41863400865194883
2020-04-20,0.40902085814784556
2020-04-21,0.42312252268107875
2020-04-22,0.4073920205404127
2020-04-23,0.38928028668300174
2020-04-24,0.37207621638583677
2020-04-27,0.3584169995968383
2020-04-28,0.3428877530621354
2020-04-29,0.32953096303685947
2020-04-30,0.34430479171803574
2020-05-01,0.3665985171819439
2020-05-04,0.35181283319401524
2020-05-05,0.3374215802227238
2020-05-06,0.3228280526843973
2020-05-07,0.30895789227660136
2020-05-08,0.29929400729049016
2020-05-11,0.2866719002623033
2020-05-12,0.28245487356390225
2020-05-13,0.2769675843848879
2020-05-14,0.2662897947725373
2020-05-15,0.2622106885693259
2020-05-18,0.27512986097477676
2020-05-19,0.2638229065111671
2020-05-20,0.2558137908714071
2020-05-21,0.32595556506984197
2020-05-22,0.4282542104871825
2020-05-26,0.4114708572912546
2020-05-27,0.4010077276063393
2020-05-28,0.38342096186828384
2020-05-29,0.36683525021458885
2020-06-01,0.3643729704574696
2020-06-02,0.36252837130354365
2020-06-03,0.3519782572830316
2020-06-04,0.3398432944755567
2020-06-05,0.3401872219822491
2020-06-08,0.32593496099682223
2020-06-09,0.31220766358307095
2020-06-10,0.29887579761499594
2020-06-11,0.39486005926150597
2020-06-12,0.38348309897569155
2020-06-15,0.3709253283344237
2020-06-16,0.3546246387379196
2020-06-17,0.3412788818547084
2020-06-18,0.32654144361780485
2020-06-19,0.3126377021409926
2020-06-22,0.30304630933241866
2020-06-23,0.2905209727369093
2020-06-24,0.28255263934353897
2020-06-25,0.2709199992617747
2020-06-26,0.26383159856241634
2020-06-29,0.2543207636037608
2020-06-30,0.24411359650785533
2020-07-01,0.23507964777921547
2020-07-02,0.23955352971726382
2020-07-06,0.2571321893501473
2020-07-07,0.2817507813653761
2020-07-08,0.2715516812689622
2020-07-09,0.2807385958503034
2020-07-10,0.27581243626783764
2020-07-13,0.26453051468592426
2020-07-14,0.2544271612858973
2020-07-15,0.24982728353804753
2020-07-16,0.2503083218752425
2020-07-17,0.240343980993908
2020-07-20,0.23082042110697223
2020-07-21,0.22205469056068147
2020-07-22,0.5700807416498123
2020-07-23,0.5926060310189224
2020-07-24,0.5657071928126776
2020-07-27,0.5399955999820739
2020-07-28,0.5157446577522641
2020-07-29,0.49270828407892636
2020-07-30,0.4706041164290853
2020-07-31,0.4505161000452704
2020-08-03,0.4303774069348901
2020-08-04,0.4175059851068006
2020-08-05,0.39931263541240464
2020-08-06,0.38202441021484473
2020-08-07,0.3700853063821907
2020-08-10,0.3554042098793992
2020-08-11,0.3408566995087525
2020-08-12,0.3342710391284295
2020-08-13,0.31988614412006033
2020-08-14,0.30615115090425515
2020-08-17,0.2939592828947574
2020-08-18,0.282452375454695
2020-08-19,0.27436504879448476
2020-08-20,0.26782092001932933
2020-08-21,0.2602158703845713
2020-08-24,0.255354473624411
2020-08-25,0.245345231052083
2020-08-26,0.23630872603439762
2020-08-27,0.2333853388711467
2020-08-28,0.23253293186127422
2020-08-31,0.22926026694567028
2020-09-01,0.22088931345812093
2020-09-02,0.21271846464282312
2020-09-03,0.21508417515010256
2020-09-04,0.20901464829049662
2020-09-08,0.21060680330891499
2020-09-09,0.20775564685466436
2020-09-10,0.22459904274061365
2020-09-11,0.21824862061419772
2020-09-14,0.21132947167870364
2020-09-15,0.20576901807609424
2020-09-16,0.1993201083684233
2020-09-17,0.19328574184352035
2020-09-18,0.1876127085247692
2020-09-21,0.20810402110483114
2020-09-22,0.21428521834228323
2020-09-23,0.20689161510317428
2020-09-24,0.19997041381164365
2020-09-25,0.19274738286160983
2020-09-28,0.18600520637874632
2020-09-29,0.17973918103741324
2020-09-30,0.17470139324000827
2020-10-01,0.1721786328206842
2020-10-02,0.16921197829941
2020-10-05,0.16769777816059458
2020-10-06,0.1625592236694061
2020-10-07,0.16012555573674053
2020-10-08,0.15519223679037558
2020-10-09,0.15258736828453395
2020-10-12,0.14830949598727658
2020-10-13,0.1448505219873232
2020-10-14,0.14396329407178762
2020-10-15,0.16433144556048912
2020-10-16,0.15941642073513004
2020-10-19,0.15466261810793197
2020-10-20,0.15084427320916097
2020-10-21,0.14646675568196355
2020-10-22,0.14390170895441096
2020-10-23,0.14066468512032435
2020-10-26,0.1388087155765084
2020-10-27,0.14351900166876858
2020-10-28,0.15473286800159816
2020-10-29,0.15077450964934358
2020-10-30,0.16328418784438378
2020-11-02,0.16181808675175963
2020-11-03,0.1681927144676606
2020-11-04,0.1833310481069696
2020-11-05,0.1809481527952137
2020-11-06,0.18199311525439638
2020-11-09,0.1891115004435214
2020-11-10,0.1943857957773664
2020-11-11,0.18746247944588806
2020-11-12,0.20171796548646825
2020-11-13,0.1979477294641189
2020-11-16,0.19574433325131024
2020-11-17,0.18948557623207105
2020-11-18,0.1829707648778897
2020-11-19,0.17667542783307474
2020-11-20,0.17147723930597902
2020-11-23,0.1896312126207076
2020-11-24,0.19060888541723336
2020-11-25,0.18383132486059062
2020-11-27,0.17742892774291347
2020-11-30,0.24071601442363574
2020-12-01,0.2363053135246857
2020-12-02,0.22704403537640008
2020-12-03,0.21831748441203697
2020-12-04,0.21235695326501558
2020-12-07,0.20941189651020306
2020-12-08,0.20236567100177838
2020-12-09,0.1952150783110772
2020-12-10,0.19153394686060224
2020-12-11,0.18876051493890347
2020-12-14,0.18216238140735866
2020-12-15,0.17608600625830548
2020-12-16,0.17029781090783289
2020-12-17,0.1648629357981957
2020-12-18,0.1619649517642629
2020-12-21,0.16372498282180395
2020-12-22,0.1646651001275012
2020-12-23,0.16325740902023406
2020-12-24,0.16039970698227599
2020-12-28,0.15731047797270212
2020-12-29,0.1526520608442611
2020-12-30,0.16315573296700303
2020-12-31,0.1625734849229726
2021-01-04,0.1605383729829102
2021-01-05,0.17553940070536872
2021-01-06,0.186297681144989
2021-01-07,0.1808153831951253
2021-01-08,0.1760982418992308
2021-01-11,0.1809324150062669
2021-01-12,0.17984710506427398
2021-01-13,0.17378200136953192
2021-01-14,0.1681859720666382
2021-01-15,0.16386421818078528
2021-01-19,0.17463769696145218
2021-01-20,0.16994340940442498
2021-01-21,0.1650136576165743
2021-01-22,0.1781647439871312
2021-01-25,0.17912804805501567
2021-01-26,0.1858668975369202
2021-01-27,0.2103438185447816
2021-01-28,0.20297897132461773
2021-01-29,0.22562378332081928
2021-02-01,0.2190284611642971
2021-02-02,0.21734369556074085
2021-02-03,0.209195358457113
2021-02-04,0.2014969736745443
2021-02-05,0.19715825623087666
2021-02-08,0.1901591123243901
2021-02-09,0.18383797322642564
2021-02-10,0.17829666065296906
2021-02-11,0.179457642913307
2021-02-12,0.17335660356617513
2021-02-16,0.1685886935710696
2021-02-17,0.16691892163562524
2021-02-18,0.1745063357016014
2021-02-19,0.1699107094917798
2021-02-22,0.17364404280020665
2021-02-23,0.201647869316787
2021-02-24,0.2230390952277201
2021-02-25,0.22555072600193513
2021-02-26,0.2518234381466507
2021-03-01,0.24615138025207173
2021-03-02,0.25087965959798336
2021-03-03,0.24252263481992767
2021-03-04,0.23397452168986263
2021-03-05,0.2251044397607475
2021-03-08,0.22046325408103726
2021-03-09,0.21415723102431072
2021-03-10,0.20912638284061624
2021-03-11,0.20181813199016585
2021-03-12,0.20286062111706155
2021-03-15,0.19670398572474326
2021-03-16,0.19009058682638652
2021-03-17,0.1837433655945161
2021-03-18,0.17733928498784468
2021-03-19,0.17174632921841446
2021-03-22,0.1689595845165346
2021-03-23,0.18882071496528127
2021-03-24,0.2091658432918721
2021-03-25,0.2095859518192954
2021-03-26,0.2078853328159541
2021-03-29,0.20011276421058202
2021-03-30,0.19317123698936134
2021-03-31,0.2000382633397921
2021-04-01,0.19382241046896512
2021-04-05,0.18826195898268985
2021-04-06,0.18301627796455702
2021-04-07,0.19837228637085372
2021-04-08,0.2023301154054927
2021-04-09,0.19496228866116647
2021-04-12,0.20309359221797227
2021-04-13,0.19694814241317435
2021-04-14,0.1935109671310647
2021-04-15,0.18653546472453972
2021-04-16,0.17995804511052016
2021-04-19,0.17406005170630048
2021-04-20,0.1682718800037606
2021-04-21,0.16318986365580432
2021-04-22,0.1596241560666806
2021-04-23,0.159987477009921
2021-04-26,0.15507335399739053
2021-04-27,0.15073549482454357
2021-04-28,0.14637994657739156
2021-04-29,0.14791630985121282
2021-04-30,0.18826945477161186
2021-05-03,0.18274054722474703
2021-05-04,0.1763953570817554
2021-05-05,0.17055029287573795
2021-05-06,0.16774803605407726
2021-05-07,0.16370435669217848
2021-05-10,0.15888828150622059
2021-05-11,0.20293365122620743
2021-05-12,0.20166898819600398
2021-05-13,0.1942598754246486
2021-05-14,0.1889477261043382
2021-05-17,0.18224052567966326
2021-05-18,0.17645220656030347
2021-05-19,0.1707725223799192
2021-05-20,0.16592339075609563
2021-05-21,0.16059079301130563
2021-05-24,0.1559170290891922
2021-05-25,0.16147027837964484
2021-05-26,0.1601776388888287
2021-05-27,0.1552020766613643
2021-05-28,0.15066763779923015
2021-06-01,0.1545756350787536
2021-06-02,0.15184357200751042
2021-06-03,0.1558333498324412
2021-06-04,0.1511298420564251
2021-06-07,0.14870896328063082
2021-06-08,0.1444623215928638
2021-06-09,0.1408535609773498
2021-06-10,0.13711408942920492
2021-06-11,0.13368543166702945
2021-06-14,0.13067496271283188
2021-06-15,0.1513092105590403
2021-06-16,0.14724926865692747
2021-06-17,0.14308542944688674
2021-06-18,0.1398920413747687
2021-06-21,0.13783369979798119
2021-06-22,0.13443174000212896
2021-06-23,0.13260552341437365
2021-06-24,0.13016505014787957
2021-06-25,0.12832981025467152
2021-06-28,0.1297905820928468
2021-06-29,0.12786896871407075
2021-06-30,0.12587004298084592
2021-07-01,0.12329409474909982
2021-07-02,0.12165453727666715
2021-07-06,0.12386064798797074
2021-07-07,0.12590729589662386
2021-07-08,0.14559112569109423
2021-07-09,0.14165148131946945
2021-07-12,0.1392739432916294
2021-07-13,0.13634886402167054
2021-07-14,0.13702910683500788
2021-07-15,0.13453597184396446
2021-07-16,0.1315379481366499
2021-07-19,0.1671203470556473
2021-07-20,0.16212427455504622
2021-07-21,0.16197809851952208
2021-07-22,0.15809925199064037
2021-07-23,0.16469547534768522
2021-07-26,0.17667007896075668
2021-07-27,0.24110336123745768
2021-07-28,0.23314896782958314
2021-07-29,0.22450039732704263
2021-07-30,0.21710442648642608
2021-08-02,0.20879890516954344
2021-08-03,0.20136980607826985
2021-08-04,0.19562521309892547
2021-08-05,0.19027264858618015
2021-08-06,0.18378848168478892
2021-08-09,0.1777705329912694
2021-08-10,0.17255159228474248
2021-08-11,0.16695552821035908
2021-08-12,0.16782012870928206
2021-08-13,0.16489732441734767
2021-08-16,0.1607592373706718
2021-08-17,0.16778844179501756
2021-08-18,0.16284343769400103
2021-08-19,0.15768529100711962
2021-08-20,0.1550488058644761
2021-08-23,0.15147289539716338
2021-08-24,0.1478136027569858
2021-08-25,0.1436133396311081
2021-08-26,0.14138458232777718
2021-08-27,0.1382536581794493
2021-08-30,0.13475358177057856
2021-08-31,0.1314193163884214
2021-09-01,0.12993073770282382
2021-09-02,0.12721767613032398
2021-09-03,0.12755278201591685
2021-09-07,0.12638199096390276
2021-09-08,0.12363935635549063
2021-09-09,0.12935457456155156
2021-09-10,0.12768993711330584
2021-09-13,0.12484817531706262
2021-09-14,0.14879992620965912
2021-09-15,0.18343198194426183
2021-09-16,0.19567254789571276
2021-09-17,0.192030503826866
2021-09-20,0.27967278880863616
2021-09-21,0.2719214695458967
2021-09-22,0.26649228131411234
2021-09-23,0.25700136964615583
2021-09-24,0.2871892400491356
2021-09-27,0.2760345043649435
2021-09-28,0.2705645364788224
2021-09-29,0.26388054570202785
2021-09-30,0.25331417331053546
2021-10-01,0.24416856062974202
2021-10-04,0.23698407288254625
2021-10-05,0.23047631548599523
2021-10-06,0.22143737895847665
2021-10-07,0.21511803271692498
2021-10-08,0.20705415813260067
2021-10-11,0.20624272787179673
2021-10-12,0.20048510468361486
2021-10-13,0.1953711483305557
2021-10-14,0.18941308191357847
2021-10-15,0.18905006003701771
2021-10-18,0.18256056748378058
2021-10-19,0.17951113614480857
2021-10-20,0.17437111802130534
2021-10-21,0.18006149949392292
2021-10-22,0.1744138182599074
2021-10-25,0.16885373078496077
2021-10-26,0.16388774572859316
2021-10-27,0.16632037878744746
2021-10-28,0.1616647753841263
2021-10-29,0.15717245140290967
2021-11-01,0.15288824977741095
2021-11-02,0.153902809331084
2021-11-03,0.1514054437594633
2021-11-04,0.14704225107090818
2021-11-05,0.144924119731672
2021-11-08,0.14118754633465375
2021-11-09,0.14717597752350756
2021-11-10,0.14346810767553883
2021-11-11,0.14104456019286957
2021-11-12,0.14275797616945962
2021-11-15,0.14196510345856125
2021-11-16,0.13823519262474374
2021-11-17,0.1384136292422101
2021-11-18,0.1349022459412741
2021-11-19,0.13171043876625724
2021-11-22,0.12889466955619228
2021-11-23,0.12630952980674104
2021-11-24,0.12359311145852749
2021-11-26,0.2194199835931085
2021-11-29,0.21097489708493758
2021-11-30,0.22727949313565446
2021-12-01,0.21948354289103317
2021-12-02,0.21386974540593628
2021-12-03,0.20667786238492017
2021-12-06,0.19947675654070576
2021-12-07,0.19468347849779138
2021-12-08,0.18815276771814973
2021-12-09,0.1814828421642112
2021-12-10,0.1752407623813592
2021-12-13,0.1888171115127016
2021-12-14,0.18479986363631334
2021-12-15,0.17837981836519512
2021-12-16,0.17246328652788687
2021-12-17,0.18183588754698563
2021-12-20,0.17756259741285607
2021-12-21,0.17204539400983684
2021-12-22,0.1668707547774624
2021-12-23,0.16174464318795845
2021-12-27,0.15872028074571945
2021-12-28,0.15381889441807858
2021-12-29,0.14971659827821363
2021-12-30,0.14543597395417682
2021-12-31,0.14236738882201921
2022-01-03,0.13892764908397465
2022-01-04,0.13677737970878082
2022-01-05,0.15897953075789348
2022-01-06,0.1540678686813055
2022-01-07,0.1566392962190523
2022-01-10,0.15336870515199638
2022-01-11,0.1488600350665013
2022-01-12,0.15218062833356946
2022-01-13,0.15306881746456397
2022-01-14,0.15667041520338165
2022-01-18,0.17167412385097527
2022-01-19,0.1684796901706553
2022-01-20,0.17440579921550775
2022-01-21,0.16884902960929327
2022-01-24,0.16345856722729463
2022-01-25,0.16030148470928146
2022-01-26,0.17318345994926884
2022-01-27,0.16754345466176826
2022-01-28,0.18752961366141616
2022-01-31,0.18362730189163048
2022-02-01,0.1780432745149336
2022-02-02,0.17198335151984914
2022-02-03,0.16828722946201236
2022-02-04,0.16803629607915072
2022-02-07,0.16274607092031437
2022-02-08,0.15989097160252672
2022-02-09,0.15764110479186574
2022-02-10,0.1544833016218905
2022-02-11,0.15426741872475858
2022-02-14,0.15358779560889596
2022-02-15,0.15487618474123127
2022-02-16,0.15157742061402155
2022-02-17,0.15212965864682665
2022-02-18,0.1498045859111129
2022-02-22,0.20802783948308456
2022-02-23,0.2177040449784983
2022-02-24,0.21099687391049185
2022-02-25,0.20443050457307002
