,"iShares MSCI Hong Kong ETF - GARCH Volatility"
1996-07-03,0.15751911883958722
1996-07-05,0.1536441370179806
1996-07-08,0.14862604105606797
1996-07-09,0.14540178334532214
1996-07-10,0.14297576242146778
1996-07-11,0.1522424563648393
1996-07-12,0.14881078993137561
1996-07-15,0.15892792706129405
1996-07-16,0.1778647756021411
1996-07-17,0.18450125853229296
1996-07-18,0.18996334488526992
1996-07-19,0.1875423120258466
1996-07-22,0.18170383595290443
1996-07-23,0.17625422548126332
1996-07-24,0.1916809192381965
1996-07-25,0.1856360633066754
1996-07-26,0.18468303116420848
1996-07-29,0.1791146124692232
1996-07-30,0.17255356385771925
1996-07-31,0.18902719804303295
1996-08-01,0.18760867890372235
1996-08-02,0.21029277591015816
1996-08-05,0.21239219477184182
1996-08-06,0.20886068945591463
1996-08-08,0.20560613317700424
1996-08-13,0.20260997013967502
1996-08-14,0.19985437998702957
1996-08-15,0.19732255927794978
1996-08-16,0.20876631624857492
1996-08-19,0.20161112469305856
1996-08-20,0.23211695414165678
1996-08-21,0.22257141325875612
1996-08-22,0.21805021990358092
1996-08-23,0.2102572424436314
1996-08-26,0.2026861366744159
1996-08-27,0.19627094130308745
1996-08-28,0.18986847131632995
1996-08-29,0.18745515303666638
1996-08-30,0.18617299052225594
1996-09-03,0.1791997812498665
1996-09-04,0.17263372208233246
1996-09-05,0.16645630778075066
1996-09-06,0.16709817952329706
1996-09-09,0.16313325841164333
1996-09-10,0.171079697217408
1996-09-11,0.17026510505679077
1996-09-12,0.16952302144546622
1996-09-13,0.18493440566860458
1996-09-16,0.1780331542157247
1996-09-17,0.1727549837197179
1996-09-18,0.1678256845658614
1996-09-19,0.16323896226085244
1996-09-20,0.1704494928123871
1996-09-23,0.17026073886836038
1996-09-24,0.1642251405845037
1996-09-25,0.1598840367266226
1996-09-26,0.16754127372083574
1996-09-30,0.16666449171914213
1996-10-01,0.1666176125144038
1996-10-02,0.1656468955338433
1996-10-03,0.15988947432523504
1996-10-04,0.15574202091921113
1996-10-07,0.1564811284468514
1996-10-08,0.15128603385640063
1996-10-09,0.15149733264978626
1996-10-10,0.14661419085477367
1996-10-11,0.14381953692040592
1996-10-14,0.14560307689056576
1996-10-15,0.16237107501029857
1996-10-16,0.16144499372851426
1996-10-17,0.16060067870342265
1996-10-18,0.15515111691509023
1996-10-21,0.15124692605140774
1996-10-22,0.15725823043643852
1996-10-23,0.16251674252211679
1996-10-24,0.1581051255336145
1996-10-25,0.15400555444528616
1996-10-28,0.16941447045633382
1996-10-29,0.16459805588159296
1996-10-30,0.16932482629549633
1996-10-31,0.18189193714950644
1996-11-01,0.17516805530689664
1996-11-05,0.17028789622283788
1996-11-06,0.19069103492298742
1996-11-07,0.18784788846297953
1996-11-08,0.1820857951626101
1996-11-11,0.17669874702442007
1996-11-12,0.17028005285411443
1996-11-13,0.1744837344854815
1996-11-14,0.1779659776474144
1996-11-15,0.18106558590742747
1996-11-18,0.20921746198632657
1996-11-19,0.2017372657691186
1996-11-20,0.19714572985484619
1996-11-21,0.19038108729598116
1996-11-22,0.18316492568174728
1996-11-25,0.18513167962291058
1996-11-26,0.18669420130255787
1996-11-27,0.17969080443918103
1996-11-29,0.17309591329664603
1996-12-02,0.16689091407263607
1996-12-03,0.1654752791204777
1996-12-04,0.1641810951358286
1996-12-05,0.15946739227817078
1996-12-06,0.19018356080376664
1996-12-09,0.18297868400444897
1996-12-10,0.1909617521913747
1996-12-11,0.2235636312104453
1996-12-12,0.2144853981043931
1996-12-13,0.21376750454641136
1996-12-16,0.20903671065150256
1996-12-17,0.2019029598594335
1996-12-18,0.1940300646807087
1996-12-19,0.2013810060556854
1996-12-20,0.20086490982747585
1996-12-23,0.1930782659959427
1996-12-24,0.18912056154738965
1996-12-26,0.18315481320456747
1996-12-27,0.17635720909563068
1996-12-30,0.1699586820377235
1996-12-31,0.18007332506509674
1997-01-02,0.18926175207896603
1997-01-03,0.20480440815568401
1997-01-06,0.20472102871957243
1997-01-07,0.1966892523754158
1997-01-08,0.18911196683446554
1997-01-09,0.1966274243334332
1997-01-10,0.19022483118667763
1997-01-13,0.1842271348091806
1997-01-14,0.1816510578003883
1997-01-15,0.2560935024556461
1997-01-16,0.24525883470325796
1997-01-17,0.2350032569987063
1997-01-20,0.22530104660209638
1997-01-21,0.2194389327352829
1997-01-22,0.21792536887659503
1997-01-23,0.20991790395295012
1997-01-24,0.22215487570611636
1997-01-27,0.220944751465157
1997-01-28,0.21572656025626516
1997-01-29,0.20708056692987878
1997-01-30,0.20006679484612133
1997-01-31,0.20679567306885316
1997-02-03,0.199474166748479
1997-02-04,0.19259500928113377
1997-02-05,0.1887852780277106
1997-02-06,0.19052319543824578
1997-02-07,0.18678286216888315
1997-02-10,0.20256133293400297
1997-02-11,0.19465124505124543
1997-02-12,0.19580225739250298
1997-02-13,0.2029303604688071
1997-02-14,0.19903341227040247
1997-02-18,0.200182831431669
1997-02-19,0.23569410599334045
1997-02-20,0.29847967166961303
1997-02-21,0.2854220180714866
1997-02-24,0.2759383561594872
1997-02-25,0.2646877473552563
1997-02-26,0.27071277250990583
1997-02-27,0.2617484441214503
1997-02-28,0.25334610476579267
1997-03-03,0.2426577812475833
1997-03-04,0.23908579380632383
1997-03-05,0.23212422794701978
1997-03-06,0.2233472739927667
1997-03-07,0.2150796057277398
1997-03-10,0.21477059295909207
1997-03-11,0.21470270422144197
1997-03-12,0.21397641271878545
1997-03-13,0.2144220026023449
1997-03-14,0.21482520522508528
1997-03-17,0.2215764581357866
1997-03-18,0.21685362159761135
1997-03-19,0.208145188750545
1997-03-20,0.2351206473281324
1997-03-21,0.2571454195586614
1997-03-24,0.2540083471069406
1997-03-25,0.24407111340754767
1997-03-26,0.23387934581745348
1997-03-27,0.23892447509621112
1997-03-31,0.2624769589887844
1997-04-01,0.25213726261701186
1997-04-02,0.24928012195118968
1997-04-03,0.24234566717810327
1997-04-04,0.247235662476108
1997-04-07,0.23772673135345973
1997-04-08,0.2290711286915049
1997-04-09,0.2209299237314855
1997-04-10,0.2132795517624697
1997-04-11,0.2060973973634796
1997-04-14,0.20205249218952978
1997-04-15,0.195228696661121
1997-04-16,0.22484989392926116
1997-04-17,0.21661194980886905
1997-04-18,0.2088615943633487
1997-04-21,0.2005976958990307
1997-04-22,0.19279856119795086
1997-04-23,0.18544347063188826
1997-04-24,0.17851270543017378
1997-04-25,0.17652574089916748
1997-04-28,0.17011725838373956
1997-04-29,0.18365138496619074
1997-04-30,0.18108994008503068
1997-05-01,0.17938875215575809
1997-05-02,0.17281157252915674
1997-05-05,0.20381353536995528
1997-05-06,0.1958328859001981
1997-05-07,0.18924370953878494
1997-05-08,0.20607508146304343
1997-05-09,0.20633214873111752
1997-05-12,0.20151642017463492
1997-05-13,0.19704817583525103
1997-05-14,0.19796427859591234
1997-05-15,0.1911627589254769
1997-05-16,0.19259389709957064
1997-05-19,0.18525054169961283
1997-05-20,0.182592382097392
1997-05-21,0.1758275712168032
1997-05-22,0.17322303426507688
1997-05-23,0.1714104337547747
1997-05-27,0.1808342666642581
1997-05-28,0.1750415550662185
1997-05-29,0.2125837848943329
1997-05-30,0.23277425888615777
1997-06-02,0.2651965655886215
1997-06-03,0.2636360536800686
1997-06-04,0.2524011806628487
1997-06-05,0.24417650746949432
1997-06-06,0.23397909906656192
1997-06-09,0.22498249531908035
1997-06-10,0.25057240630205074
1997-06-11,0.24261919792135164
1997-06-12,0.24414848596704425
1997-06-13,0.2339526028921243
1997-06-16,0.23635452354461087
1997-06-17,0.22657905905003667
1997-06-18,0.22456139650438586
1997-06-19,0.25152124522592517
1997-06-20,0.30915264773247536
1997-06-23,0.297447698932098
1997-06-24,0.2849410486398897
1997-06-25,0.27258707232735746
1997-06-26,0.26142249252885646
1997-06-27,0.25983572733556104
1997-06-30,0.2629300157836682
1997-07-01,0.2517325080318392
1997-07-02,0.2436854332946473
1997-07-03,0.2626454956781098
1997-07-07,0.31825288435456484
1997-07-08,0.3064651758356894
1997-07-09,0.3017520140777854
1997-07-10,0.2890506398539882
1997-07-11,0.33718590717881436
1997-07-14,0.3238765320303403
1997-07-15,0.31399937070000633
1997-07-16,0.30476682102879904
1997-07-17,0.2913840620212437
1997-07-18,0.28367025998507495
1997-07-21,0.27648995424788947
1997-07-22,0.2735482187841844
1997-07-23,0.2705909865461154
1997-07-24,0.2589890322002073
1997-07-25,0.2533785792051096
1997-07-28,0.24268851888789467
1997-07-29,0.233362284870542
1997-07-30,0.22613006611240355
1997-07-31,0.27443594662507315
1997-08-01,0.2707940723132617
1997-08-04,0.267448948399503
1997-08-05,0.25649338938849864
1997-08-06,0.2584178755426954
1997-08-07,0.24968314961166285
1997-08-08,0.24764395086494642
1997-08-11,0.23964387578237842
1997-08-12,0.2302227286781216
1997-08-13,0.22297886626315058
1997-08-14,0.21393277448768808
1997-08-15,0.32183700222317513
1997-08-18,0.31520749166223827
1997-08-19,0.3034610136409618
1997-08-20,0.3464242826361917
1997-08-21,0.35192785056031023
1997-08-22,0.34703838173896556
1997-08-25,0.34548589783086664
1997-08-26,0.33046165526426813
1997-08-27,0.3175980062909715
1997-08-28,0.4342078373313867
1997-08-29,0.4565182515518958
1997-09-02,0.43914429564779733
1997-09-03,0.4402751185338549
1997-09-04,0.4351147876135676
1997-09-05,0.4259424510423914
1997-09-08,0.42731170590097345
1997-09-09,0.41115511671387484
1997-09-10,0.41254944576377756
1997-09-11,0.4009251451331034
1997-09-12,0.3900856936623029
1997-09-15,0.37974865529715834
1997-09-16,0.3631443828561857
1997-09-17,0.3489078520182657
1997-09-18,0.3337375453855919
1997-09-19,0.3211951985942505
1997-09-22,0.3423148708426206
1997-09-23,0.32910841192531076
1997-09-24,0.31502507900165666
1997-09-25,0.34579408092100133
1997-09-26,0.3307939304159011
1997-09-29,0.3160754042946082
1997-09-30,0.30211040299863895
1997-10-01,0.29425707332195095
1997-10-02,0.28141831283695806
1997-10-03,0.27155715641463035
1997-10-06,0.26073041939904135
1997-10-07,0.25537179249087005
1997-10-08,0.25602781098935323
1997-10-09,0.24841682551711347
1997-10-10,0.2568057756359853
1997-10-13,0.25299877074800187
1997-10-14,0.2494966156083084
1997-10-15,0.3402178884185839
1997-10-16,0.32501918035709837
1997-10-17,0.3105957301702649
1997-10-20,0.33183512472310706
1997-10-21,0.3991012924058252
1997-10-22,0.47202549507415387
1997-10-23,0.5832495966565258
1997-10-24,0.5761646014812086
1997-10-27,0.6916235421094339
1997-10-28,1.0432496613946252
1997-10-29,1.167755924840461
1997-10-30,1.1172782679350746
1997-10-31,1.0761255001160415
1997-11-03,1.0818443917680582
1997-11-04,1.0793953307292004
1997-11-05,1.029528966081091
1997-11-06,1.015377502212847
1997-11-07,0.9806644747312916
1997-11-10,0.9375501010612713
1997-11-11,0.8947011210454584
1997-11-12,0.8822416811735886
1997-11-13,0.87079019287082
1997-11-14,0.8450607552123102
1997-11-17,0.8163166811967032
1997-11-18,0.7941443697464586
1997-11-19,0.7584317556642786
1997-11-20,0.7226711700351689
1997-11-21,0.7206425133171094
1997-11-24,0.7052182896096783
1997-11-25,0.674326597428872
1997-11-26,0.6511583033333753
1997-11-28,0.6229701790615664
1997-12-01,0.6141668405246249
1997-12-02,0.5898829138057823
1997-12-03,0.5646788042772635
1997-12-04,0.5471427272659302
1997-12-05,0.5267342555786552
1997-12-08,0.5022514668968125
1997-12-09,0.5084820704803661
1997-12-10,0.5252737686197552
1997-12-11,0.5340532220668649
1997-12-12,0.5122310377163806
1997-12-15,0.4916075202842203
1997-12-16,0.4688516481788243
1997-12-17,0.4472184150949064
1997-12-18,0.43453765084282403
1997-12-19,0.41543911611691076
1997-12-22,0.39733912216141015
1997-12-23,0.38160573580594936
1997-12-24,0.3643154940432812
1997-12-26,0.35188012220072906
1997-12-29,0.3408102674509675
1997-12-30,0.33560170142596124
1997-12-31,0.3206379453526984
1998-01-02,0.3327603191487831
1998-01-05,0.39663067052359935
1998-01-06,0.394236523422171
1998-01-07,0.4933527610138612
1998-01-08,0.4791512658858369
1998-01-09,0.6877929833896244
1998-01-12,0.669005327333049
1998-01-13,0.6665843652531913
1998-01-14,0.6383261799425118
1998-01-15,0.6603713228177008
1998-01-16,0.6797424600538059
1998-01-20,0.7032002047781272
1998-01-21,0.7123535723220598
1998-01-22,0.6903711958070093
1998-01-23,0.6586614335149735
1998-01-26,0.6277393439955791
1998-01-27,0.5991374500062568
1998-01-28,0.5844324631640512
1998-01-29,0.5952694919110167
1998-01-30,0.5739364598977835
1998-02-02,0.6396138460039776
1998-02-03,0.6101556621059908
1998-02-04,0.5916716792275932
1998-02-05,0.5743979596064039
1998-02-06,0.5537648634574065
1998-02-09,0.5695989325832695
1998-02-10,0.5487080535220893
1998-02-11,0.5333558249424113
1998-02-12,0.5149006195374016
1998-02-13,0.5166304869052929
1998-02-17,0.499921775080862
1998-02-18,0.5148465363581657
1998-02-19,0.4942190676208274
1998-02-20,0.4723449612306667
1998-02-23,0.46316727086442544
1998-02-24,0.4629536158191228
1998-02-25,0.44925597692184355
1998-02-26,0.44156261254775636
1998-02-27,0.4220230974721645
1998-03-02,0.41035332629332977
1998-03-03,0.39162391602148106
1998-03-04,0.3954662675880207
1998-03-05,0.4225162723493617
1998-03-06,0.43545175576635353
1998-03-09,0.416566596356453
1998-03-10,0.3983511566444862
1998-03-11,0.38429029495942263
1998-03-12,0.38226760940472054
1998-03-13,0.3730306689804472
1998-03-16,0.36046477497808305
1998-03-17,0.3451681312056488
1998-03-18,0.33440169856027946
1998-03-19,0.33669853637935526
1998-03-20,0.33129649137894596
1998-03-23,0.31751710316138876
1998-03-24,0.30746213035104014
1998-03-25,0.2987351676652751
1998-03-26,0.29059564690476697
1998-03-27,0.27794712950487543
1998-03-30,0.2670942912156679
1998-03-31,0.2613625275359879
1998-04-01,0.2613862934432485
1998-04-02,0.272348545801148
1998-04-03,0.2736892683318073
1998-04-06,0.2632479264875604
1998-04-07,0.252033547766959
1998-04-08,0.2552806949222757
1998-04-09,0.2458414977175334
1998-04-13,0.23555464334204917
1998-04-14,0.22582256043185767
1998-04-15,0.21814554407550937
1998-04-16,0.22521294722994945
1998-04-17,0.22242190989198882
1998-04-20,0.21340635323251275
1998-04-21,0.2116031408084483
1998-04-22,0.20995475512595566
1998-04-23,0.21900360818945427
1998-04-24,0.21192509620146457
1998-04-27,0.31163567382441953
1998-04-28,0.3614127280547823
1998-04-29,0.34631755196639974
1998-04-30,0.33080886142907356
1998-05-01,0.3160895556642136
1998-05-04,0.32398672750592733
1998-05-05,0.3584904651451695
1998-05-06,0.3480368825282746
1998-05-07,0.33823093116981484
1998-05-08,0.3464289017966024
1998-05-11,0.3309145781013584
1998-05-12,0.33996162018674986
1998-05-13,0.349222071467426
1998-05-14,0.3473516443030031
1998-05-15,0.34564691348253057
1998-05-18,0.33672925860400077
1998-05-19,0.32843409201847484
1998-05-20,0.32811985675969074
1998-05-21,0.3152284771399944
1998-05-22,0.3080921362190214
1998-05-26,0.29626229594735815
1998-05-27,0.34535082162925285
1998-05-28,0.3454800260507111
1998-05-29,0.331792101171803
1998-06-01,0.3824539925272058
1998-06-02,0.3669119065933947
1998-06-03,0.37895602436166653
1998-06-04,0.3635232839860468
1998-06-05,0.34894038803211075
1998-06-08,0.3407775467955599
1998-06-09,0.3436004132709971
1998-06-10,0.4761253452610982
1998-06-11,0.45586017461497996
1998-06-12,0.4419787709834037
1998-06-15,0.5606344905551209
1998-06-16,0.6282357296429423
1998-06-17,0.7519332284185878
1998-06-18,0.7313482426313747
1998-06-19,0.7203537880791632
1998-06-22,0.7016963445821846
1998-06-23,0.6686846969985182
1998-06-24,0.6414086996603647
1998-06-25,0.6208278312060438
1998-06-26,0.5959908455672788
1998-06-29,0.5971003634231016
1998-06-30,0.5703819141592763
1998-07-01,0.6508766980004738
1998-07-02,0.6291462214779645
1998-07-06,0.600686007827717
1998-07-07,0.5827205127674845
1998-07-08,0.5837395652172294
1998-07-09,0.5846620254471809
1998-07-10,0.5620656402947969
1998-07-13,0.5409183524340805
1998-07-14,0.5475000164383559
1998-07-15,0.5219993448271751
1998-07-16,0.5089311269710274
1998-07-17,0.48659020458698093
1998-07-20,0.47652919406894684
1998-07-21,0.4559566005663258
1998-07-22,0.4487413959063728
1998-07-23,0.4694985469626078
1998-07-24,0.487556378278451
1998-07-27,0.47886962651644555
1998-07-28,0.47156902951741864
1998-07-29,0.44980154023746965
1998-07-30,0.4308773663120401
1998-07-31,0.44092922289183784
1998-08-03,0.42841638203971616
1998-08-04,0.427711093145829
1998-08-05,0.4575546498507037
1998-08-06,0.45324324859836573
1998-08-07,0.44060925546338675
1998-08-10,0.4544856354165663
1998-08-11,0.46923673129881893
1998-08-12,0.5000038827849239
1998-08-13,0.5263489868898771
1998-08-14,0.5686788478570308
1998-08-17,0.5421419850924664
1998-08-18,0.5321882298585717
1998-08-19,0.5478359133901318
1998-08-20,0.5286814125728273
1998-08-21,0.5192971057111718
1998-08-24,0.5106390231856551
1998-08-25,0.5110615305420669
1998-08-26,0.5498552354938525
1998-08-27,0.569573714281128
1998-08-28,0.5742450452550724
1998-08-31,0.6768475781148958
1998-09-01,0.811511301215208
1998-09-02,0.7746566284490181
1998-09-03,0.7442461286429376
1998-09-04,0.7806236583655405
1998-09-08,1.0516007797638798
1998-09-09,1.063337530608226
1998-09-10,1.0443879623971162
1998-09-11,1.0269034969265614
1998-09-14,0.9781927908137538
1998-09-15,0.9318265804322177
1998-09-16,0.8886132071942212
1998-09-17,0.8718832651221149
1998-09-18,0.8317708915320372
1998-09-21,0.7970775194421179
1998-09-22,0.7606240253896797
1998-09-23,0.7805245466992053
1998-09-24,0.7535632395492763
1998-09-25,0.7191747770882958
1998-09-28,0.7039466343409846
1998-09-29,0.6719598738020003
1998-09-30,0.6606311436800418
1998-10-01,0.651687894624413
1998-10-02,0.6434713699924807
1998-10-05,0.66404377566543
1998-10-06,0.6343986443869502
1998-10-07,0.6276379720826329
1998-10-08,0.6321975672208807
1998-10-09,0.7544297024905633
1998-10-12,0.732815324621422
1998-10-13,0.7062523769871504
1998-10-14,0.6739348395802075
1998-10-15,0.7976541355750624
1998-10-16,0.7627437551366777
1998-10-19,0.7275233439553676
1998-10-20,0.6963122661564997
1998-10-21,0.6643389556544159
1998-10-22,0.6339553832881302
1998-10-23,0.6050884728698771
1998-10-26,0.5777173772702359
1998-10-27,0.5516490841105421
1998-10-28,0.5259452290875923
1998-10-29,0.517259578934987
1998-10-30,0.5373454084664724
1998-11-02,0.5157617589546554
1998-11-03,0.49946111199972315
1998-11-04,0.4763185698668487
1998-11-05,0.47730257950277205
1998-11-06,0.47967963934275964
1998-11-09,0.5393287828403005
1998-11-10,0.5152308686404572
1998-11-11,0.5834632122079335
1998-11-12,0.609816900388961
1998-11-13,0.6111580384810462
1998-11-16,0.5857588001899758
1998-11-17,0.570950239513042
1998-11-18,0.5515791874246163
1998-11-19,0.5463677223262736
1998-11-20,0.5283295221734254
1998-11-23,0.5245920815262083
1998-11-24,0.5010161422549178
1998-11-25,0.47779708119661013
1998-11-27,0.4566018173419812
1998-11-30,0.4954994389502374
1998-12-01,0.4735704408005213
1998-12-02,0.4684587981882718
1998-12-03,0.47303265976040176
1998-12-04,0.45509010800060246
1998-12-07,0.4587597920480826
1998-12-08,0.4465029236186478
1998-12-09,0.4423152672020264
1998-12-10,0.4219957184616924
1998-12-11,0.4211465949049096
1998-12-14,0.4451235500397614
1998-12-15,0.49455117834254525
1998-12-16,0.47269827839754186
1998-12-17,0.45507244346367537
1998-12-18,0.4506454610888697
1998-12-21,0.43398224802404073
1998-12-22,0.42572482380053905
1998-12-23,0.41075503064478713
1998-12-24,0.39317506024670484
1998-12-28,0.38619950233007805
1998-12-29,0.3736230929693721
1998-12-30,0.36833052439351266
1998-12-31,0.3530817803285805
1999-01-04,0.35007850319606887
1999-01-05,0.3343790525735726
1999-01-06,0.3852871910666121
1999-01-07,0.37251757542430125
1999-01-08,0.36655476152957006
1999-01-11,0.3798807212797196
1999-01-12,0.3639245383317811
1999-01-13,0.44454945866573725
1999-01-14,0.4287862964228218
1999-01-15,0.532172130048164
1999-01-19,0.515502248297716
1999-01-20,0.49246607436451906
1999-01-21,0.5185230062398388
1999-01-22,0.49550480441666755
1999-01-25,0.5003541885504708
1999-01-26,0.4875399675924016
1999-01-27,0.4661614308370009
1999-01-28,0.4446611172567262
1999-01-29,0.4255334684839725
1999-02-01,0.40741428840923094
1999-02-02,0.4016743008956386
1999-02-03,0.3833783702818927
1999-02-04,0.372129040522236
1999-02-05,0.3814365782145178
1999-02-08,0.365756653527998
1999-02-09,0.3509340656020729
1999-02-10,0.33519123914565546
1999-02-11,0.3367564609625181
1999-02-12,0.3217339030938456
1999-02-16,0.3074786860905972
1999-02-17,0.29395602528269427
1999-02-18,0.283283873173183
1999-02-19,0.3054355971395607
1999-02-22,0.359852404743945
1999-02-23,0.35920472157253164
1999-02-24,0.34483509102178106
1999-02-25,0.336638243816712
1999-02-26,0.34868261671611905
1999-03-01,0.3330539469815663
1999-03-02,0.31998747600492117
1999-03-03,0.307660330884565
1999-03-04,0.2960121571827752
1999-03-05,0.3426319372154324
1999-03-08,0.3333359386564851
1999-03-09,0.3869271838472971
1999-03-10,0.37424043715237404
1999-03-11,0.35732057371497655
1999-03-12,0.342614910358554
1999-03-15,0.32729428042665215
1999-03-16,0.31861058739470666
1999-03-17,0.3060000294117633
1999-03-18,0.30635344881362114
1999-03-19,0.3164529690175146
1999-03-22,0.30821884952092077
1999-03-23,0.3005577634997972
1999-03-24,0.29339058267095075
1999-03-25,0.2942965932524534
1999-03-26,0.28302101759410025
1999-03-29,0.27230695106809155
1999-03-30,0.2606147501581597
1999-03-31,0.25120971079956284
1999-04-01,0.24782455810512402
1999-04-05,0.24430393120046187
1999-04-06,0.24106724704944885
1999-04-07,0.2882722775432976
1999-04-08,0.288346223141556
1999-04-09,0.2882386636105573
1999-04-12,0.2881411216747794
1999-04-13,0.27692431745875984
1999-04-14,0.266345717442575
1999-04-15,0.31853955358793357
1999-04-16,0.35321186673156946
1999-04-19,0.3409081148931483
1999-04-20,0.3266464584225582
1999-04-21,0.3579178436457171
1999-04-22,0.3830085513405673
1999-04-23,0.36856289721023194
1999-04-26,0.3549567291938554
1999-04-27,0.3777137582879395
1999-04-28,0.4076252160992987
1999-04-29,0.39587343431960675
1999-04-30,0.3787916044476171
1999-05-03,0.3812045498154501
1999-05-04,0.3648553181742045
1999-05-05,0.35543232267198216
1999-05-06,0.3394616803116369
1999-05-07,0.34422225901298126
1999-05-10,0.34265683241400574
1999-05-11,0.3355142864320385
1999-05-12,0.32456354323922454
1999-05-13,0.32469907914867885
1999-05-14,0.3341071055814288
1999-05-17,0.3268656769989777
1999-05-18,0.3132134939621855
1999-05-19,0.315566570472856
1999-05-20,0.3026211691207342
1999-05-21,0.293491145351951
1999-05-24,0.28069213954081434
1999-05-25,0.2685601273458143
1999-05-26,0.2617184525401295
1999-05-27,0.2706393164342535
1999-05-28,0.2602303479611861
1999-06-01,0.2507654258465469
1999-06-02,0.24147443342929703
1999-06-03,0.23271584561434572
1999-06-04,0.23547541018119067
1999-06-07,0.23782720197656113
1999-06-08,0.2279720825013449
1999-06-09,0.2294696215188407
1999-06-10,0.23081911099386898
1999-06-11,0.2320358954989508
1999-06-14,0.23313372728972528
1999-06-15,0.22353296938035785
1999-06-16,0.24534461477684813
1999-06-17,0.2530482697036279
1999-06-18,0.2471907085632468
1999-06-21,0.3160680692509131
1999-06-22,0.3087071427745073
1999-06-23,0.31509230647542
1999-06-24,0.31494939593528354
1999-06-25,0.30481692472695804
1999-06-28,0.29870686500313315
1999-06-29,0.28890448594648027
1999-06-30,0.2848220728805968
1999-07-01,0.2732837448513907
1999-07-02,0.26243620024684094
1999-07-06,0.2521263183406286
1999-07-07,0.24239926485037036
1999-07-08,0.23618680488122107
1999-07-09,0.22739383368948243
1999-07-12,0.21911617192713093
1999-07-13,0.25206924048760887
1999-07-14,0.25881139619421706
1999-07-15,0.26477632220423336
1999-07-16,0.2630520435199088
1999-07-19,0.2690434054200177
1999-07-20,0.258580384406861
1999-07-21,0.24871301292855588
1999-07-22,0.26699822696040515
1999-07-23,0.2555856897402513
1999-07-26,0.256206442541947
1999-07-27,0.2872206078957428
1999-07-28,0.2787118770343309
1999-07-29,0.3032941779856646
1999-07-30,0.29097726096724463
1999-08-02,0.2947663583246908
1999-08-03,0.28626623761806075
1999-08-04,0.2775672113200693
1999-08-05,0.2908737066150875
1999-08-06,0.30333929122354064
1999-08-09,0.2938539923159119
1999-08-10,0.2980303038283188
1999-08-11,0.28920016182568087
1999-08-12,0.28095372074418234
1999-08-13,0.2698362370031127
1999-08-16,0.2633953051973402
1999-08-17,0.271174930257205
1999-08-18,0.27056779630990824
1999-08-19,0.29648846857845923
1999-08-20,0.29906275194346754
1999-08-23,0.2947623829459926
1999-08-24,0.305118406524418
1999-08-25,0.29976405321519123
1999-08-26,0.2876158124999389
1999-08-27,0.2916320352773337
1999-08-30,0.29522649881065893
1999-08-31,0.2917130336477957
1999-09-01,0.27900638702366654
1999-09-02,0.2847688051736004
1999-09-03,0.2898947236498105
1999-09-07,0.2772826694909006
1999-09-08,0.2663562666805495
1999-09-09,0.31933536603389234
1999-09-10,0.3060253107179209
1999-09-13,0.29343528622168125
1999-09-14,0.2815419492722177
1999-09-15,0.28595920058637736
1999-09-16,0.283314517100695
1999-09-17,0.28778906650531394
1999-09-20,0.27624576666439615
1999-09-21,0.3036831111537156
1999-09-22,0.29168767817650443
1999-09-23,0.2837349248858871
1999-09-24,0.27567736359737627
1999-09-27,0.26490896247579093
1999-09-28,0.25899876215920414
1999-09-29,0.2535207115799417
1999-09-30,0.2440186574833982
1999-10-01,0.23507107180595405
1999-10-04,0.22536518364645414
1999-10-05,0.21751632766300558
1999-10-06,0.22222150840996466
1999-10-07,0.213216979624044
1999-10-08,0.20616206925620437
1999-10-11,0.19804935748444125
1999-10-12,0.27812527393244935
1999-10-13,0.2778943122843647
1999-10-14,0.2857701992860697
1999-10-15,0.3452649990948981
1999-10-18,0.33081918324063375
1999-10-19,0.3253523277925025
1999-10-20,0.4066033241379121
1999-10-21,0.41828623357696104
1999-10-22,0.4482663645646414
1999-10-25,0.4276516994003415
1999-10-26,0.4087584362432169
1999-10-27,0.3901086264106448
1999-10-28,0.42098865637924265
1999-10-29,0.4017290355451047
1999-11-01,0.3834303931615229
1999-11-02,0.3667703957518927
1999-11-03,0.3509888511049888
1999-11-04,0.3557737882419108
1999-11-05,0.343346853196589
1999-11-08,0.3312931064782363
1999-11-09,0.31738358180599074
1999-11-10,0.3180355734819613
1999-11-11,0.30480361415180107
1999-11-12,0.3062165821767332
1999-11-15,0.300934951110701
1999-11-16,0.31714597017777163
1999-11-17,0.3311597366830696
1999-11-18,0.3231657593248394
1999-11-19,0.32901597833539936
1999-11-22,0.33239123273636445
1999-11-23,0.34414413666369503
1999-11-24,0.32942407562289683
1999-11-26,0.31808667686654213
1999-11-29,0.3040184191788386
1999-11-30,0.2917175256990913
1999-12-01,0.28696847143893706
1999-12-02,0.30402297807896034
1999-12-03,0.32408572754751175
1999-12-06,0.30971006183203026
1999-12-07,0.29607246680500365
1999-12-08,0.2838185765590406
1999-12-09,0.3068161293022256
1999-12-10,0.29332765979361713
1999-12-13,0.2811868745158636
1999-12-14,0.2884828327647938
1999-12-15,0.2945726993460188
1999-12-16,0.2888863423562976
1999-12-17,0.30441660927091346
1999-12-20,0.30229248088564825
1999-12-21,0.2899796834262704
1999-12-22,0.28064572043770775
1999-12-23,0.26851611571747425
1999-12-27,0.27615785920375324
1999-12-28,0.27636756828542675
1999-12-29,0.271165172542493
