,"美国iShares安硕MSCI德国指数ETF - 广义自回归条件异方差（GARCH）模型波动率预测"
2018-08-24,0.17965574079332952
2018-08-27,0.18918597516729402
2018-08-28,0.18155031368741834
2018-08-29,0.17553495036601685
2018-08-30,0.17624300156318262
2018-08-31,0.1827733645802911
2018-09-04,0.18353066337808513
2018-09-05,0.18306405108595186
2018-09-06,0.17901990168693538
2018-09-07,0.17637706993824342
2018-09-10,0.17359476605013183
2018-09-11,0.16697047044312957
2018-09-12,0.1615919639091004
2018-09-13,0.16298481769784573
2018-09-14,0.15718312924738456
2018-09-17,0.15177932349302392
2018-09-18,0.15233307113033598
2018-09-19,0.14766776615091054
2018-09-20,0.1667592684080858
2018-09-21,0.1606067981126577
2018-09-24,0.15762120136580612
2018-09-25,0.15284214091669876
2018-09-26,0.14898606632836509
2018-09-27,0.1445530542050219
2018-09-28,0.16382999725325031
2018-10-01,0.159860156386762
2018-10-02,0.1570653683025001
2018-10-03,0.15254678521686388
2018-10-04,0.1576053727510582
2018-10-05,0.1586236795689723
2018-10-08,0.16573655239566196
2018-10-09,0.15970117845526374
2018-10-10,0.19220128823709792
2018-10-11,0.18881250700099295
2018-10-12,0.18216314226538802
2018-10-15,0.17613852048884707
2018-10-16,0.19190533603837076
2018-10-17,0.1916470631134221
2018-10-18,0.20840085124586225
2018-10-19,0.2007974023736363
2018-10-22,0.19392295171020887
2018-10-23,0.19496164238126434
2018-10-24,0.252244381503335
2018-10-25,0.25989468713307706
2018-10-26,0.24982677918910134
2018-10-29,0.23930877209162227
2018-10-30,0.23013109307522964
2018-10-31,0.22304254123372969
2018-11-01,0.22173732838653937
2018-11-02,0.21432890239069488
2018-11-05,0.20599582520041515
2018-11-06,0.19737497713742744
2018-11-07,0.19738544627200863
2018-11-08,0.21048837212539795
2018-11-09,0.20153642747652345
2018-11-12,0.23743631482989286
2018-11-13,0.23807681701501301
2018-11-14,0.22812159389238013
2018-11-15,0.2187978875583583
2018-11-16,0.209364538544616
2018-11-19,0.20856143267632202
2018-11-20,0.22237647267640523
2018-11-21,0.22725997799876688
2018-11-23,0.22331539758825408
2018-11-26,0.23122816004976554
2018-11-27,0.22380269435375438
2018-11-28,0.2236441548531953
2018-11-29,0.21548064228602998
2018-11-30,0.21049034752216073
2018-12-03,0.21570932942272109
2018-12-04,0.2500105973753913
2018-12-06,0.2478350822623787
2018-12-07,0.2505577729786087
2018-12-10,0.241266774339112
2018-12-11,0.23152304420942638
2018-12-12,0.23319489960117054
2018-12-13,0.22314312985167167
2018-12-14,0.22400955604616513
2018-12-17,0.2174068766161733
2018-12-18,0.20963818831501096
2018-12-19,0.20417295609360217
2018-12-20,0.19688057192115224
2018-12-21,0.19461363261601178
2018-12-24,0.2106935945870211
2018-12-26,0.2389836906569149
2018-12-27,0.22880783465607113
2018-12-28,0.22193981346301975
2018-12-31,0.21348492405788283
2019-01-02,0.20742017356081835
2019-01-03,0.20828376701029774
2019-01-04,0.264843792451324
2019-01-07,0.25276783023161786
2019-01-08,0.24306919755493497
2019-01-09,0.24546065265129563
2019-01-10,0.2344151548001963
2019-01-11,0.22922992736551656
2019-01-14,0.21926407913746382
2019-01-15,0.2098017864556925
2019-01-16,0.20091627808617202
2019-01-17,0.19276254822968075
2019-01-18,0.2105284750336638
2019-01-22,0.22137916162096197
2019-01-23,0.21481535140673721
2019-01-24,0.20597759684004474
2019-01-25,0.21634152999366535
2019-01-28,0.2070581135816706
2019-01-29,0.19868169014783424
2019-01-30,0.19226761973873813
2019-01-31,0.18847212950460343
2019-02-01,0.1809159793937506
2019-02-04,0.1738181049258103
2019-02-05,0.17687934870979147
2019-02-06,0.17472879785541934
2019-02-07,0.21493303980542405
2019-02-08,0.21107419264325045
2019-02-11,0.20211103977764303
2019-02-12,0.20882943758005
2019-02-13,0.20062922518915333
2019-02-14,0.19350953464881263
2019-02-15,0.21022254208338365
2019-02-19,0.20240918852660816
2019-02-20,0.19742470058227263
2019-02-21,0.18978709439790684
2019-02-22,0.18264944128028426
2019-02-25,0.17598336512295704
2019-02-26,0.17313106826910069
2019-02-27,0.16858921673701435
2019-02-28,0.16388282521362635
2019-03-01,0.166160377948535
2019-03-04,0.1648888425576455
2019-03-05,0.15929560445913127
2019-03-06,0.1552545535564094
2019-03-07,0.17537028026435952
2019-03-08,0.16953506186037154
2019-03-11,0.16851902325850338
2019-03-12,0.1623693678007031
2019-03-13,0.16155967937576501
2019-03-14,0.1557257342894873
2019-03-15,0.1568483639697909
2019-03-18,0.15137292611296116
2019-03-19,0.15283774690828178
2019-03-20,0.15041657036377343
2019-03-21,0.14899810039057546
2019-03-22,0.19592718647497595
2019-03-25,0.18841081497621098
2019-03-26,0.18136936124935765
2019-03-27,0.17424223139067063
2019-03-28,0.1686911283974353
2019-03-29,0.1642644952507997
2019-04-01,0.17166773837853166
2019-04-02,0.16744611192858436
2019-04-03,0.17797645574625875
2019-04-04,0.17106776551998334
2019-04-05,0.16467558288951037
2019-04-08,0.15877626900768263
2019-04-09,0.15898975438687865
2019-04-10,0.15709796688690789
2019-04-11,0.15165528121367883
2019-04-12,0.1573362668935551
2019-04-15,0.15187488548143832
2019-04-16,0.14883196471188576
2019-04-17,0.14845494831766304
2019-04-18,0.14376473531433223
2019-04-22,0.13980639513269771
2019-04-23,0.1358652843076553
2019-04-24,0.13200271360847093
2019-04-25,0.12894297064981866
2019-04-26,0.12597553762536598
2019-04-29,0.12587213512132064
2019-04-30,0.12349438691697692
2019-05-01,0.1244600191226082
2019-05-02,0.12139101334118602
2019-05-03,0.13323508591958802
2019-05-06,0.1379430338944305
2019-05-07,0.17026702910428665
2019-05-08,0.17143498359436443
2019-05-09,0.16798957467652567
2019-05-10,0.16518071921383562
2019-05-13,0.211474721893658
2019-05-14,0.2069630401786754
2019-05-15,0.20347410154611814
2019-05-16,0.19979157639900638
2019-05-17,0.19607607095206697
2019-05-20,0.19620679804736632
2019-05-21,0.1929046002561888
2019-05-22,0.1859758048779464
2019-05-23,0.18892345116475084
2019-05-24,0.18453669878915682
2019-05-28,0.1815319211598886
2019-05-29,0.18356368268260473
2019-05-30,0.17794919724460687
2019-05-31,0.18222406976028166
2019-06-03,0.17885104304979607
2019-06-04,0.1957031967035797
2019-06-05,0.1884514038154134
2019-06-06,0.18106892610274133
2019-06-07,0.1790937888370225
2019-06-10,0.1722443357559255
2019-06-11,0.16878155704934117
2019-06-12,0.1659634815253042
2019-06-13,0.1607230226196608
2019-06-14,0.16363738081502038
2019-06-17,0.15770975632471187
2019-06-18,0.174506985533531
2019-06-19,0.16837847368354425
2019-06-20,0.16957533900894906
2019-06-21,0.16329097831784828
2019-06-24,0.15735032888430833
2019-06-25,0.15600215767738598
2019-06-26,0.15196888668408412
2019-06-27,0.14757669450153707
2019-06-28,0.15158471057464865
2019-07-01,0.14690272495770798
2019-07-02,0.14212138459781484
2019-07-03,0.14295408157866638
2019-07-05,0.14734906840560616
2019-07-08,0.14572296730440265
2019-07-09,0.14199016543408913
2019-07-10,0.13790290149231813
2019-07-11,0.13482387844888608
2019-07-12,0.13087282605644304
2019-07-15,0.1304896616594587
2019-07-16,0.12779076445502624
2019-07-17,0.1294759934505235
2019-07-18,0.1262220942624547
2019-07-19,0.12639019582230263
2019-07-22,0.12481145428204897
2019-07-23,0.13499420520896444
2019-07-24,0.13260960915408807
2019-07-25,0.14928856808208724
2019-07-26,0.1457662886952947
2019-07-29,0.14128668727095275
2019-07-30,0.17306752208314535
2019-07-31,0.1688601480515755
2019-08-01,0.16257472497285672
2019-08-02,0.16441101422958254
2019-08-05,0.18601645088539887
2019-08-06,0.17904551935192348
2019-08-07,0.17479289344821772
2019-08-08,0.1715423294700174
2019-08-09,0.1669605845701314
2019-08-12,0.16706809031050784
2019-08-13,0.16667076648290785
2019-08-14,0.22381986507010498
2019-08-15,0.21612412267028408
2019-08-16,0.21686315039674214
2019-08-19,0.21215078599901535
2019-08-20,0.2044897884981057
2019-08-21,0.20912192424516374
2019-08-22,0.20091370684948304
2019-08-23,0.20178984810936354
2019-08-26,0.1979349347639269
2019-08-27,0.18982699070469405
2019-08-28,0.1824853911961174
2019-08-29,0.18363409487347387
2019-08-30,0.17667692548830477
2019-09-03,0.17099306301718795
2019-09-04,0.1795899429255436
2019-09-05,0.17655371873738598
2019-09-06,0.17082703884338685
2019-09-09,0.1673991505354791
2019-09-10,0.16255364283829507
2019-09-11,0.15726843777439897
2019-09-12,0.15455872825563752
2019-09-13,0.15020271941612776
2019-09-16,0.15415695274621902
2019-09-17,0.15003816114575652
2019-09-18,0.14508581998251932
2019-09-19,0.14056172608501932
2019-09-20,0.1386815123944068
2019-09-23,0.1373132634525886
2019-09-24,0.13689845536016834
2019-09-25,0.13657419522003417
2019-09-26,0.1332489491140549
2019-09-27,0.13018288919823526
2019-09-30,0.12757163822731132
2019-10-01,0.13241052526140057
2019-10-02,0.16786216845972174
2019-10-03,0.16331821453836678
2019-10-04,0.16418163234661787
2019-10-07,0.15833331550877092
2019-10-08,0.16147964206053964
2019-10-09,0.16485384071959014
2019-10-10,0.16134475262617
2019-10-11,0.20065522370474184
2019-10-14,0.19249757089376476
2019-10-15,0.19370360450957022
2019-10-16,0.187770064706811
2019-10-17,0.18227737325296303
2019-10-18,0.17574205871105528
2019-10-21,0.17409399874780293
2019-10-22,0.168839179102482
2019-10-23,0.16561494497780085
2019-10-24,0.15982657601287714
2019-10-25,0.15433633000690408
2019-10-28,0.15197464893856474
2019-10-29,0.14740970904251863
2019-10-30,0.14372606193728402
2019-10-31,0.13960499274739424
2019-11-01,0.14050614705414138
2019-11-04,0.14422944844933713
2019-11-05,0.14095833597201693
2019-11-06,0.13659597548976324
2019-11-07,0.13447518522017363
2019-11-08,0.1313730671028122
2019-11-11,0.12852596064608893
2019-11-12,0.12505866367429327
2019-11-13,0.12224801740723651
2019-11-14,0.11966696386221219
2019-11-15,0.12230819498300186
2019-11-18,0.11940828664711677
2019-11-19,0.11674014219624713
2019-11-20,0.11831449733654789
2019-11-21,0.11573587550971393
2019-11-22,0.11327598774674182
2019-11-25,0.11302759963831843
2019-11-26,0.11121591163138483
2019-11-27,0.1091682877029772
2019-11-29,0.10966081998599135
2019-12-02,0.11650453707903397
2019-12-03,0.11539075924873707
2019-12-04,0.11857219218686986
2019-12-05,0.11751660257172175
2019-12-06,0.11548222772357658
2019-12-09,0.11727477887423197
2019-12-10,0.11524713410753432
2019-12-11,0.12004935335102809
2019-12-12,0.12403138119040681
2019-12-13,0.12158232618271457
2019-12-16,0.1274685420015464
2019-12-17,0.1299169374639042
2019-12-18,0.1303716320370348
2019-12-19,0.12676178714423364
2019-12-20,0.12351849399988651
2019-12-23,0.12052102638129165
2019-12-24,0.1177107656928626
2019-12-26,0.11621188252498107
2019-12-27,0.11624433973316721
2019-12-30,0.12696436949002662
2019-12-31,0.12733663039361454
2020-01-02,0.14587358143269122
2020-01-03,0.1681643945667453
2020-01-06,0.16202468700787545
2020-01-07,0.15636959141725734
2020-01-08,0.15703222535517988
2020-01-09,0.15751682310153414
2020-01-10,0.15250119278222055
2020-01-13,0.14784758503269507
2020-01-14,0.14299476130264352
2020-01-15,0.13918915690527048
2020-01-16,0.13537156333587938
2020-01-17,0.1316215461085304
2020-01-21,0.12799565586378311
2020-01-22,0.12464659128913233
2020-01-23,0.12414225469194605
2020-01-24,0.12100090974864611
2020-01-27,0.16033457269098264
2020-01-28,0.15907437128588628
2020-01-29,0.15354548290327527
2020-01-30,0.14976270189870375
2020-01-31,0.16572940596043903
2020-02-03,0.1599303685983372
2020-02-04,0.17546516577372273
2020-02-05,0.17699948135517232
2020-02-06,0.17075968376639725
2020-02-07,0.1704248749449446
2020-02-10,0.16400003170731403
2020-02-11,0.1627017799533859
2020-02-12,0.1607012271266153
2020-02-13,0.15964562505750043
2020-02-14,0.15397644183445727
2020-02-18,0.1549294633050796
2020-02-19,0.15668182689769736
2020-02-20,0.1533491921074252
2020-02-21,0.15160371934751468
2020-02-24,0.2528478237992172
2020-02-25,0.26454694706233145
2020-02-26,0.2528685033767551
2020-02-27,0.2703699931575248
2020-02-28,0.2624053269276369
2020-03-02,0.2609572585692914
2020-03-03,0.2563738918064786
2020-03-04,0.28569201458913757
2020-03-05,0.31136518880568526
2020-03-06,0.3002559827880204
2020-03-09,0.5156459483017393
2020-03-10,0.5131037789765341
2020-03-11,0.558300370768281
2020-03-12,0.8335312423658756
2020-03-13,0.8225803279923487
2020-03-16,0.9793394202216105
2020-03-17,0.9442033975791446
2020-03-18,0.9614544794216728
2020-03-19,0.9125214759116631
2020-03-20,0.8660065657949713
2020-03-23,0.8261724396274667
2020-03-24,0.9213906793537691
2020-03-25,0.8822789558864023
2020-03-26,0.8580937291461814
2020-03-27,0.8357568833099731
2020-03-30,0.7978473011798686
2020-03-31,0.7570071624496032
2020-04-01,0.7602424297551407
2020-04-02,0.7258272191093414
2020-04-03,0.6921773298801399
2020-04-06,0.7253197970550646
2020-04-07,0.6892271846060629
2020-04-08,0.6566153942758273
2020-04-09,0.645291227276491
2020-04-13,0.6169774063934594
2020-04-14,0.5981597980473111
2020-04-15,0.6108907889303946
2020-04-16,0.5800013827569724
2020-04-17,0.5827665673320666
2020-04-20,0.5582484608129251
2020-04-21,0.540845671148434
2020-04-22,0.5167390056885585
2020-04-23,0.4927354929371336
2020-04-24,0.4717280360546742
2020-04-27,0.458734083756592
2020-04-28,0.43590632617570485
2020-04-29,0.45809640863032314
2020-04-30,0.4428396201786828
2020-05-01,0.4333405699908561
2020-05-04,0.41297217194382485
2020-05-05,0.39254798127107976
2020-05-06,0.37743270764468734
2020-05-07,0.3718737559979193
2020-05-08,0.3652989515451694
2020-05-11,0.34896147523759696
2020-05-12,0.34006564013437174
2020-05-13,0.3303537721897542
2020-05-14,0.3175140475632535
2020-05-15,0.30442766037270663
2020-05-18,0.39891485407289606
2020-05-19,0.3822294054622172
2020-05-20,0.38655394759334694
2020-05-21,0.37316818513908717
2020-05-22,0.3552651730749864
2020-05-26,0.3804516163719114
2020-05-27,0.3776087975670058
2020-05-28,0.359128174333343
2020-05-29,0.34176775798778913
2020-06-01,0.34979142185022205
2020-06-02,0.337932554809388
2020-06-03,0.372979121131465
2020-06-04,0.3547367553552916
2020-06-05,0.3490722704541282
2020-06-08,0.3383512358481937
2020-06-09,0.33661791930911816
2020-06-10,0.3211231670247415
2020-06-11,0.42284504395818573
2020-06-12,0.4078262100454064
2020-06-15,0.3910275402065691
2020-06-16,0.3752658785447992
2020-06-17,0.35693056971909815
2020-06-18,0.3408571430966352
2020-06-19,0.3269128562782443
2020-06-22,0.3211038224624553
2020-06-23,0.310417183158407
2020-06-24,0.3248509658289475
2020-06-25,0.316050249169337
2020-06-26,0.31572169326797933
2020-06-29,0.3101176428389717
2020-06-30,0.29599266139551506
2020-07-01,0.28205248235035973
2020-07-02,0.2815009968010771
2020-07-06,0.2883449996098424
2020-07-07,0.2943611496104742
2020-07-08,0.28829522368572114
2020-07-09,0.2766760502826365
2020-07-10,0.26836605597578844
2020-07-13,0.25893916042190296
2020-07-14,0.26337105080095646
2020-07-15,0.2565061613295088
2020-07-16,0.2451660351680061
2020-07-17,0.23746401411582344
2020-07-20,0.2335654811824727
2020-07-21,0.2255688808324411
2020-07-22,0.2203225571747024
2020-07-23,0.21657570777905819
2020-07-24,0.2128908227237614
2020-07-27,0.21642054893193485
2020-07-28,0.213467276180683
2020-07-29,0.2147906562213543
2020-07-30,0.24060983770411384
2020-07-31,0.2485567259198592
2020-08-03,0.2663382428416918
2020-08-04,0.2540916692849256
2020-08-05,0.2433163348400596
2020-08-06,0.23402750607567477
2020-08-07,0.22412725135511746
2020-08-10,0.21434065969852756
2020-08-11,0.20607514260579807
2020-08-12,0.22681161081390872
2020-08-13,0.21915826062459978
2020-08-14,0.21142156843614607
2020-08-17,0.20693813858252422
2020-08-18,0.19842137888846556
2020-08-19,0.19100997879692044
2020-08-20,0.18393691635993029
2020-08-21,0.18304415860660508
2020-08-24,0.20076765675775568
2020-08-25,0.19334010137578805
2020-08-26,0.19166336739189366
2020-08-27,0.19529548381875092
2020-08-28,0.18940795970602714
2020-08-31,0.18371545389541952
2020-09-01,0.17645684798272918
2020-09-02,0.19369944140342793
2020-09-03,0.22483268979398882
2020-09-04,0.2152207443533267
2020-09-08,0.21110230695091894
2020-09-09,0.24361975781943468
2020-09-10,0.2376920654965159
2020-09-11,0.22924702135469502
2020-09-14,0.21924568958134616
2020-09-15,0.20989617433388347
2020-09-16,0.20183842151582534
2020-09-17,0.19542557253338164
2020-09-18,0.1897172390690946
2020-09-21,0.2715641625840936
2020-09-22,0.2590799930523389
2020-09-23,0.2571805498088843
2020-09-24,0.2474388724513592
2020-09-25,0.23792254622040343
2020-09-28,0.2553404597787041
2020-09-29,0.24424935864808325
2020-09-30,0.23649399400407614
2020-10-01,0.2280748613942361
2020-10-02,0.21940304282302012
2020-10-05,0.2316311015386319
2020-10-06,0.22721218101149418
2020-10-07,0.22148955099507517
2020-10-08,0.21749883310031806
2020-10-09,0.20963283903052976
2020-10-12,0.20338949530396108
2020-10-13,0.21131850084647108
2020-10-14,0.20231404795515315
2020-10-15,0.21713048335044993
2020-10-16,0.21488273546285658
2020-10-19,0.20842757303197676
2020-10-20,0.20012157904633873
2020-10-21,0.2004327458276217
2020-10-22,0.19209210603249685
2020-10-23,0.1893752275246158
2020-10-26,0.283572524056898
2020-10-27,0.27875640333452434
2020-10-28,0.35010751148754293
2020-10-29,0.3335957481743435
2020-10-30,0.3195441039981805
2020-11-02,0.3110089162709005
2020-11-03,0.33313171989469875
2020-11-04,0.32334615136104533
2020-11-05,0.33131364354641357
2020-11-06,0.31540941393687033
2020-11-09,0.3274929440461275
2020-11-10,0.31520157550367667
2020-11-11,0.30200198807292644
2020-11-12,0.29692090461939524
2020-11-13,0.29187858914281467
2020-11-16,0.27903984876716087
2020-11-17,0.2660419282744733
2020-11-18,0.25419023191303003
2020-11-19,0.2439372665256377
2020-11-20,0.23311059435383882
2020-11-23,0.22287882537378917
2020-11-24,0.22172357655423117
2020-11-25,0.2122843159538641
2020-11-27,0.20453402455337352
2020-11-30,0.19770257661446905
2020-12-01,0.21143438131013603
2020-12-02,0.20288235901625357
2020-12-03,0.19453747916532693
2020-12-04,0.18730910282204655
2020-12-07,0.18010802758344785
2020-12-08,0.1745517459093435
2020-12-09,0.16819248972531445
2020-12-10,0.16237200620796677
2020-12-11,0.16440771879689833
2020-12-14,0.16123272744700437
2020-12-15,0.17532558512664376
2020-12-16,0.1828396707500864
2020-12-17,0.1853826496735873
2020-12-18,0.17829051236675497
2020-12-21,0.19693157187205917
2020-12-22,0.18941674054845312
2020-12-23,0.1955711665864884
2020-12-24,0.18782501430853135
2020-12-28,0.18797850621813122
2020-12-29,0.18042542725458627
2020-12-30,0.1733743372013286
2020-12-31,0.17698218215402364
2021-01-04,0.1796828806536672
2021-01-05,0.17425748879173028
2021-01-06,0.17283351758267262
2021-01-07,0.16786937421697862
2021-01-08,0.1630426336882473
2021-01-11,0.17618501184834084
2021-01-12,0.16977762043331857
2021-01-13,0.1634217941401942
2021-01-14,0.1584376409821858
2021-01-15,0.18511126059751198
2021-01-19,0.1859719430451809
2021-01-20,0.18196022642324888
2021-01-21,0.17797822563448595
2021-01-22,0.17210543745041876
2021-01-25,0.1766404789395681
2021-01-26,0.17917397467266277
2021-01-27,0.21485992460205325
2021-01-28,0.20874295772552423
2021-01-29,0.2100412159553453
2021-02-01,0.20643563064548714
2021-02-02,0.20866133326517397
2021-02-03,0.20262458389840063
2021-02-04,0.1941701511561445
2021-02-05,0.18786633333303762
2021-02-08,0.18052540319855265
2021-02-09,0.17353995735852884
2021-02-10,0.16895391679389973
2021-02-11,0.1694934370410843
2021-02-12,0.16335987022521778
2021-02-16,0.15746417992673764
2021-02-17,0.1670547407289
2021-02-18,0.1613887914323668
2021-02-19,0.15624611278364656
2021-02-22,0.15094859933103055
2021-02-23,0.15104597988692053
2021-02-24,0.15456755688047863
2021-02-25,0.16421946291472275
2021-02-26,0.16213966202012386
2021-03-01,0.170276427023825
2021-03-02,0.16464757635628896
2021-03-03,0.15974007011391975
2021-03-04,0.16101955533412704
2021-03-05,0.15539837836991738
2021-03-08,0.15717589051759814
2021-03-09,0.16095318449785329
2021-03-10,0.16104662803051792
2021-03-11,0.15813440232915796
2021-03-12,0.15307438191937933
2021-03-15,0.14937867197160376
2021-03-16,0.14449566194180366
2021-03-17,0.15625570888770754
2021-03-18,0.1522764432208738
2021-03-19,0.14927203314753906
2021-03-22,0.1479209352323058
2021-03-23,0.15241350530710854
2021-03-24,0.15557838950188424
2021-03-25,0.1509774528861843
2021-03-26,0.1543122198660884
2021-03-29,0.14897219592930758
2021-03-30,0.14517476557583966
2021-03-31,0.14119281157339422
2021-04-01,0.15446197163056025
2021-04-05,0.18083454537228225
2021-04-06,0.18105020629648563
2021-04-07,0.1743783438389068
2021-04-08,0.16837862334631434
2021-04-09,0.16246176411697616
2021-04-12,0.15666353079131085
2021-04-13,0.15272541360232095
2021-04-14,0.14855002793671904
2021-04-15,0.14824955487285618
2021-04-16,0.16019832583394875
2021-04-19,0.1554431534677549
2021-04-20,0.16574324239618338
2021-04-21,0.16111522833053368
2021-04-22,0.15560400393306079
2021-04-23,0.15596630059086483
2021-04-26,0.15072276350969685
2021-04-27,0.14578112099994292
2021-04-28,0.14246004829424985
2021-04-29,0.14137378964999134
2021-04-30,0.15000396954747566
2021-05-03,0.15437482657480137
2021-05-04,0.19803707834645512
2021-05-05,0.20250279109187605
2021-05-06,0.19749584907030326
2021-05-07,0.20809808744916422
2021-05-10,0.2053796932513047
2021-05-11,0.20521926225381473
2021-05-12,0.20087093169495682
2021-05-13,0.1987272824752555
2021-05-14,0.21152970855177766
2021-05-17,0.20250596435660853
2021-05-18,0.19404149350074587
2021-05-19,0.19657314058639855
2021-05-20,0.20555722414938377
2021-05-21,0.19689977044171486
2021-05-24,0.19504111874166433
2021-05-25,0.18711156565001535
2021-05-26,0.181558780564312
2021-05-27,0.17458595819824688
2021-05-28,0.16890245113674343
2021-06-01,0.16799317486136153
2021-06-02,0.16174822657451302
2021-06-03,0.15730280455223933
2021-06-04,0.15613469031576552
2021-06-07,0.15389955087653767
2021-06-08,0.15023659740555895
2021-06-09,0.14774519687624366
2021-06-10,0.14287319006727608
2021-06-11,0.13910439130379745
2021-06-14,0.1350771566179863
2021-06-15,0.13135097715662414
2021-06-16,0.14109007718475458
2021-06-17,0.14015156096169604
2021-06-18,0.16452141137250192
2021-06-21,0.17485696554612862
2021-06-22,0.16814161531280708
2021-06-23,0.16763991410162438
2021-06-24,0.167905323322401
2021-06-25,0.162009755261836
2021-06-28,0.15746643642376618
2021-06-29,0.15293602544855153
2021-06-30,0.15740930988985372
2021-07-01,0.15225052551633442
2021-07-02,0.14795243167991529
2021-07-06,0.15270017445962528
2021-07-07,0.15468660032465645
2021-07-08,0.16272733390552432
2021-07-09,0.17971141866893156
2021-07-12,0.17523177451592506
2021-07-13,0.1727179284266691
2021-07-14,0.1673851498789543
2021-07-15,0.17104058465756017
2021-07-16,0.16900231004338373
2021-07-19,0.19275673062178658
2021-07-20,0.1862627788904697
2021-07-21,0.19196172743544482
2021-07-22,0.18448254551582924
2021-07-23,0.18126630574930355
2021-07-26,0.17414118065523732
2021-07-27,0.16803052222736203
2021-07-28,0.1620501144708019
2021-07-29,0.16016222026433075
2021-07-30,0.1594040112418756
2021-08-02,0.15400703529384624
2021-08-03,0.14920764846347523
2021-08-04,0.1448622820474674
2021-08-05,0.1420708147368769
2021-08-06,0.1405338989710312
2021-08-09,0.13671711963027894
2021-08-10,0.13307578262027994
2021-08-11,0.13086002063273566
2021-08-12,0.13007204034687855
2021-08-13,0.13121508495596074
2021-08-16,0.1298002702616601
2021-08-17,0.1334494542514131
2021-08-18,0.12971122449502973
2021-08-19,0.13590472971902046
2021-08-20,0.13259610673017513
2021-08-23,0.13359118503853462
2021-08-24,0.13075768627503317
2021-08-25,0.12757182588643937
2021-08-26,0.12805840636209714
2021-08-27,0.13289727085233918
2021-08-30,0.1297903491019267
2021-08-31,0.12828871345523735
2021-09-01,0.12541956306733013
2021-09-02,0.12384678179105019
2021-09-03,0.12109783813099224
2021-09-07,0.11822515620628295
2021-09-08,0.13336099324765094
2021-09-09,0.1299816297789807
2021-09-10,0.12658198592216827
2021-09-13,0.12791058455030216
2021-09-14,0.12466079303453834
2021-09-15,0.12155153277519785
2021-09-16,0.1192493199980612
2021-09-17,0.1368939177611628
2021-09-20,0.18173933641344683
2021-09-21,0.18316114216721843
2021-09-22,0.18122966975636193
2021-09-23,0.1854794781101133
2021-09-24,0.1846065350955919
2021-09-27,0.17740122998446206
2021-09-28,0.19764603815912932
2021-09-29,0.1908468433063539
2021-09-30,0.18605647852198
2021-10-01,0.17864210813803114
2021-10-04,0.175762921004403
2021-10-05,0.16929342101806558
2021-10-06,0.17162237266743519
2021-10-07,0.17160864313897478
2021-10-08,0.16516149551272538
2021-10-11,0.16255984374992494
2021-10-12,0.15668492295048686
2021-10-13,0.16352646391333728
2021-10-14,0.16858525558304321
2021-10-15,0.16642072707448435
2021-10-18,0.16225913718493637
2021-10-19,0.15744270157743104
2021-10-20,0.15205419546990476
2021-10-21,0.14741625636272276
2021-10-22,0.146503690738493
2021-10-25,0.141769194256016
2021-10-26,0.13961730293914146
2021-10-27,0.13693059161487617
2021-10-28,0.13697874506652483
2021-10-29,0.13974889280420077
2021-11-01,0.14700129428001646
2021-11-02,0.14388212050147162
2021-11-03,0.146921661983521
2021-11-04,0.1437756464774198
2021-11-05,0.13918084652709942
2021-11-08,0.13548781332651288
2021-11-09,0.1314963496071279
2021-11-10,0.14279806763398448
2021-11-11,0.13883120715458755
2021-11-12,0.1346489475636553
2021-11-15,0.132370838178203
2021-11-16,0.12908440773385452
2021-11-17,0.12605486805355834
2021-11-18,0.1238972135279886
2021-11-19,0.13609444367791068
2021-11-22,0.14045879025536281
2021-11-23,0.13800388168453814
2021-11-24,0.1428592112535975
2021-11-26,0.1980478942074366
2021-11-29,0.19006519828732457
2021-11-30,0.18528087435026855
2021-12-01,0.17799592354882737
2021-12-02,0.175734602170432
2021-12-03,0.17209372330215883
2021-12-06,0.1722119264162619
2021-12-07,0.20342746717196278
2021-12-08,0.19490650681801264
2021-12-09,0.1974821956531778
2021-12-10,0.19074758714070278
2021-12-13,0.18363642775876468
2021-12-14,0.18138471379915122
2021-12-15,0.18243498019842577
2021-12-16,0.1753757406256635
2021-12-17,0.1833049295572817
2021-12-20,0.17762659260369773
2021-12-21,0.17924829036841608
2021-12-22,0.17927092346501705
2021-12-23,0.1754500852094407
2021-12-27,0.17375872582405755
2021-12-28,0.16712102560719286
2021-12-29,0.16101892932198997
2021-12-30,0.15579266606615347
2021-12-31,0.15035087402472924
2022-01-03,0.1552211051371559
2022-01-04,0.1505103187160269
2022-01-05,0.146290734634836
2022-01-06,0.14254128033660987
2022-01-07,0.13849508756631043
2022-01-10,0.14102263605535106
2022-01-11,0.15114806608091286
2022-01-12,0.1502708450764818
2022-01-13,0.14720988445073924
2022-01-14,0.14236483105036862
2022-01-18,0.1648592672554382
2022-01-19,0.15959447358853
2022-01-20,0.15609192176406825
2022-01-21,0.1694374504057471
2022-01-24,0.17569164920393912
2022-01-25,0.1733662700758138
2022-01-26,0.16997958700973478
2022-01-27,0.16659159642671056
2022-01-28,0.1606729199336341
2022-01-31,0.17393861330940866
2022-02-01,0.17196906465989747
2022-02-02,0.16586186903565267
2022-02-03,0.16533755290314417
2022-02-04,0.15980789091906572
2022-02-07,0.1540923604855218
2022-02-08,0.1498133246410345
2022-02-09,0.16360888851159647
2022-02-10,0.166666835333248
2022-02-11,0.18961553100946135
